	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
622				z	0.0	-200.0																											5.0	0.0	5.0	0.0	7.0	1.0	15.0	0.0																																							2494.37744188	go	squaregray.gif	go	1.0	None	0.0		z	1.0	0.000931024551392	0.515341997147		2497.3806119												-1.0	-1.0	0.0163810253143																					2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
623				m	0.0	200.0																											5.0	0.0	5.0	0.0	8.0	0.0	16.0	1.0																																							2497.38108087	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.9679780006409999	None	0.0	0.0009398460388180001	0.5150818824769999		2500.38363194												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
624				z	0.0	-200.0																											5.0	0.0	5.0	0.0	8.0	1.0	17.0	0.0																																							2500.38418698	go	circlewhite.gif	stop	2.0	z	1.0	0.7850339412690001	None	0.0	0.0009670257568360001	0.5152721405030001		2503.38711405												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
625				z	0.0	-200.0																											5.0	0.0	5.0	0.0	9.0	0.0	18.0	0.0																																							2503.38758087	go	diamondmagenta.gif	go	4.0	z	1.0	0.7679409980769999	None	0.0	0.0009329319000239999	0.5151329040529999		2506.39089894												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
626				m	0.0	200.0																											5.0	0.0	5.0	0.0	9.0	1.0	19.0	1.0																																							2506.39137387	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.00092887878418	0.51499080658	1.01537799835	2509.39450288												0.5	0.55																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
627				m	0.0	200.0																											5.0	0.0	5.0	0.0	10.0	0.0	20.0	1.0																																							2509.39500499	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.0009720325469970001	0.514070987701	1.0649659633600002	2512.39747286												0.55	0.6																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
628				z	0.0	-200.0																											5.0	0.0	5.0	0.0	10.0	1.0	21.0	0.0																																							2512.39797497	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.00105905532837	0.514787912369	1.26603889465	2515.40070701												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
629				m	0.0	200.0																											5.0	0.0	5.0	0.0	11.0	0.0	22.0	1.0																																							2515.40117407	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.000965118408203	0.514966011047	1.11606502533	2518.40386987												0.6	0.65																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
630				z	0.0	-200.0																											5.0	0.0	5.0	0.0	11.0	1.0	23.0	0.0																																							2518.4043529	go	linecyan.gif	stop	0.5	z	1.0	0.901124954224	None	0.0	0.000909090042114	0.515079021454		2521.40749788												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
631				m	0.0	200.0																											5.0	0.0	5.0	0.0	12.0	0.0	24.0	1.0																																							2521.40802097	go	squaregray.gif	go	1.0	m	1.0	0.7341990470890001	None	0.0	0.000917911529541	0.515193939209		2524.41077685												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
632				z	0.0	-200.0																											5.0	0.0	5.0	0.0	12.0	1.0	25.0	0.0																																							2524.41130304	stop	linecyan.gif	stop	0.5	z	1.0	0.634511947632	None	0.0	0.0009047985076900001	0.515028953552	1.26575088501	2527.41454601												0.75	0.7																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
633				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	0.0	26.0	1.0																																							2527.41506696	go	circlewhite.gif	stop	2.0	None	0.0		m	1.0	0.00131607055664	0.514646053314		2530.41761303												-1.0	-1.0	0.10006213188200001																					2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
634				z	0.0	-200.0																											5.0	0.0	5.0	0.0	13.0	1.0	27.0	0.0																																							2530.41814494	go	hexagongreen.gif	go	0.5	z	1.0	0.6845660209659999	None	0.0	0.00130891799927	0.514873981476		2533.42097402												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
635				z	0.0	-200.0																											5.0	0.0	5.0	0.0	14.0	0.0	28.0	0.0																																							2533.42143989	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.00131106376648	0.515125989914	1.21568799019	2536.42469788												0.7	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
636				m	0.0	200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	1.0																																							2536.42516708	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.00131607055664	0.5148890018460001	1.1653699874899999	2539.42796803												0.65	0.7																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
637				z	0.0	-200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	0.0																																							2539.42845201	go	diamondmagenta.gif	go	4.0	None	0.0		None	0.0	0.0014011859893800001	0.514836072922		2542.43122792												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
638				z	0.0	-200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	0.0																																							2542.431777	go	invertedtriangleyellow.gif	go	2.0	z	1.0	0.7511401176450001	None	0.0	0.00133895874023	0.514853954315		2545.43426204												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
639				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	1.0																																							2545.43473196	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.000948190689087	0.515388011932	1.21614909172	2548.43812895												0.7	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
640				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	1.0																																							2548.43860006	go	hexagongreen.gif	go	0.5	None	0.0		m	1.0	0.00112509727478	0.51483297348		2551.44107604												-1.0	-1.0	0.149655103683																					2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
641				m	0.0	200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	1.0																																							2551.44156003	go	diamondmagenta.gif	go	4.0	m	1.0	0.717907190323	None	0.0	0.000966787338257	0.515371799469		2554.44460106												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
642				m	0.0	200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	1.0																																							2554.44506907	stop	triangleorange.gif	stop	1.0	m	1.0	0.8681669235230001	None	0.0	0.00104784965515	0.515100002289	1.2657809257500001	2557.4484129												0.75	0.7																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
643				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0																																							2731.91761994	stop	triangleorange.gif	stop	1.0	m	1.0	0.884995937347	None	0.0	0.0008938312530519999	0.50852894783	1.2090559005700001	2734.91461301	9.0	173.04458999599998										0.7	0.65																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
644				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	1.0																																							2734.91510892	go	squaregray.gif	go	1.0	None	0.0		m	1.0	0.0013599395752	0.514648914337		2737.91795897												-1.0	-1.0	0.0161209106445																					2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
645				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	1.0																																							2737.91842604	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.0009739398956299999	0.514815807343	1.16516399384	2740.92104006												0.65	0.7																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
646				z	0.0	-200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	0.0																																							2740.92152095	go	invertedtriangleyellow.gif	go	2.0	z	1.0	0.901032924652	None	0.0	0.0009520053863530001	0.5153028964999999		2743.92452908												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
647				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0																																							2743.92499495	go	invertedtriangleyellow.gif	go	2.0	z	1.0	0.934593915939	None	0.0	0.00098991394043	0.514898061752		2746.92772603												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
648				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	0.0																																							2746.92840695	go	diamondmagenta.gif	go	4.0	z	1.0	0.651365995407	None	0.0	0.00138711929321	0.514878034592		2749.93110895												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
649				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	0.0																																							2749.93157887	go	hexagongreen.gif	go	0.5	z	1.0	0.650988101959	None	0.0	0.0009529590606689998	0.5150868892670001		2752.93478608												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
650				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	0.0																																							2752.93530798	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.0009469985961910001	0.514739990234	1.2652990818	2755.93838												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
651				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	0.0																																							2755.938905	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.000963926315308	0.514352083206	1.2652461528799999	2758.94138503												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
652				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	0.0																																							2758.94184899	go	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.00095796585083	0.515249013901		2761.94467402												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
653				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	0.0																																							2761.94517994	go	squaregray.gif	go	1.0	z	1.0	0.517870903015	None	0.0	0.0009589195251460001	0.515084981918		2764.94808388												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
654				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	0.0																																							2764.94855094	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.0009450912475589999	0.515007972717	1.2662150859799999	2767.95133305												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
655				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	1.0																																							2767.95180297	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.000945806503296	0.5149919986720001	1.21593499184	2770.95518708												0.7	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
656				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	0.0																																							2770.95565486	go	diamondmagenta.gif	go	4.0	z	1.0	0.9345419406890001	None	0.0	0.0009400844573969999	0.5149919986720001		2773.95807099												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
657				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	0.0																																							2773.95853806	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.00095009803772	0.515107154846	1.2659370899200002	2776.96160293												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
658				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	0.0																																							2776.96207905	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.00126981735229	0.51485991478	1.26569581032	2779.96495485												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
659				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	1.0																																							2779.96542287	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.000941038131714	0.515116214752	1.26585316658	2782.96837807												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
660				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	1.0																																							2782.96884704	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.784946203232	None	0.0	0.000961065292358	0.51481795311		2785.97168589												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
661				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	0.0																																							2785.97216988	go	squaregray.gif	go	1.0	z	1.0	0.600869178772	None	0.0	0.000963926315308	0.515026807785		2788.975137												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
662				m	0.0	200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	1.0																																							2788.97560406	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.0013179779052700001	0.515108108521	1.2662320137	2791.97855592												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
663				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	1.0																																							2791.97908688	go	squaregray.gif	go	1.0	m	1.0	0.8014018535609999	None	0.0	0.0009319782257080001	0.514847040176		2794.98180199												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
664				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	0.0																																							2794.98246908	go	triangleorange.gif	stop	1.0	z	1.0	0.6676900386810001	None	0.0	0.0009720325469970001	0.5149359703059999		2797.98536992												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
665				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	1.0																																							2797.98584104	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0009400844573969999	0.515012025833	1.26569414139	2800.98886299												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
666				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	1.0																																							2800.98937798	go	diamondmagenta.gif	go	4.0	m	1.0	0.9683859348299999	None	0.0	0.0009379386901860002	0.514787912369		2803.99210787												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
667				m	0.0	200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	1.0																																							2803.99257588	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.00095796585083	0.514893054962	1.26569700241	2806.9951489												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
668				m	0.0	200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	1.0																																							2806.99563003	go	squaregray.gif	go	1.0	m	1.0	0.801133871078	None	0.0	0.000917196273804	0.515262126923		2809.99853897												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
669				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	0.0	26.0	1.0																																							2809.99902892	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.551451921463	None	0.0	0.000961065292358	0.515300035477		2813.00205994												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
670				z	0.0	-200.0																											6.0	0.0	6.0	0.0	13.0	1.0	27.0	0.0																																							2813.00252604	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.000943899154663	0.515064954758	1.2658309936499998	2816.00582695												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
671				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	0.0	28.0	0.0																																							2816.00629592	go	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.0010600090026900001	0.514686107635		2819.00882888												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
672				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	1.0	29.0	0.0																																							2819.00930095	go	diamondmagenta.gif	go	4.0	z	1.0	0.517362833023	None	0.0	0.0009369850158689999	0.515203952789		2822.01230192												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
673				z	0.0	-200.0																											6.0	0.0	6.0	0.0	15.0	0.0	30.0	0.0																																							2822.01277089	go	squaregray.gif	go	1.0	z	1.0	0.551421165466	None	0.0	0.0009679794311519998	0.514923810959		2825.01542807												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
674				m	0.0	200.0																											6.0	0.0	6.0	0.0	15.0	1.0	31.0	1.0																																							2825.01589608	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.600953817368	None	0.0	0.00116395950317	0.515641927719		2828.01898909												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
675				m	0.0	200.0																											6.0	0.0	6.0	0.0	16.0	0.0	32.0	1.0																																							2828.01952386	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.0010461807251	0.514657020569	1.26549506187	2831.02252603												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
676				m	0.0	200.0																											6.0	0.0	6.0	0.0	16.0	1.0	33.0	1.0																																							2831.02299404	go	diamondmagenta.gif	go	4.0	m	1.0	0.501306056976	None	0.0	0.000978946685791	0.514611959457		2834.02575707												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
677				m	0.0	200.0																											6.0	0.0	6.0	0.0	17.0	0.0	34.0	1.0																																							2834.02638793	go	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.0009601116180419999	0.514271974564		2837.02892709												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
678				m	0.0	200.0																											6.0	0.0	6.0	0.0	17.0	1.0	35.0	1.0																																							2837.02939391	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.00092077255249	0.515341997147	1.26634883881	2840.03286791												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
679				m	0.0	200.0																											7.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0																																							2885.13831496	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.5841279029850001	None	0.0	0.000921964645386	0.5097620487210001		2888.13677406	9.0	43.565654039399995										-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
680				z	0.0	-200.0																											7.0	0.0	7.0	0.0	0.0	1.0	1.0	0.0																																							2888.13727403	stop	triangleorange.gif	stop	1.0	z	1.0	0.484517097473	None	0.0	0.000938177108765	0.514777183533	1.2661011219	2891.14071202												0.75	0.7																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
681				m	0.0	200.0																											7.0	0.0	7.0	0.0	1.0	0.0	2.0	1.0																																							2891.14135695	go	squaregray.gif	go	1.0	m	1.0	0.534183979034	None	0.0	0.000946044921875	0.51358294487		2894.14338899												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
682				m	0.0	200.0																											7.0	0.0	7.0	0.0	1.0	1.0	3.0	1.0																																							2894.14385891	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.0009360313415529999	0.515285968781	1.26573610306	2897.147084												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
683				z	0.0	-200.0																											7.0	0.0	7.0	0.0	2.0	0.0	4.0	0.0																																							2897.14755297	go	squaregray.gif	go	1.0	z	1.0	0.5009880065919999	None	0.0	0.0009319782257080001	0.514651060104		2900.1503129000002												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
684				z	0.0	-200.0																											7.0	0.0	7.0	0.0	2.0	1.0	5.0	0.0																																							2900.15083194	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.0009319782257080001	0.514789819717	1.21552586555	2903.15354705												0.7	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
685				z	0.0	-200.0																											7.0	0.0	7.0	0.0	3.0	0.0	6.0	0.0																																							2903.15401006	go	invertedtriangleyellow.gif	go	2.0	z	1.0	0.834862947464	None	0.0	0.0009591579437260001	0.514779090881		2906.15697408												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
686				m	0.0	200.0																											7.0	0.0	7.0	0.0	3.0	1.0	7.0	1.0																																							2906.15744185	stop	triangleorange.gif	stop	1.0	m	1.0	0.46790480613700003	None	0.0	0.000938892364502	0.514803886414	1.2656450271600002	2909.16051006												0.75	0.7																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
687				m	0.0	200.0																											7.0	0.0	7.0	0.0	4.0	0.0	8.0	1.0																																							2909.16097188	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0009350776672360002	0.514920949936	1.2157030105600002	2912.16369605												0.7	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
688				m	0.0	200.0																											7.0	0.0	7.0	0.0	4.0	1.0	9.0	1.0																																							2912.16416287	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0009450912475589999	0.514713048935	1.2657310962700001	2915.16674209												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
689				m	0.0	200.0																											7.0	0.0	7.0	0.0	5.0	0.0	10.0	1.0																																							2915.167207	go	linecyan.gif	stop	0.5	None	0.0		m	1.0	0.000941038131714	0.515700101852		2918.17055202												-1.0	-1.0	0.149747848511																					2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
690				z	0.0	-200.0																											7.0	0.0	7.0	0.0	5.0	1.0	11.0	0.0																																							2918.17101288	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.0009360313415529999	0.5149760246280001	1.2655470371200002	2921.17401886												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
691				m	0.0	200.0																											7.0	0.0	7.0	0.0	6.0	0.0	12.0	1.0																																							2921.17448807	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.000997066497803	0.5144441127780001	1.26599907875	2924.17725301												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
692				z	0.0	-200.0																											7.0	0.0	7.0	0.0	6.0	1.0	13.0	0.0																																							2924.17771697	go	invertedtriangleyellow.gif	go	2.0	z	1.0	0.784418821335	None	0.0	0.0009469985961910001	0.51494383812		2927.18047786												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
693				z	0.0	-200.0																											7.0	0.0	7.0	0.0	7.0	0.0	14.0	0.0																																							2927.18094397	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.0009431838989260002	0.51541018486	1.2659611702	2930.18390989												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
694				z	0.0	-200.0																											7.0	0.0	7.0	0.0	7.0	1.0	15.0	0.0																																							2930.18443799	go	crossblue.gif	stop	4.0	None	0.0		z	1.0	0.00113916397095	0.514718055725		2933.18734598												-1.0	-1.0	0.233746051788																					2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
695				z	0.0	-200.0																											7.0	0.0	7.0	0.0	8.0	0.0	16.0	0.0																																							2933.187814	go	diamondmagenta.gif	go	4.0	z	1.0	0.517751216888	None	0.0	0.00098180770874	0.51491189003		2936.19085598												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
696				z	0.0	-200.0																											7.0	0.0	7.0	0.0	8.0	1.0	17.0	0.0																																							2936.19132185	go	diamondmagenta.gif	go	4.0	z	1.0	0.533824920654	None	0.0	0.0009369850158689999	0.515248060226		2939.19403601												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
697				z	0.0	-200.0																											7.0	0.0	7.0	0.0	9.0	0.0	18.0	0.0																																							2939.19461203	go	invertedtriangleyellow.gif	go	2.0	z	1.0	0.651122808456	None	0.0	0.000984907150269	0.514729976654		2942.19738698												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
698				m	0.0	200.0																											7.0	0.0	7.0	0.0	9.0	1.0	19.0	1.0																																							2942.1978519	go	squaregray.gif	go	1.0	m	1.0	0.534295082092	None	0.0	0.0009551048278810001	0.515167951584		2945.20055008												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
699				m	0.0	200.0																											7.0	0.0	7.0	0.0	10.0	0.0	20.0	1.0																																							2945.2010169	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.000931024551392	0.5151698589320001	1.26609301567	2948.20474792												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
700				m	0.0	200.0																											7.0	0.0	7.0	0.0	10.0	1.0	21.0	1.0																																							2948.20527005	stop	linecyan.gif	stop	0.5	None	0.0		m	1.0	0.000951051712036	0.514466047287	1.26518988609	2951.20784402												0.75	0.75	0.0500459671021																					2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
701				m	0.0	200.0																											7.0	0.0	7.0	0.0	11.0	0.0	22.0	1.0																																							2951.20830989	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.001060962677	0.514763116837	1.2660160064700001	2954.21119094												0.75	0.75																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
