	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	feedbackResp.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
85	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	2.0	62.0	1.0																													q	1.0	0.417813062668	None	0.0	4.0	diamondyellow.gif	stop																								0.0	0.514364957809	0.000900030136108	0.417813062668	1.0	q	485.327836037																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
86	200.0	s	-200.0																	0.0	0.0	0.0	0.0	15.0	3.0	63.0	2.0																													s	1.0	0.35125088691699996	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.83	0.5142891407010001	0.00105500221252	0.35125088691699996	1.0	s	488.33129406																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
87	-200.0	q	200.0																	0.0	0.0	0.0	0.0	16.0	0.0	64.0	1.0																													q	1.0	0.35115289688100004	None	0.0	0.5	crossgreen.gif	go																								0.61	0.513909816742	0.0009679794311519998	0.35115289688100004	1.0	q	491.33454203599996																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
88	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	16.0	1.0	65.0	3.0																													a	1.0	0.384853124619	None	0.0	1.0	squareblue.gif	stop																								1.24	0.514155864716	0.0008878707885739998	0.384853124619	1.0	a	494.338052988																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
89	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	16.0	2.0	66.0	3.0																													a	1.0	0.417119979858	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.86	0.514661073685	0.000904083251953	0.417119979858	1.0	a	497.341431856																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
90	200.0	s	-200.0																	0.0	0.0	0.0	0.0	16.0	3.0	67.0	2.0																													s	1.0	0.38376617431599996	None	0.0	1.0	squareblue.gif	stop																								1.09	0.514266014099	0.0009369850158689999	0.38376617431599996	1.0	s	500.344734907																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
91	200.0	w	200.0																	0.0	0.0	0.0	0.0	17.0	0.0	68.0	0.0																													w	1.0	0.350689172745	None	0.0	2.0	triangleorange.gif	stop																								1.92	0.514707803726	0.0009398460388180001	0.350689172745	1.0	w	503.34809398699997																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
92	200.0	w	200.0																	0.0	0.0	0.0	0.0	17.0	1.0	69.0	0.0																													w	1.0	0.38415288925200003	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.76	0.514352798462	0.0009047985076900001	0.38415288925200003	1.0	w	506.35184097300004																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
93	-200.0	q	200.0																	0.0	0.0	0.0	0.0	17.0	2.0	70.0	1.0																													q	1.0	0.40108299255400004	None	0.0	4.0	hexagonmagenta.gif	go																								0.0	0.514043092728	0.000926971435547	0.33383417129500004	0.0	a	509.355782986	0.645111083984	4.25	0.514825820923	0.000990867614746	0.401082992554	1.0	q	512.358320951																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
94	200.0	s	-200.0																	0.0	0.0	0.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	0.40059208869900004	None	0.0	1.0	linecyan.gif	go																								1.02	0.5145049095149999	0.000894784927368	0.40059208869900004	1.0	s	515.3617100719999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
95	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	0.0	72.0	3.0																													a	1.0	0.400942802429	None	0.0	4.0	hexagonmagenta.gif	go																								0.0	0.514158964157	0.00103712081909	0.38409900665299995	0.0	q	518.364946842	0.5294320583340001	3.79	0.5156068801879999	0.0009710788726810001	0.400942802429	1.0	a	521.368932009																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
96	200.0	w	200.0																	0.0	0.0	0.0	0.0	18.0	1.0	73.0	0.0																													w	1.0	0.333873987198	None	0.0	2.0	triangleorange.gif	stop																								2.18	0.514085054398	0.0008990764617919999	0.333873987198	1.0	w	524.3717808719999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
97	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	2.0	74.0	3.0																													a	1.0	0.350494146347	None	0.0	0.5	crossgreen.gif	go																								0.56	0.514405012131	0.0009031295776369999	0.350494146347	1.0	a	527.375071049																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
98	200.0	w	200.0																	0.0	0.0	0.0	0.0	18.0	3.0	75.0	0.0																													w	1.0	0.351133108139	None	0.0	1.0	squareblue.gif	stop																								0.95	0.513990879059	0.0009739398956299999	0.351133108139	1.0	w	530.378473997																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
99	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	0.0	76.0	2.0																													s	1.0	0.300790071487	None	0.0	4.0	hexagonmagenta.gif	go																								3.81	0.5142741203310001	0.000904083251953	0.300790071487	1.0	s	533.3819129469999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
100	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	1.0	77.0	2.0																													s	1.0	0.384004831314	None	0.0	0.5	circlegray.gif	stop																								0.0	0.514266014099	0.0009160041809079999	0.384525060654	0.0	w	536.385484934		0.0	0.515069007874	0.0010449886322	0.384004831314	1.0	s	539.388550043																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
101	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	2.0	78.0	2.0																													s	1.0	0.35037803649899996	None	0.0	1.0	squareblue.gif	stop																								0.97	0.5148148536680001	0.000900983810425	0.35037803649899996	1.0	s	542.392086983																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
102	200.0	w	200.0																	0.0	0.0	0.0	0.0	19.0	3.0	79.0	0.0																													w	1.0	0.384037017822	None	0.0	4.0	hexagonmagenta.gif	go																								4.14	0.514341115952	0.0009059906005860001	0.384037017822	1.0	w	545.395730019																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
103	200.0	s	-200.0																	0.0	0.0	0.0	0.0	20.0	0.0	80.0	2.0																													s	1.0	0.383848190308	None	0.0	1.0	squareblue.gif	stop																								0.94	0.5140600204469999	0.0009140968322749999	0.383848190308	1.0	s	548.398887873																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
104	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	20.0	1.0	81.0	3.0																													a	1.0	0.367923974991	None	0.0	4.0	diamondyellow.gif	stop																								0.0	0.514036893845	0.00120282173157	0.367923974991	1.0	a	551.402698994																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
105	200.0	s	-200.0																	0.0	0.0	0.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	0.434317111969	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.87	0.513355016708	0.00134706497192	0.434317111969	1.0	s	554.405838966																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
106	200.0	s	-200.0																	0.0	0.0	0.0	0.0	20.0	3.0	83.0	2.0																													s	1.0	0.434615850449	None	0.0	0.5	crossgreen.gif	go																								0.38	0.513731002808	0.000923156738281	0.434615850449	1.0	s	557.4089128969999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
107	-200.0	q	200.0																	0.0	0.0	0.0	0.0	21.0	0.0	84.0	1.0																													q	1.0	0.417546987534	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.81	0.514511108398	0.0008981227874760001	0.417546987534	1.0	q	560.412333012																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
108	200.0	s	-200.0																	0.0	0.0	0.0	0.0	21.0	1.0	85.0	2.0																													s	1.0	0.367479085922	None	0.0	1.0	linecyan.gif	go																								0.0	0.514245033264	0.0009489059448239998	0.38417506218	0.0	w	563.4158129690001		1.09	0.515329837799	0.0009799003601070001	0.367479085922	1.0	s	566.418998957																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
109	200.0	s	-200.0																	0.0	0.0	0.0	0.0	21.0	2.0	86.0	2.0																													s	1.0	0.36723804473899996	None	0.0	1.0	squareblue.gif	stop																								1.25	0.514199018478	0.0010681152343800001	0.36723804473899996	1.0	s	569.422510862																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
110	200.0	w	200.0																	0.0	0.0	0.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	0.38391709327699997	None	0.0	1.0	linecyan.gif	go																								0.98	0.5141508579249999	0.000913858413696	0.38391709327699997	1.0	w	572.425719023																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
111	200.0	w	200.0																	0.0	0.0	0.0	0.0	22.0	0.0	88.0	0.0																													w	1.0	0.400728940964	None	0.0	0.5	crossgreen.gif	go																								0.0	0.514450073242	0.000900030136108	0.400728940964	1.0	w	575.429051876																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
112	200.0	w	200.0																	0.0	0.0	0.0	0.0	22.0	1.0	89.0	0.0																													w	1.0	0.450845956802	None	0.0	4.0	diamondyellow.gif	stop																								3.89	0.5142331123349999	0.0009541511535639998	0.450845956802	1.0	w	578.432422876																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
113	-200.0	q	200.0																	0.0	0.0	0.0	0.0	22.0	2.0	90.0	1.0																													q	1.0	0.43415403366099997	None	0.0	2.0	triangleorange.gif	stop																								0.0	0.514412164688	0.0009059906005860001	0.43415403366099997	1.0	q	581.4358658790001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
114	200.0	w	200.0																	0.0	0.0	0.0	0.0	22.0	3.0	91.0	0.0																													w	1.0	0.401224136353	None	0.0	4.0	diamondyellow.gif	stop																								4.22	0.514289855957	0.000907897949219	0.401224136353	1.0	w	584.439606905																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
115	-200.0	q	200.0																	0.0	0.0	0.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	0.333736896515	None	0.0	4.0	diamondyellow.gif	stop																								4.03	0.514079093933	0.000926971435547	0.333736896515	1.0	q	587.442529917																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
116	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	23.0	1.0	93.0	3.0																													a	1.0	0.40081405639600004	None	0.0	0.5	circlegray.gif	stop																								0.0	0.514574050903	0.00111198425293	0.40081405639600004	1.0	a	590.445920944																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
117	200.0	s	-200.0																	0.0	0.0	0.0	0.0	23.0	2.0	94.0	2.0																													s	1.0	0.483762979507	None	0.0	4.0	hexagonmagenta.gif	go																								4.19	0.514405965805	0.0009160041809079999	0.483762979507	1.0	s	593.449670076																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
118	200.0	s	-200.0																	0.0	0.0	0.0	0.0	23.0	3.0	95.0	2.0																													s	1.0	0.400937080383	None	0.0	1.0	linecyan.gif	go																								1.1	0.513999938965	0.0009140968322749999	0.400937080383	1.0	s	596.452745914																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
119	200.0	s	-200.0																	0.0	0.0	0.0	0.0	24.0	0.0	96.0	2.0																													s	1.0	0.38390183448799997	None	0.0	4.0	hexagonmagenta.gif	go																								4.07	0.514189958572	0.0009069442749019998	0.38390183448799997	1.0	s	599.4561569690001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
120	200.0	w	200.0																	0.0	0.0	0.0	0.0	24.0	1.0	97.0	0.0																													w	1.0	0.35037612915	None	0.0	2.0	triangleorange.gif	stop																								2.22	0.514592885971	0.000943899154663	0.35037612915	1.0	w	602.45955801																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
121	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	24.0	2.0	98.0	3.0																													a	1.0	0.350676059723	None	0.0	1.0	linecyan.gif	go																								0.0	0.5140461921689999	0.0010859966278099998	0.350676059723	1.0	a	605.462852001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
122	-200.0	q	200.0																	0.0	0.0	0.0	0.0	24.0	3.0	99.0	1.0																													q	1.0	0.450690031052	None	0.0	1.0	linecyan.gif	go																								0.0	0.514633178711	0.000951051712036	0.450690031052	1.0	q	608.466019869																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
123																				0.0	0.0	0.0	0.0																																																																															9.0	11.3482189178																															2015_Jul_07_0953	60.1413233	LearningTask	1	80	
124	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0																													a	1.0	0.567862987518	None	0.0	1.0	squareblue.gif	stop																								1.0	0.50958609581	0.000888109207153	0.567862987518	1.0	a	623.250016928																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
125	200.0	s	-200.0																	1.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0																													s	1.0	0.351109981537	None	0.0	1.0	squareblue.gif	stop																								1.0	0.5135939121249999	0.0009760856628420001	0.351109981537	1.0	s	626.252820969																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
126	-200.0	q	200.0																	1.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0																													q	1.0	0.35056900978100003	None	0.0	2.0	triangleorange.gif	stop																								0.0	0.5147960186	0.0009019374847410001	0.35056900978100003	1.0	q	629.2562549109999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
