	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
585				z	0.0	-200.0																											4.0	0.0	4.0	0.0	7.0	0.0	14.0	0.0																															2294.54612517	stop	invertedtrianglegreen.gif	stop	1.0	None	0.0		None	0.0	0.0009710788726810001	0.514400959015	2297.54851699	0.9147269725799999																				0.4	0.45																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
586				m	0.0	200.0																											4.0	0.0	4.0	0.0	7.0	1.0	15.0	1.0																															2297.54897809	go	diamondwhite.gif	go	4.0	m	1.0	0.784888982773	None	0.0	0.000941038131714	0.514899015427	2300.55221009																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
587				z	0.0	-200.0																											4.0	0.0	4.0	0.0	8.0	0.0	16.0	0.0																															2300.55268598	go	trianglegray.gif	stop	4.0	z	1.0	0.617038011551	None	0.0	0.0009391307830810002	0.515532016754	2303.55546212																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
588				m	0.0	200.0																											4.0	0.0	4.0	0.0	8.0	1.0	17.0	1.0																															2303.55597615	stop	crosscyan.gif	stop	0.5	m	1.0	0.551543951035	None	0.0	0.0009338855743410001	0.514565944672	2306.55873919	0.965107917786																				0.45	0.4																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
589				z	0.0	-200.0																											4.0	0.0	4.0	0.0	9.0	0.0	18.0	0.0																															2306.55924702	stop	trianglegray.gif	stop	4.0	None	0.0		None	0.0	0.00092887878418	0.515064001083	2309.56202912	0.965480804443																				0.45	0.5																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
590				z	0.0	-200.0																											4.0	0.0	4.0	0.0	9.0	1.0	19.0	0.0																															2309.56248713	go	diamondwhite.gif	go	4.0	z	1.0	0.734145879745	None	0.0	0.000930070877075	0.51540017128	2312.56570697																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
591				z	0.0	-200.0																											4.0	0.0	4.0	0.0	10.0	0.0	20.0	0.0																															2312.56616402	go	diamondwhite.gif	go	4.0	z	1.0	0.65122795105	None	0.0	0.000959873199463	0.5146598815919999	2315.56862116																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
592				z	0.0	-200.0																											4.0	0.0	4.0	0.0	10.0	1.0	21.0	0.0																															2315.5691371	stop	crosscyan.gif	stop	0.5	z	1.0	0.567145109177	None	0.0	0.000932216644287	0.5151450634	2318.57265806	1.01548814774																				0.5	0.45																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
593				m	0.0	200.0																											4.0	0.0	4.0	0.0	11.0	0.0	22.0	1.0																															2318.57311511	go	diamondwhite.gif	go	4.0	m	1.0	0.617647171021	None	0.0	0.000938892364502	0.514492988586	2321.57534909																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
594				m	0.0	200.0																											4.0	0.0	4.0	0.0	11.0	1.0	23.0	1.0																															2321.5758121	go	lineyellow.gif	go	2.0	m	1.0	0.517720937729	None	0.0	0.00096607208252	0.5149719715119999	2324.57919216																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
595				z	0.0	-200.0																											4.0	0.0	4.0	0.0	12.0	0.0	24.0	0.0																															2324.57966399	go	diamondwhite.gif	go	4.0	z	1.0	0.434078931808	None	0.0	0.00111603736877	0.514626026154	2327.58198905																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
596				m	0.0	200.0																											4.0	0.0	4.0	0.0	12.0	1.0	25.0	1.0																															2327.58244896	go	invertedtrianglegreen.gif	stop	1.0	m	1.0	0.5176930427549999	None	0.0	0.0009329319000239999	0.515277862549	2330.58591914																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
597				m	0.0	200.0																											4.0	0.0	4.0	0.0	13.0	0.0	26.0	1.0																															2330.58638096	go	circleblue.gif	go	1.0	m	1.0	0.550942897797	None	0.0	0.000926971435547	0.514721155167	2333.58855414																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
598				z	0.0	-200.0																											4.0	0.0	4.0	0.0	13.0	1.0	27.0	0.0																															2333.58902812	go	diamondwhite.gif	go	4.0	z	1.0	0.45137405395499997	None	0.0	0.00111103057861	0.515352964401	2336.59219217																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
599				z	0.0	-200.0																											4.0	0.0	4.0	0.0	14.0	0.0	28.0	0.0																															2336.59265399	stop	hexagonorange.gif	stop	2.0	z	1.0	0.46783685684199994	None	0.0	0.000981092453003	0.514907121658	2339.59560299	0.965892076492																				0.45	0.4																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
600				z	0.0	-200.0																											4.0	0.0	4.0	0.0	14.0	1.0	29.0	0.0																															2339.59606099	stop	hexagonorange.gif	stop	2.0	None	0.0		None	0.0	0.00098705291748	0.515072107315	2342.5990231	0.9156200885770001																				0.4	0.45																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
601				m	0.0	200.0																											4.0	0.0	4.0	0.0	15.0	0.0	30.0	1.0																															2342.59959602	stop	hexagonorange.gif	stop	2.0	m	1.0	0.534282922745	None	0.0	0.000969886779785	0.514636039734	2345.60216808	0.9150578975679999																				0.4	0.35																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
602				m	0.0	200.0																											4.0	0.0	4.0	0.0	15.0	1.0	31.0	1.0																															2345.60262609	go	circleblue.gif	go	1.0	m	1.0	0.651324033737	None	0.0	0.000942945480347	0.514974117279	2348.60557199																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
603				m	0.0	200.0																											4.0	0.0	4.0	0.0	16.0	0.0	32.0	1.0																															2348.60602999	go	diamondwhite.gif	go	4.0	m	1.0	0.617743968964	None	0.0	0.0009360313415529999	0.514934062958	2351.6091671																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
604				z	0.0	-200.0																											4.0	0.0	4.0	0.0	16.0	1.0	33.0	0.0																															2351.60968518	go	invertedtrianglegreen.gif	stop	1.0	z	1.0	0.6009449958799999	None	0.0	0.0009391307830810002	0.514826059341	2354.61204505																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
605				m	0.0	200.0																											4.0	0.0	4.0	0.0	17.0	0.0	34.0	1.0																															2354.61252308	stop	crosscyan.gif	stop	0.5	None	0.0		None	0.0	0.000965118408203	0.5154359340670001	2357.61570907	0.865476131439																				0.35	0.4																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
606				z	0.0	-200.0																											4.0	0.0	4.0	0.0	17.0	1.0	35.0	0.0																															2357.61616302	go	lineyellow.gif	go	2.0	z	1.0	0.617608070374	None	0.0	0.00092601776123	0.515224933624	2360.61894298																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
607				z	0.0	-200.0																											5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0																															2403.10481501	stop	trianglegray.gif	stop	4.0	z	1.0	0.41770482063299996	None	0.0	0.0008831024169919999	0.510235071182	2406.10355711	0.9608650207520001	9.0	40.9228100777																		0.45	0.4																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
608				m	0.0	200.0																											5.0	0.0	5.0	0.0	0.0	1.0	1.0	1.0																															2406.10409498	go	diamondwhite.gif	go	4.0	m	1.0	0.518326997757	None	0.0	0.0012390613555899998	0.514698982239	2409.1064960999997																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
609				z	0.0	-200.0																											5.0	0.0	5.0	0.0	1.0	0.0	2.0	0.0																															2409.10695601	go	diamondwhite.gif	go	4.0	z	1.0	0.317081212997	None	0.0	0.0009441375732419999	0.515375137329	2412.11013818																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
610				z	0.0	-200.0																											5.0	0.0	5.0	0.0	1.0	1.0	3.0	0.0																															2412.11059618	go	squaremagenta.gif	go	0.5	z	1.0	0.38397908210799997	None	0.0	0.000918865203857	0.514935016632	2415.11325908																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
611				z	0.0	-200.0																											5.0	0.0	5.0	0.0	2.0	0.0	4.0	0.0																															2415.1137289999997	stop	trianglegray.gif	stop	4.0	z	1.0	0.351062059402	None	0.0	0.0009350776672360002	0.515129089355	2418.11640596	0.915494918823																				0.4	0.35																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
612				z	0.0	-200.0																											5.0	0.0	5.0	0.0	2.0	1.0	5.0	0.0																															2418.11695313	stop	invertedtrianglegreen.gif	stop	1.0	None	0.0		None	0.0	0.00101208686829	0.515063047409	2421.11983418	0.865709066391																				0.35	0.4																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
613				m	0.0	200.0																											5.0	0.0	5.0	0.0	3.0	0.0	6.0	1.0																															2421.12029409	stop	trianglegray.gif	stop	4.0	None	0.0		None	0.0	0.000928163528442	0.5152060985570001	2424.12341499	0.915769100189																				0.4	0.45																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
614				z	0.0	-200.0																											5.0	0.0	5.0	0.0	3.0	1.0	7.0	0.0																															2424.12386918	go	squaremagenta.gif	go	0.5	z	1.0	0.7013912200929999	None	0.0	0.00106406211853	0.51487493515	2427.12666512																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
615				m	0.0	200.0																											5.0	0.0	5.0	0.0	4.0	0.0	8.0	1.0																															2427.12712312	stop	invertedtrianglegreen.gif	stop	1.0	None	0.0		None	0.0	0.00104188919067	0.515477895737	2430.13004303	0.965553045273																				0.45	0.5																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
616				m	0.0	200.0																											5.0	0.0	5.0	0.0	4.0	1.0	9.0	1.0																															2430.13049817	go	lineyellow.gif	go	2.0	m	1.0	0.651705980301	None	0.0	0.000931024551392	0.515105962753	2433.13329411																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
617				m	0.0	200.0																											5.0	0.0	5.0	0.0	5.0	0.0	10.0	1.0																															2433.13374901	go	diamondwhite.gif	go	4.0	m	1.0	0.734083890915	None	0.0	0.0011780261993399998	0.515542984009	2436.13665795																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
618				z	0.0	-200.0																											5.0	0.0	5.0	0.0	5.0	1.0	11.0	0.0																															2436.1371181	stop	hexagonorange.gif	stop	2.0	None	0.0		None	0.0	0.000962018966675	0.515023946762	2439.14039111	0.915347099304																				0.4	0.45																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
619				z	0.0	-200.0																											5.0	0.0	5.0	0.0	6.0	0.0	12.0	0.0																															2439.14085197	stop	hexagonorange.gif	stop	2.0	None	0.0		None	0.0	0.000968933105469	0.51486992836	2442.14342713	0.96516084671																				0.45	0.5																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
620				z	0.0	-200.0																											5.0	0.0	5.0	0.0	6.0	1.0	13.0	0.0																															2442.14398813	go	invertedtrianglegreen.gif	stop	1.0	z	1.0	0.651108026505	None	0.0	0.0009570121765139998	0.514794111252	2445.14688516																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
621				z	0.0	-200.0																											5.0	0.0	5.0	0.0	7.0	0.0	14.0	0.0																															2445.14741516	go	circleblue.gif	go	1.0	z	1.0	0.434082984924	None	0.0	0.000953912734985	0.515016078949	2448.1499691																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
622				z	0.0	-200.0																											5.0	0.0	5.0	0.0	7.0	1.0	15.0	0.0																															2448.15043116	go	lineyellow.gif	go	2.0	z	1.0	0.617902994156	None	0.0	0.000931024551392	0.515542984009	2451.15366316																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
623				m	0.0	200.0																											5.0	0.0	5.0	0.0	8.0	0.0	16.0	1.0																															2451.15417719	go	squaremagenta.gif	go	0.5	m	1.0	0.551002025604	None	0.0	0.00093412399292	0.514831066132	2454.15696001																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
624				z	0.0	-200.0																											5.0	0.0	5.0	0.0	8.0	1.0	17.0	0.0																															2454.15747714	go	diamondwhite.gif	go	4.0	z	1.0	0.584105968475	None	0.0	0.0009210109710689999	0.514919996262	2457.16024113																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
625				z	0.0	-200.0																											5.0	0.0	5.0	0.0	9.0	0.0	18.0	0.0																															2457.16070008	go	crosscyan.gif	stop	0.5	z	1.0	0.550874233246	None	0.0	0.000926971435547	0.515248775482	2460.16376019																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
626				m	0.0	200.0																											5.0	0.0	5.0	0.0	9.0	1.0	19.0	1.0																															2460.16421604	stop	trianglegray.gif	stop	4.0	m	1.0	0.484765052795	None	0.0	0.0009279251098630001	0.5147390365600001	2463.1670301	1.01543092728																				0.5	0.45																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
627				m	0.0	200.0																											5.0	0.0	5.0	0.0	10.0	0.0	20.0	1.0																															2463.16752911	go	diamondwhite.gif	go	4.0	m	1.0	0.7847268581389999	None	0.0	0.0009751319885249999	0.51496720314	2466.1700151																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
628				m	0.0	200.0																											5.0	0.0	5.0	0.0	10.0	1.0	21.0	1.0																															2466.17047715	go	crosscyan.gif	stop	0.5	m	1.0	0.651250839233	None	0.0	0.000931024551392	0.515498161316	2469.173491																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
629				z	0.0	-200.0																											5.0	0.0	5.0	0.0	11.0	0.0	22.0	0.0																															2469.17394996	go	lineyellow.gif	go	2.0	z	1.0	0.634728908539	None	0.0	0.000931024551392	0.515462875366	2472.17706203																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
630				m	0.0	200.0																											5.0	0.0	5.0	0.0	11.0	1.0	23.0	1.0																															2472.17751908	go	lineyellow.gif	go	2.0	m	1.0	0.5847728252409999	None	0.0	0.0010018348693800001	0.515060901642	2475.18039918																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
631				z	0.0	-200.0																											5.0	0.0	5.0	0.0	12.0	0.0	24.0	0.0																															2475.18085814	go	diamondwhite.gif	go	4.0	z	1.0	0.517776012421	None	0.0	0.0009319782257080001	0.515305042267	2478.18372107																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
632				m	0.0	200.0																											5.0	0.0	5.0	0.0	12.0	1.0	25.0	1.0																															2478.18417716	stop	invertedtrianglegreen.gif	stop	1.0	m	1.0	0.484627008438	None	0.0	0.0009279251098630001	0.515229940414	2481.18714118	0.965886116028																				0.45	0.4																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
633				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	0.0	26.0	1.0																															2481.18759704	go	lineyellow.gif	go	2.0	m	1.0	0.6679100990300001	None	0.0	0.0009570121765139998	0.514724969864	2484.19041896																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
634				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	1.0	27.0	1.0																															2484.19088197	stop	invertedtrianglegreen.gif	stop	1.0	None	0.0		None	0.0	0.000953197479248	0.514995098114	2487.19413114	0.915879964828																				0.4	0.45																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
635				m	0.0	200.0																											5.0	0.0	5.0	0.0	14.0	0.0	28.0	1.0																															2487.19459105	stop	hexagonorange.gif	stop	2.0	None	0.0		None	0.0	0.000931024551392	0.514805793762	2490.19776511	0.965631008148																				0.45	0.5																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
636				m	0.0	200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	1.0																															2490.19846797	stop	trianglegray.gif	stop	4.0	m	1.0	0.6341109275819999	None	0.0	0.0009570121765139998	0.514482975006	2493.200773	1.01455783844																				0.5	0.45																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
637				z	0.0	-200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	0.0																															2493.20128512	go	invertedtrianglegreen.gif	stop	1.0	z	1.0	0.617676973343	None	0.0	0.0009350776672360002	0.515013933182	2496.20385909																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
638				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	1.0																															2496.20431709	go	squaremagenta.gif	go	0.5	m	1.0	0.7511768341060001	None	0.0	0.0009248256683350001	0.515123844147	2499.20743299																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
639				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	1.0																															2499.20794797	stop	hexagonorange.gif	stop	2.0	m	1.0	0.451770067215	None	0.0	0.0009469985961910001	0.5146958827970001	2502.21093106	0.965715885162																				0.45	0.4																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
640				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	1.0																															2502.21144199	stop	crosscyan.gif	stop	0.5	None	0.0		None	0.0	0.000926971435547	0.5147490501399999	2505.21403909	0.915107011795																				0.4	0.45																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
641				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	0.0																															2505.21449804	go	diamondwhite.gif	go	4.0	z	1.0	0.651607036591	None	0.0	0.0009291172027589999	0.514883041382	2508.21746898																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
642				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	0.0																															2508.21794009	go	circleblue.gif	go	1.0	z	1.0	0.717915058136	None	0.0	0.00094199180603	0.514763116837	2511.22073698																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
643				z	0.0	-200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0																															2539.25677109	go	invertedtrianglegreen.gif	stop	1.0	z	1.0	0.417812108994	None	0.0	0.00090503692627	0.510071992874	2542.2554840999996		9.0	26.364868879299998																		-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
644				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	1.0																															2542.2559730999997	stop	crosscyan.gif	stop	0.5	m	1.0	0.350710868835	None	0.0	0.000965118408203	0.514905929565	2545.25895119	0.9652631282809999																				0.45	0.4																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
645				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	1.0																															2545.25946617	go	diamondwhite.gif	go	4.0	m	1.0	0.60148191452	None	0.0	0.0009369850158689999	0.514493942261	2548.26208711																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
646				z	0.0	-200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	0.0																															2548.26254606	go	squaremagenta.gif	go	0.5	z	1.0	0.667651176453	None	0.0	0.0009160041809079999	0.5150740146639999	2551.26545906																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
647				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0																															2551.26591611	stop	trianglegray.gif	stop	4.0	None	0.0		None	0.0	0.0009331703186039999	0.515006065369	2554.26895213	1.0160491466500001																				0.5	0.55																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
648				m	0.0	200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	1.0																															2554.26948309	go	trianglegray.gif	stop	4.0	m	1.0	0.6845660209659999	None	0.0	0.000951051712036	0.514676094055	2557.27212501																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
649				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	0.0																															2557.27258611	go	lineyellow.gif	go	2.0	z	1.0	0.600903987885	None	0.0	0.0009369850158689999	0.515115022659	2560.27546716																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
650				m	0.0	200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	1.0																															2560.27592707	go	diamondwhite.gif	go	4.0	m	1.0	0.867580890656	None	0.0	0.0009369850158689999	0.515372037888	2563.27912402																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
651				m	0.0	200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	1.0																															2563.2796371	go	circleblue.gif	go	1.0	m	1.0	0.734110116959	None	0.0	0.0009279251098630001	0.515064001083	2566.28238702																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
652				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	0.0																															2566.28284502	stop	trianglegray.gif	stop	4.0	None	0.0		None	0.0	0.0014231204986600002	0.514781951904	2569.285671	1.06527495384																				0.55	0.6																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
653				m	0.0	200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	1.0																															2569.286134	go	squaremagenta.gif	go	0.5	m	1.0	0.767857074738	None	0.0	0.000918865203857	0.515182971954	2572.28913999																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
654				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	0.0																															2572.28962302	stop	crosscyan.gif	stop	0.5	z	1.0	0.71764087677	None	0.0	0.0009450912475589999	0.515055179596	2575.29231405	1.11578202248																				0.6	0.55																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
655				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	1.0																															2575.29277205	go	circleblue.gif	go	1.0	m	1.0	0.784608125687	None	0.0	0.00113296508789	0.514996051788	2578.29550219																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
656				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	0.0																															2578.29596114	go	lineyellow.gif	go	2.0	z	1.0	0.6512899398800001	None	0.0	0.000931024551392	0.515514850616	2581.29943609																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
657				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	0.0																															2581.29989505	go	diamondwhite.gif	go	4.0	z	1.0	0.717663049698	None	0.0	0.00092887878418	0.51472401619	2584.30218315																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
658				m	0.0	200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	1.0																															2584.30264211	go	circleblue.gif	go	1.0	m	1.0	0.634551048279	None	0.0	0.0009591579437260001	0.5150361061100001	2587.30566001																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
659				z	0.0	-200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	0.0																															2587.30612206	stop	invertedtrianglegreen.gif	stop	1.0	z	1.0	0.717596054077	None	0.0	0.0009400844573969999	0.515243053436	2590.30918097	1.06571102142																				0.55	0.5																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
660				z	0.0	-200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	0.0																															2590.30964208	stop	hexagonorange.gif	stop	2.0	None	0.0		None	0.0	0.0009319782257080001	0.514868974686	2593.31247211	1.01560902596																				0.5	0.55																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
661				m	0.0	200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	1.0																															2593.31299996	go	diamondwhite.gif	go	4.0	m	1.0	0.734874010086	None	0.0	0.0009450912475589999	0.5148081779479999	2596.31567097																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
662				m	0.0	200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	1.0																															2596.31613207	go	squaremagenta.gif	go	0.5	m	1.0	0.901345014572	None	0.0	0.0009250640869139999	0.5152659416200001	2599.31903315																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
663				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	0.0																															2599.31949496	go	hexagonorange.gif	stop	2.0	z	1.0	0.767963171005	None	0.0	0.000931024551392	0.5152440071109999	2602.32254601																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
664				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	0.0																															2602.32301807	stop	crosscyan.gif	stop	0.5	None	0.0		None	0.0	0.000974893569946	0.515249013901	2605.32596397	1.06537985802																				0.55	0.6																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
