	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 145
591				z	0.0	-200.0																											4.0	0.0	4.0	0.0	10.0	0.0	20.0	0.0																																							2153.15917706	go	lineyellow.gif	stop	4.0	z	1.0	0.9011909961700001	None	0.0	0.0009329319000239999	0.515059947968	2156.16216803																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
592				m	0.0	200.0																											4.0	0.0	4.0	0.0	10.0	1.0	21.0	1.0																																							2156.16283607	go	invertedtrianglecyan.gif	go	1.0	m	1.0	0.934331893921	None	0.0	0.000953912734985	0.5146350860600001	2159.16538906																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
593				m	0.0	200.0																											4.0	0.0	4.0	0.0	11.0	0.0	22.0	1.0																																							2159.16586614	go	diamondgreen.gif	go	2.0	m	1.0	0.784893035889	None	0.0	0.0009160041809079999	0.514996051788	2162.16895914																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
594				m	0.0	200.0																											4.0	0.0	4.0	0.0	11.0	1.0	23.0	1.0																																							2162.16942692	go	diamondgreen.gif	go	2.0	m	1.0	0.684386014938	None	0.0	0.0009369850158689999	0.514800786972	2165.17247009																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
595				m	0.0	200.0																											4.0	0.0	4.0	0.0	12.0	0.0	24.0	1.0																																							2165.17298508	go	invertedtrianglecyan.gif	go	1.0	m	1.0	0.801287889481	None	0.0	0.0009391307830810002	0.51472902298	2168.17556906																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
596				m	0.0	200.0																											4.0	0.0	4.0	0.0	12.0	1.0	25.0	1.0																																							2168.17607212	go	diamondgreen.gif	go	2.0	m	1.0	0.651354074478	None	0.0	0.0010321140289299999	0.514970064163	2171.178864																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
597				z	0.0	-200.0																											4.0	0.0	4.0	0.0	13.0	0.0	26.0	0.0																																							2171.1793251	go	diamondgreen.gif	go	2.0	z	1.0	0.600868940353	None	0.0	0.000938177108765	0.515156030655	2174.18249106																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
598				z	0.0	-200.0																											4.0	0.0	4.0	0.0	13.0	1.0	27.0	0.0																																							2174.18295813	go	diamondgreen.gif	go	2.0	z	1.0	0.634245157242	None	0.0	0.0009369850158689999	0.5151698589320001	2177.18579507																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
599				m	0.0	200.0																											4.0	0.0	4.0	0.0	14.0	0.0	28.0	1.0																																							2177.18626213	go	invertedtrianglecyan.gif	go	1.0	m	1.0	0.617444038391	None	0.0	0.0009551048278810001	0.515222072601	2180.18924093																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
600				m	0.0	200.0																											4.0	0.0	4.0	0.0	14.0	1.0	29.0	1.0																																							2180.18970394	stop	lineyellow.gif	stop	4.0	m	1.0	0.701130151749	None	0.0	0.000931024551392	0.514796972275	2183.19287896	1.1155500412000001																										0.6	0.55																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
601				m	0.0	200.0																											4.0	0.0	4.0	0.0	15.0	0.0	30.0	1.0																																							2183.19333911	go	hexagonwhite.gif	go	0.5	m	1.0	0.867847204208	None	0.0	0.0009350776672360002	0.514664888382	2186.19587994																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
602				z	0.0	-200.0																											4.0	0.0	4.0	0.0	15.0	1.0	31.0	0.0																																							2186.19639397	go	triangleorange.gif	stop	1.0	z	1.0	0.551249980927	None	0.0	0.0011570453643800001	0.514841079712	2189.19916701																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
603				z	0.0	-200.0																											4.0	0.0	4.0	0.0	16.0	0.0	32.0	0.0																																							2189.19962907	stop	lineyellow.gif	stop	4.0	z	1.0	0.400979995728	None	0.0	0.0009338855743410001	0.515041828156	2192.20282006	1.11581492424																										0.6	0.55																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
604				m	0.0	200.0																											4.0	0.0	4.0	0.0	16.0	1.0	33.0	1.0																																							2192.20327997	go	lineyellow.gif	stop	4.0	m	1.0	0.651123046875	None	0.0	0.0009357929229739999	0.5150279998780001	2195.20611501																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
605				m	0.0	200.0																											4.0	0.0	4.0	0.0	17.0	0.0	34.0	1.0																																							2195.20660591	go	hexagonwhite.gif	go	0.5	m	1.0	0.567659854889	None	0.0	0.0009679794311519998	0.514950990677	2198.209589																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
606				m	0.0	200.0																											4.0	0.0	4.0	0.0	17.0	1.0	35.0	1.0																																							2198.21005201	go	diamondgreen.gif	go	2.0	m	1.0	0.751139163971	None	0.0	0.0009441375732419999	0.514887094498	2201.21249008																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
607				z	0.0	-200.0																											5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0																																							2242.16360998	go	hexagonwhite.gif	go	0.5	z	1.0	0.434039831161	None	0.0	0.0008790493011469999	0.5106630325320001	2245.16239309		9.0	39.2664680481																								-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
608				z	0.0	-200.0																											5.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0																																							2245.16290593	go	circleblue.gif	go	4.0	m	0.0	0.333589076996	None	0.0	0.00125002861023	0.515058040619	2248.16536999																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
609				m	0.0	200.0																											5.0	0.0	5.0	0.0	1.0	0.0	2.0	1.0																																							2248.16583395	go	invertedtrianglecyan.gif	go	1.0	m	1.0	0.38398885726899995	None	0.0	0.00093412399292	0.5151720047	2251.16899109																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
610				z	0.0	-200.0																											5.0	0.0	5.0	0.0	1.0	1.0	3.0	0.0																																							2251.16964507	stop	triangleorange.gif	stop	1.0	z	1.0	0.30083990097	None	0.0	0.0009658336639400001	0.514172792435	2254.17244697	1.06463098526																										0.55	0.5																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
611				m	0.0	200.0																											5.0	0.0	5.0	0.0	2.0	0.0	4.0	1.0																																							2254.1729640999997	go	squaremagenta.gif	stop	0.5	m	1.0	0.283893108368	None	0.0	0.00098705291748	0.514724969864	2257.17553496																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
612				m	0.0	200.0																											5.0	0.0	5.0	0.0	2.0	1.0	5.0	1.0																																							2257.17599392	stop	crossgray.gif	stop	2.0	m	1.0	0.36708498001100004	None	0.0	0.0009319782257080001	0.5152800083160001	2260.17933011	1.06565999985																										0.55	0.5																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
613				z	0.0	-200.0																											5.0	0.0	5.0	0.0	3.0	0.0	6.0	0.0																																							2260.17978597	stop	squaremagenta.gif	stop	0.5	z	1.0	0.43385910987899995	None	0.0	0.00092601776123	0.515033006668	2263.18270898	1.01523303986																										0.5	0.45																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
614				m	0.0	200.0																											5.0	0.0	5.0	0.0	3.0	1.0	7.0	1.0																																							2263.18317294	go	hexagonwhite.gif	go	0.5	m	1.0	0.333722114563	None	0.0	0.00095009803772	0.514904975891	2266.18543005																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
615				m	0.0	200.0																											5.0	0.0	5.0	0.0	4.0	0.0	8.0	1.0																																							2266.18588901	stop	triangleorange.gif	stop	1.0	m	1.0	0.367208003998	None	0.0	0.000931024551392	0.515607833862	2269.18905401	1.01589298248																										0.5	0.45																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
616				m	0.0	200.0																											5.0	0.0	5.0	0.0	4.0	1.0	9.0	1.0																																							2269.18951607	go	circleblue.gif	go	4.0	m	1.0	0.384149074554	None	0.0	0.0009391307830810002	0.515042066574	2272.19251704																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
617				z	0.0	-200.0																											5.0	0.0	5.0	0.0	5.0	0.0	10.0	0.0																																							2272.19298291	go	triangleorange.gif	stop	1.0	z	1.0	0.417153120041	None	0.0	0.000938892364502	0.515388011932	2275.19614291																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
618				z	0.0	-200.0																											5.0	0.0	5.0	0.0	5.0	1.0	11.0	0.0																																							2275.19659996	stop	lineyellow.gif	stop	4.0	z	1.0	0.400943994522	None	0.0	0.000999212265015	0.514780044556	2278.19931507	0.965486049652																										0.45	0.4																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
619				z	0.0	-200.0																											5.0	0.0	5.0	0.0	6.0	0.0	12.0	0.0																																							2278.19977212	go	crossgray.gif	stop	2.0	z	1.0	0.500846862793	None	0.0	0.000938892364502	0.515090942383	2281.20251894																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
620				m	0.0	200.0																											5.0	0.0	5.0	0.0	6.0	1.0	13.0	1.0																																							2281.20298314	stop	crossgray.gif	stop	2.0	m	1.0	0.61779999733	None	0.0	0.00116801261902	0.515080928802	2284.2060410999998	0.965550899506																										0.45	0.4																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
621				m	0.0	200.0																											5.0	0.0	5.0	0.0	7.0	0.0	14.0	1.0																																							2284.20650005	go	diamondgreen.gif	go	2.0	m	1.0	0.517465114594	None	0.0	0.00103497505188	0.514796972275	2287.20948601																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
622				z	0.0	-200.0																											5.0	0.0	5.0	0.0	7.0	1.0	15.0	0.0																																							2287.20994306	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.000934839248657	0.515072822571	2290.21286011	0.915287971497																										0.4	0.45																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
623				m	0.0	200.0																											5.0	0.0	5.0	0.0	8.0	0.0	16.0	1.0																																							2290.21346402	stop	lineyellow.gif	stop	4.0	None	0.0		None	0.0	0.0009529590606689998	0.514595031738	2293.21619105	0.915378093719																										0.4	0.45																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
624				m	0.0	200.0																											5.0	0.0	5.0	0.0	8.0	1.0	17.0	1.0																																							2293.21668696	go	diamondgreen.gif	go	2.0	m	1.0	0.550776004791	None	0.0	0.000949144363403	0.5150871276860001	2296.21929407																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
625				m	0.0	200.0																											5.0	0.0	5.0	0.0	9.0	0.0	18.0	1.0																																							2296.21975493	go	hexagonwhite.gif	go	0.5	m	1.0	0.717964172363	None	0.0	0.0009160041809079999	0.51523900032	2299.22352099																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
626				z	0.0	-200.0																											5.0	0.0	5.0	0.0	9.0	1.0	19.0	0.0																																							2299.22404695	stop	squaremagenta.gif	stop	0.5	z	1.0	0.517760038376	None	0.0	0.00094199180603	0.5142509937290001	2302.22632504	0.964964866638																										0.45	0.4																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
627				z	0.0	-200.0																											5.0	0.0	5.0	0.0	10.0	0.0	20.0	0.0																																							2302.22684097	go	squaremagenta.gif	stop	0.5	z	1.0	0.584263801575	None	0.0	0.0009319782257080001	0.515314817429	2305.229491																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
628				z	0.0	-200.0																											5.0	0.0	5.0	0.0	10.0	1.0	21.0	0.0																																							2305.2299509	go	diamondgreen.gif	go	2.0	z	1.0	0.534597158432	None	0.0	0.0009329319000239999	0.515238046646	2308.23301601																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
629				m	0.0	200.0																											5.0	0.0	5.0	0.0	11.0	0.0	22.0	1.0																																							2308.23348999	go	diamondgreen.gif	go	2.0	m	1.0	0.484194040298	None	0.0	0.0009350776672360002	0.515084028244	2311.23638296																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
630				m	0.0	200.0																											5.0	0.0	5.0	0.0	11.0	1.0	23.0	1.0																																							2311.23688197	go	invertedtrianglecyan.gif	go	1.0	m	1.0	0.700809955597	None	0.0	0.00098180770874	0.515130996704	2314.24001908																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
631				m	0.0	200.0																											5.0	0.0	5.0	0.0	12.0	0.0	24.0	1.0																																							2314.24047709	go	diamondgreen.gif	go	2.0	m	1.0	0.46726393699600005	None	0.0	0.00094199180603	0.5151481628419999	2317.2428																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
632				z	0.0	-200.0																											5.0	0.0	5.0	0.0	12.0	1.0	25.0	0.0																																							2317.24327302	go	invertedtrianglecyan.gif	go	1.0	z	1.0	0.48392081260700004	None	0.0	0.0009350776672360002	0.515586137772	2320.24643111																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
633				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	0.0	26.0	1.0																																							2320.24689293	go	circleblue.gif	go	4.0	m	1.0	0.350980997086	None	0.0	0.00119185447693	0.515151977539	2323.24988198																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
634				z	0.0	-200.0																											5.0	0.0	5.0	0.0	13.0	1.0	27.0	0.0																																							2323.25034308	stop	lineyellow.gif	stop	4.0	z	1.0	0.417520999908	None	0.0	0.00098705291748	0.515065193176	2326.25343299	0.915652990341																										0.4	0.35																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
635				m	0.0	200.0																											5.0	0.0	5.0	0.0	14.0	0.0	28.0	1.0																																							2326.25388813	go	diamondgreen.gif	go	2.0	m	1.0	0.484328985214	None	0.0	0.0009431838989260002	0.5150291919709999	2329.25635314																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
636				m	0.0	200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	1.0																																							2329.25681114	stop	crossgray.gif	stop	2.0	m	1.0	0.5841529369349999	None	0.0	0.0011548995971700001	0.515290975571	2332.26023793	0.965699911118																										0.45	0.4																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
637				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	1.0																																							2332.260921	stop	triangleorange.gif	stop	1.0	m	1.0	0.5343329906459999	None	0.0	0.00095796585083	0.5150461196899999	2335.26361203	0.914930105209																										0.4	0.35																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
638				z	0.0	-200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	0.0																																							2335.26407099	go	squaremagenta.gif	stop	0.5	z	1.0	0.500763893127	None	0.0	0.0009391307830810002	0.515195131302	2338.26682305																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
639				z	0.0	-200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	0.0																																							2338.26753211	stop	crossgray.gif	stop	2.0	z	1.0	0.351106882095	None	0.0	0.0009570121765139998	0.514329195023	2341.27027392	0.8646130561830001																										0.35	0.3																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
640				z	0.0	-200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	0.0																																							2341.27078795	go	hexagonwhite.gif	go	0.5	z	1.0	0.550956964493	None	0.0	0.0009520053863530001	0.5148429870610001	2344.27325201																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
641				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	0.0																																							2344.27372003	go	diamondgreen.gif	go	2.0	z	1.0	0.418078899384	None	0.0	0.000909090042114	0.515211105347	2347.277143																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
642				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	0.0																																							2347.27765799	stop	triangleorange.gif	stop	1.0	z	1.0	0.317174196243	None	0.0	0.0009398460388180001	0.5149269103999999	2350.28050804	0.815265893936																										0.3	0.25																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
643				z	0.0	-200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0																																							2390.51374698	stop	crossgray.gif	stop	2.0	None	0.0		None	0.0	0.0008769035339360002	0.510396957397	2393.51261592	0.760498046875	9.0	38.4338970184																								0.25	0.3																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
644				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	1.0																																							2393.51310396	go	circleblue.gif	go	4.0	m	1.0	0.5671730041499999	None	0.0	0.0009431838989260002	0.514867067337	2396.51569605																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
645				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	1.0																																							2396.5161531	stop	crossgray.gif	stop	2.0	m	1.0	0.48431801796	None	0.0	0.000931024551392	0.515033960342	2399.51938391	0.865888834																										0.35	0.3																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
646				z	0.0	-200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	0.0																																							2399.51990795	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.000953912734985	0.514578819275	2402.52246499	0.815021038055																										0.3	0.35																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
647				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0																																							2402.52292109	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.000941038131714	0.5151460170750001	2405.5259521	0.865401029587																										0.35	0.4																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
648				m	0.0	200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	1.0																																							2405.52641106	go	squaremagenta.gif	stop	0.5	m	1.0	0.484132051468	None	0.0	0.000942945480347	0.514947891235	2408.52926707																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
649				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	0.0																																							2408.52972698	go	hexagonwhite.gif	go	0.5	z	1.0	0.567728996277	None	0.0	0.0009448528289790001	0.514985799789	2411.53273392																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
650				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	0.0																																							2411.53319192	stop	squaremagenta.gif	stop	0.5	None	0.0		None	0.0	0.000949144363403	0.514643192291	2414.53622293	0.915564060211																										0.4	0.45																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
651				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	0.0																																							2414.53668308	go	lineyellow.gif	stop	4.0	z	1.0	0.567811012268	None	0.0	0.000963926315308	0.514831066132	2417.53924799																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
652				m	0.0	200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	1.0																																							2417.539711	go	hexagonwhite.gif	go	0.5	m	1.0	0.717462062836	None	0.0	0.0009469985961910001	0.515374183655	2420.5424160999996																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
653				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	0.0																																							2420.54287791	go	invertedtrianglecyan.gif	go	1.0	z	1.0	0.768123149872	None	0.0	0.00100898742676	0.5150818824769999	2423.54622793																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
654				m	0.0	200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	1.0																																							2423.54668713	stop	squaremagenta.gif	stop	0.5	None	0.0		None	0.0	0.000932216644287	0.515085220337	2426.54955506	0.815244197845																										0.3	0.35																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
655				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	0.0																																							2426.55001402	go	diamondgreen.gif	go	2.0	z	1.0	0.33466386795	None	0.0	0.000938177108765	0.514906167984	2429.55280304																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
656				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	1.0																																							2429.55335093	stop	squaremagenta.gif	stop	0.5	m	1.0	0.5508182048800001	None	0.0	0.000941038131714	0.514646053314	2432.55629206	0.8645620346070001																										0.35	0.3																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
657				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	0.0																																							2432.55675292	go	squaremagenta.gif	stop	0.5	z	1.0	0.617306947708	None	0.0	0.000926971435547	0.5152361392970001	2435.55959392																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
658				m	0.0	200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	1.0																																							2435.56005597	go	lineyellow.gif	stop	4.0	m	1.0	0.45073294639600003	None	0.0	0.00093412399292	0.515101194382	2438.56313109																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
659				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	1.0																																							2438.56364703	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0009489059448239998	0.514946937561	2441.56663108	0.815083026886																										0.3	0.35																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
660				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	1.0																																							2441.56708908	stop	crossgray.gif	stop	2.0	m	1.0	0.417275905609	None	0.0	0.000959873199463	0.514811992645	2444.56942797	0.8649468421940001																										0.35	0.3																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
661				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	0.0																																							2444.56989193	go	hexagonwhite.gif	go	0.5	z	1.0	0.4673840999600001	None	0.0	0.0009338855743410001	0.515476942062	2447.57318711																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
662				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	0.0																																							2447.57365513	go	triangleorange.gif	stop	1.0	z	1.0	0.834699869156	None	0.0	0.0009319782257080001	0.514966011047	2450.57653403																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
663				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	1.0																																							2450.576998	stop	squaremagenta.gif	stop	0.5	None	0.0		None	0.0	0.00107312202454	0.514993906021	2453.57996798	0.8152859210969999																										0.3	0.35																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
664				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	0.0																																							2453.58042407	stop	crossgray.gif	stop	2.0	z	1.0	0.551344871521	None	0.0	0.000938177108765	0.515040159225	2456.58346391	0.965674161911																										0.45	0.4																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
665				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	1.0																																							2456.58392191	stop	lineyellow.gif	stop	4.0	None	0.0		None	0.0	0.0009319782257080001	0.514826059341	2459.58668208	0.865105867386																										0.35	0.4																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
666				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	1.0																																							2459.58714104	go	lineyellow.gif	stop	4.0	m	1.0	0.517275810242	None	0.0	0.0009860992431639998	0.515152931213	2462.58999205																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
667				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	0.0																																							2462.59045196	go	invertedtrianglecyan.gif	go	1.0	z	1.0	0.517810106277	None	0.0	0.0009360313415529999	0.515205144882	2465.59325314																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
668				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	0.0																																							2465.59371114	go	circleblue.gif	go	4.0	z	1.0	0.434042930603	None	0.0	0.0009319782257080001	0.5152590274809999	2468.59686494																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
