	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	feedbackResp.rt	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
599				m	0.0	200.0																											4.0	0.0	4.0	0.0	14.0	0.0	28.0	1.0																																2296.63756204	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.00116109848022	0.514903068542	0.715142011642	2299.6399641																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
600				z	0.0	-200.0																											4.0	0.0	4.0	0.0	14.0	1.0	29.0	0.0																																2299.64042401	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.000977039337158	0.5150818824769999	0.815746068954	2302.643502																			0.3	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
601				m	0.0	200.0																											4.0	0.0	4.0	0.0	15.0	0.0	30.0	1.0																																2302.64395499	stop	squareblue.gif	stop	2.0	None	0.0		z	0.0	0.0009248256683350001	0.515033006668	0.765210866928	2305.64710808																			0.25	0.3	0.934162139893																					2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
602				m	0.0	200.0																											4.0	0.0	4.0	0.0	15.0	1.0	31.0	1.0																																2305.6476171	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.00108218193054	0.514466047287	0.8146860599519999	2308.65040088																			0.3	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
603				m	0.0	200.0																											4.0	0.0	4.0	0.0	16.0	0.0	32.0	1.0																																2308.65086198	go	linegreen.gif	go	2.0	m	1.0	0.617556095123	None	0.0	0.0009369850158689999	0.515100002289		2311.65395498																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
604				m	0.0	200.0																											4.0	0.0	4.0	0.0	16.0	1.0	33.0	1.0																																2311.65441298	go	circleorange.gif	go	0.5	m	1.0	0.500952959061	None	0.0	0.000942945480347	0.514858961105		2314.65700293																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
605				z	0.0	-200.0																											4.0	0.0	4.0	0.0	17.0	0.0	34.0	0.0																																2314.6575829999997	stop	squareblue.gif	stop	2.0	z	1.0	0.43408679962200003	None	0.0	0.0009319782257080001	0.514550924301	0.864640951157	2317.66058898																			0.35	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
606				m	0.0	200.0																											4.0	0.0	4.0	0.0	17.0	1.0	35.0	1.0																																2317.66104698	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.000934839248657	0.51495885849	0.8655629158020001	2320.66353893																			0.35	0.4																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
607				z	0.0	-200.0																											5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0																																2343.32721305	stop	hexagonwhite.gif	stop	1.0	z	1.0	0.484095096588	None	0.0	0.0009329319000239999	0.510219812393	0.8103508949279999	2346.32602906	9.0	20.9805350304																	0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
608				m	0.0	200.0																											5.0	0.0	5.0	0.0	0.0	1.0	1.0	1.0																																2346.32651687	stop	invertedtrianglecyan.gif	stop	0.5	m	1.0	0.40176010131800005	None	0.0	0.000928163528442	0.5147860050199999	0.9154691696170001	2349.32987189																			0.4	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
609				m	0.0	200.0																											5.0	0.0	5.0	0.0	1.0	0.0	2.0	1.0																																2349.33038092	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.000946044921875	0.514351129532	0.864630937576	2352.332582																			0.35	0.4																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
610				z	0.0	-200.0																											5.0	0.0	5.0	0.0	1.0	1.0	3.0	0.0																																2352.33304191	go	linegreen.gif	go	2.0	z	1.0	0.417747020721	None	0.0	0.00092601776123	0.515154123306		2355.3358829																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
611				m	0.0	200.0																											5.0	0.0	5.0	0.0	2.0	0.0	4.0	1.0																																2355.33634496	go	hexagonwhite.gif	stop	1.0	m	1.0	0.351136922836	None	0.0	0.000968933105469	0.515156030655		2358.33922291																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
612				z	0.0	-200.0																											5.0	0.0	5.0	0.0	2.0	1.0	5.0	0.0																																2358.33969188	go	crossmagenta.gif	stop	4.0	z	1.0	0.417636156082	None	0.0	0.000941038131714	0.515243053436		2361.34250307																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
613				z	0.0	-200.0																											5.0	0.0	5.0	0.0	3.0	0.0	6.0	0.0																																2361.34297705	stop	squareblue.gif	stop	2.0	z	1.0	0.417139053345	None	0.0	0.0009198188781739999	0.5153038501739999	0.7654798030850001	2364.34597898																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
614				m	0.0	200.0																											5.0	0.0	5.0	0.0	3.0	1.0	7.0	1.0																																2364.34644103	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.0009570121765139998	0.515705108643	0.915955066681	2367.34950709																			0.4	0.45																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
615				z	0.0	-200.0																											5.0	0.0	5.0	0.0	4.0	0.0	8.0	0.0																																2367.34996796	stop	invertedtrianglecyan.gif	stop	0.5	None	0.0		None	0.0	0.000931024551392	0.5147318840030001	0.715130805969	2370.35297704																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
616				z	0.0	-200.0																											5.0	0.0	5.0	0.0	4.0	1.0	9.0	0.0																																2370.35343695	go	diamondgray.gif	go	1.0	z	1.0	0.467354059219	None	0.0	0.00107002258301	0.515043973923		2373.35663795																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
617				z	0.0	-200.0																											5.0	0.0	5.0	0.0	5.0	0.0	10.0	0.0																																2373.35715604	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0009400844573969999	0.5146901607509999	0.765174150467	2376.35984302																			0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
618				z	0.0	-200.0																											5.0	0.0	5.0	0.0	5.0	1.0	11.0	0.0																																2376.36030197	go	linegreen.gif	go	2.0	z	1.0	0.567560911179	None	0.0	0.00092887878418	0.51485490799		2379.36324692																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
619				z	0.0	-200.0																											5.0	0.0	5.0	0.0	6.0	0.0	12.0	0.0																																2379.36373997	go	triangleyellow.gif	go	4.0	z	1.0	0.484139919281	None	0.0	0.0009431838989260002	0.5148131847380001		2382.36634398																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
620				m	0.0	200.0																											5.0	0.0	5.0	0.0	6.0	1.0	13.0	1.0																																2382.36689997	stop	invertedtrianglecyan.gif	stop	0.5	m	1.0	0.534638881683	None	0.0	0.00102806091309	0.514767169952	0.965177059174	2385.36992693																			0.45	0.4																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
621				m	0.0	200.0																											5.0	0.0	5.0	0.0	7.0	0.0	14.0	1.0																																2385.37038398	stop	invertedtrianglecyan.gif	stop	0.5	m	1.0	0.451101064682	None	0.0	0.00092887878418	0.515136003494	0.9153089523319999	2388.37301898																			0.4	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
622				m	0.0	200.0																											5.0	0.0	5.0	0.0	7.0	1.0	15.0	1.0																																2388.37371206	go	linegreen.gif	go	2.0	m	1.0	0.434432029724	None	0.0	0.0009489059448239998	0.514667987823		2391.37670898																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
623				z	0.0	-200.0																											5.0	0.0	5.0	0.0	8.0	0.0	16.0	0.0																																2391.37716794	go	linegreen.gif	go	2.0	z	1.0	0.500851869583	None	0.0	0.0009248256683350001	0.5150949954990001		2394.38017106																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
624				z	0.0	-200.0																											5.0	0.0	5.0	0.0	8.0	1.0	17.0	0.0																																2394.38063097	stop	squareblue.gif	stop	2.0	z	1.0	0.367317914963	None	0.0	0.0010960102081300001	0.5150780677800001	0.815231084824	2397.38379002																			0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
625				m	0.0	200.0																											5.0	0.0	5.0	0.0	9.0	0.0	18.0	1.0																																2397.38431787	go	triangleyellow.gif	go	4.0	m	1.0	0.300916910172	None	0.0	0.0009469985961910001	0.514442920685		2400.38674498																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
626				m	0.0	200.0																											5.0	0.0	5.0	0.0	9.0	1.0	19.0	1.0																																2400.38720202	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0009357929229739999	0.5151100158690001	0.865666866302	2403.38999009																			0.35	0.4																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
627				m	0.0	200.0																											5.0	0.0	5.0	0.0	10.0	0.0	20.0	1.0																																2403.3904531	stop	crossmagenta.gif	stop	4.0	m	1.0	0.417565107346	None	0.0	0.00102996826172	0.514811992645	0.915735960007	2406.39326191																			0.4	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
628				m	0.0	200.0																											5.0	0.0	5.0	0.0	10.0	1.0	21.0	1.0																																2406.39373302	go	diamondgray.gif	go	1.0	m	1.0	0.401041030884	None	0.0	0.000931024551392	0.515115976334		2409.3971231																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
629				z	0.0	-200.0																											5.0	0.0	5.0	0.0	11.0	0.0	22.0	0.0																																2409.3975811	stop	squareblue.gif	stop	2.0	z	1.0	0.367313861847	None	0.0	0.00109100341797	0.514776945114	0.76491189003	2412.40039396																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
630				z	0.0	-200.0																											5.0	0.0	5.0	0.0	11.0	1.0	23.0	0.0																																2412.4009161	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0009360313415529999	0.514666795731	0.7151989936830001	2415.40355992																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
631				m	0.0	200.0																											5.0	0.0	5.0	0.0	12.0	0.0	24.0	1.0																																2415.40404701	stop	crossmagenta.gif	stop	4.0	m	1.0	0.501101016998	None	0.0	0.000931024551392	0.515250205994	0.8653330802920001	2418.40698099																			0.35	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
632				m	0.0	200.0																											5.0	0.0	5.0	0.0	12.0	1.0	25.0	1.0																																2418.40744305	stop	squareblue.gif	stop	2.0	None	0.0		None	0.0	0.00105500221252	0.514861106873	0.815531015396	2421.41064787																			0.3	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
633				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	0.0	26.0	1.0																																2421.41114092	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.000930070877075	0.514742136002	0.864917993546	2424.41378903																			0.35	0.4																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
634				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	1.0	27.0	1.0																																2424.41424894	go	circleorange.gif	go	0.5	m	1.0	0.5513999462129999	None	0.0	0.0009369850158689999	0.5149250030520001		2427.41691995																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
635				m	0.0	200.0																											5.0	0.0	5.0	0.0	14.0	0.0	28.0	1.0																																2427.417382	go	hexagonwhite.gif	stop	1.0	m	1.0	0.35054707527199996	None	0.0	0.0009601116180419999	0.514914035797		2430.420573																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
636				z	0.0	-200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	0.0																																2430.42103696	stop	invertedtrianglecyan.gif	stop	0.5	z	1.0	0.417459964752	None	0.0	0.0009291172027589999	0.515126943588	0.765043020248	2433.42357206																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
637				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	1.0																																2433.42404604	go	invertedtrianglecyan.gif	stop	0.5	m	1.0	0.417557954788	None	0.0	0.0009431838989260002	0.515185117722		2436.42776203																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
638				z	0.0	-200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	0.0																																2436.42828608	go	circleorange.gif	go	0.5	z	1.0	0.384262084961	None	0.0	0.0009529590606689998	0.5145478248600001		2439.430444																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
639				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	1.0																																2439.43090391	go	diamondgray.gif	go	1.0	m	1.0	0.45077490806599996	None	0.0	0.0009398460388180001	0.515388965607		2442.43399787																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
640				z	0.0	-200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	0.0																																2442.43446898	stop	crossmagenta.gif	stop	4.0	z	1.0	0.367693901062	None	0.0	0.000926971435547	0.515068054199	0.715227842331	2445.43757391																			0.2	0.15																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
641				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	0.0																																2445.4380300000003	go	circleorange.gif	go	0.5	z	1.0	0.367410898209	None	0.0	0.0009350776672360002	0.514739990234		2448.44090605																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
642				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	0.0																																2448.44137788	stop	invertedtrianglecyan.gif	stop	0.5	None	0.0		None	0.0	0.0009298324584960001	0.514945983887	0.665174007416	2451.44432688																			0.15	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
643				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0																																2489.10760188	go	circleorange.gif	go	0.5	m	1.0	0.43392896652199997	None	0.0	0.0008652210235599999	0.51057100296		2492.10676098	9.0	35.8804631233																	-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
644				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	1.0																																2492.10725093	stop	invertedtrianglecyan.gif	stop	0.5	m	1.0	0.551202058792	None	0.0	0.000934839248657	0.51485490799	0.9149518013	2495.11052299																			0.4	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
645				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	1.0																																2495.11104989	go	circleorange.gif	go	0.5	m	1.0	0.501319885254	None	0.0	0.000942945480347	0.514164924622		2498.11328292																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
646				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	1.0																																2498.11373997	stop	hexagonwhite.gif	stop	1.0	m	1.0	0.500462055206	None	0.0	0.0009391307830810002	0.515202999115	0.8655130863189999	2501.11691999																			0.35	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
647				m	0.0	200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	1.0																																2501.11738396	stop	squareblue.gif	stop	2.0	m	1.0	0.41754508018500003	m	1.0	0.0010461807251	0.5146892070769999	0.8151791095730001	2504.12056398																			0.3	0.25	1.36813306808																					2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
648				m	0.0	200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	1.0																																2504.12102509	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.0009329319000239999	0.514488935471	0.765195131302	2507.12369299																			0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
649				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	0.0																																2507.12415099	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.00094199180603	0.514825105667	0.715031147003	2510.12662387																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
650				m	0.0	200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	1.0																																2510.12709594	go	triangleyellow.gif	go	4.0	m	1.0	0.667116880417	None	0.0	0.0011260509491	0.5155551433560001		2513.13032198																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
651				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	0.0																																2513.13080001	go	diamondgray.gif	go	1.0	z	1.0	0.43395614624	None	0.0	0.0009319782257080001	0.514895915985		2516.13345408																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
652				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	0.0																																2516.13391399	go	diamondgray.gif	go	1.0	z	1.0	0.584347009659	None	0.0	0.0009319782257080001	0.515100002289		2519.13724494																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
653				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	0.0																																2519.13776207	go	circleorange.gif	go	0.5	z	1.0	0.518184900284	None	0.0	0.000962018966675	0.514539003372		2522.14035988																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
654				m	0.0	200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	1.0																																2522.14082098	stop	crossmagenta.gif	stop	4.0	m	1.0	0.46719002723700004	None	0.0	0.00093412399292	0.515118122101	0.815268039703	2525.14380598																			0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
655				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	0.0																																2525.14426494	go	triangleyellow.gif	go	4.0	z	1.0	0.317826986313	None	0.0	0.0009589195251460001	0.514782905579		2528.14724708																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
656				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	0.0																																2528.14776087	go	invertedtrianglecyan.gif	stop	0.5	z	1.0	0.367744922638	m	0.0	0.0009360313415529999	0.514658927917		2531.15028691																			-1.0	-1.0	0.0669240951538																					2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
657				m	0.0	200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	1.0																																2531.15075994	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.00092887878418	0.515248060226	0.7656240463259999	2534.1535120000003																			0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
658				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	0.0																																2534.15397096	go	linegreen.gif	go	2.0	z	1.0	0.417146921158	None	0.0	0.0009679794311519998	0.515425920486		2537.15705895																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
659				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	1.0																																2537.15752006	go	crossmagenta.gif	stop	4.0	m	1.0	0.41768598556500003	None	0.0	0.000930070877075	0.515060901642		2540.16045809																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
660				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	1.0																																2540.16091895	go	diamondgray.gif	go	1.0	m	1.0	0.484321117401	None	0.0	0.000934839248657	0.515064001083		2543.1640500999997																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
661				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	0.0																																2543.16462898	stop	squareblue.gif	stop	2.0	z	1.0	0.434051036835	None	0.0	0.000931024551392	0.514879226685	0.765444040298	2546.16741395																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
662				m	0.0	200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	1.0																																2546.1678741	go	hexagonwhite.gif	stop	1.0	m	1.0	0.450700998306	None	0.0	0.0009350776672360002	0.51517701149		2549.1705339																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
663				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	0.0																																2549.1710000000003	stop	squareblue.gif	stop	2.0	None	0.0		None	0.0	0.00104093551636	0.515103816986	0.715737819672	2552.17447591																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
664				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	1.0																																2552.17494607	stop	hexagonwhite.gif	stop	1.0	m	1.0	0.35088706016500004	None	0.0	0.0009350776672360002	0.514404058456	0.815265893936	2555.17759204																			0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
665				z	0.0	-200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	0.0																																2555.17804909	stop	invertedtrianglecyan.gif	stop	0.5	z	1.0	0.417764186859	None	0.0	0.0009379386901860002	0.515007019043	0.7654049396510001	2558.180619																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
666				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	1.0																																2558.18110204	go	diamondgray.gif	go	1.0	m	1.0	0.534024000168	None	0.0	0.0009450912475589999	0.515151977539		2561.18438697																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
667				m	0.0	200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	1.0																																2561.18484807	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0009369850158689999	0.515069007874	0.765321016312	2564.18761396																			0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
668				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	0.0																																2564.18808603	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.0009551048278810001	0.514946937561	0.715428113937	2567.19137001																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
669				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	0.0	26.0	1.0																																2567.19187903	go	linegreen.gif	go	2.0	m	1.0	0.567571163177	None	0.0	0.0009779930114750001	0.514665842056		2570.19414687																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
670				z	0.0	-200.0																											6.0	0.0	6.0	0.0	13.0	1.0	27.0	0.0																																2570.19460607	go	linegreen.gif	go	2.0	z	1.0	0.434062004089	None	0.0	0.000928163528442	0.515295028687		2573.197541																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
671				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	0.0	28.0	0.0																																2573.19800591	go	linegreen.gif	go	2.0	z	1.0	0.38453578949	None	0.0	0.00094199180603	0.514880895615		2576.20130301																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
672				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	1.0	29.0	0.0																																2576.20177102	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.00094199180603	0.514693975449	0.7648289203640001	2579.2045269																			0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
673				m	0.0	200.0																											6.0	0.0	6.0	0.0	15.0	0.0	30.0	1.0																																2579.20500302	go	circleorange.gif	go	0.5	m	1.0	0.35101985931400004	None	0.0	0.0009350776672360002	0.515141010284		2582.20816803																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
674				z	0.0	-200.0																											6.0	0.0	6.0	0.0	15.0	1.0	31.0	0.0																																2582.20869398	go	linegreen.gif	go	2.0	z	1.0	0.400949954987	None	0.0	0.0009291172027589999	0.514586925507		2585.21133089																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
675				m	0.0	200.0																											6.0	0.0	6.0	0.0	16.0	0.0	32.0	1.0																																2585.21179104	stop	hexagonwhite.gif	stop	1.0	m	1.0	0.36742186546300004	None	0.0	0.0009379386901860002	0.515038967133	0.8149909973139999	2588.21456504																			0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
676				z	0.0	-200.0																											6.0	0.0	6.0	0.0	16.0	1.0	33.0	0.0																																2588.21502805	stop	crossmagenta.gif	stop	4.0	z	1.0	0.5011579990389999	None	0.0	0.000993013381958	0.514914989471	0.8153789043430001	2591.21815205																			0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
677				z	0.0	-200.0																											6.0	0.0	6.0	0.0	17.0	0.0	34.0	0.0																																2591.2186500999996	stop	invertedtrianglecyan.gif	stop	0.5	z	1.0	0.400844097137	None	0.0	0.0009629726409910001	0.514581918716	0.7647800445559999	2594.22136188																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
