	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	goResp.rt	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
37	200.0	w	200.0																	0.0	0.0	0.0	0.0	3.0	2.0	14.0	0.0																													w	1.0	None	0.0		0.5	hexagonyellow.gif	stop								0.351789951324																								0.33	0.513777017593	0.0009150505065920001	0.351789951324	1.0	w	287.717725039																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
38	200.0	s	-200.0																	0.0	0.0	0.0	0.0	3.0	3.0	15.0	2.0																													s	1.0	None	0.0		2.0	circleorange.gif	stop								0.33408498764																								0.0	0.514437913895	0.000907897949219	0.33408498764	1.0	s	290.72101306900004																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
39	200.0	w	200.0																	0.0	0.0	0.0	0.0	4.0	0.0	16.0	0.0																													w	1.0	None	0.0		2.0	circleorange.gif	stop								0.351233959198																								2.2	0.5145850181580001	0.0008959770202639998	0.351233959198	1.0	w	293.724664211																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
40	-200.0	q	200.0																	0.0	0.0	0.0	0.0	4.0	1.0	17.0	1.0																													q	1.0	None	0.0		4.0	trianglewhite.gif	go								0.267326116562																								3.96	0.51385807991	0.00090503692627	0.267326116562	1.0	q	296.72791719400004																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
41	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	2.0	18.0	3.0																													a	1.0	None	0.0		4.0	trianglewhite.gif	go								0.41746091842699995																								3.84	0.5143249034880001	0.000938892364502	0.417460918427	1.0	a	299.731280088																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
42	200.0	s	-200.0																	0.0	0.0	0.0	0.0	4.0	3.0	19.0	2.0																													s	1.0	None	0.0		1.0	squareblue.gif	stop								0.333999156952																								0.84	0.514339923859	0.000885009765625	0.333999156952	1.0	s	302.735261202																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
43	200.0	w	200.0																	0.0	0.0	0.0	0.0	5.0	0.0	20.0	0.0																													w	1.0	None	0.0		0.5	hexagonyellow.gif	stop								0.467939138412																								0.0	0.513790130615	0.000896215438843	0.467939138412	1.0	w	305.73793602																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
44	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	1.0	21.0	2.0																													s	1.0	None	0.0		0.5	hexagonyellow.gif	stop								0.367686033249																								0.46	0.514116048813	0.000922918319702	0.367686033249	1.0	s	308.741176128																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
45	200.0	w	200.0																	0.0	0.0	0.0	0.0	5.0	2.0	22.0	0.0																													w	1.0	None	0.0		4.0	linegray.gif	stop								0.367645025253																								4.19	0.514528036118	0.000907182693481	0.367645025253	1.0	w	311.744790077																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
46	200.0	w	200.0																	0.0	0.0	0.0	0.0	5.0	3.0	23.0	0.0																													w	1.0	None	0.0		2.0	circleorange.gif	stop								0.384110212326																								2.02	0.51433801651	0.0011351108550999999	0.384110212326	1.0	w	314.748286009																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
47	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	0.0	24.0	0.0																													w	1.0	None	0.0		0.5	crosscyan.gif	go								0.383857011795																								0.0	0.514063835144	0.000997066497803	0.383857011795	1.0	w	317.751346111																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
48	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	6.0	1.0	25.0	3.0																													a	1.0	None	0.0		1.0	squareblue.gif	stop								0.417749881744																								0.85	0.514353990555	0.0008821487426760002	0.417749881744	1.0	a	320.754743099																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
49	-200.0	q	200.0																	0.0	0.0	0.0	0.0	6.0	2.0	26.0	1.0																													q	1.0	None	0.0		0.5	hexagonyellow.gif	stop								0.31739616394000003																								0.55	0.514236927032	0.0008959770202639998	0.31739616394	1.0	q	323.75837016099996																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
