	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	feedbackResp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
621				z	0.0	-200.0																											5.0	0.0	5.0	0.0	7.0	0.0	14.0	0.0																																							2638.91498995	go	trianglemagenta.gif	go	2.0	z	1.0	0.300566911697	None	0.0	0.0009720325469970001	0.515073060989		2641.91788697																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
622				m	0.0	200.0																											5.0	0.0	5.0	0.0	7.0	1.0	15.0	1.0																																							2641.91836214	go	hexagonblue.gif	stop	0.5	m	1.0	0.350347042084	None	0.0	0.000970125198364	0.515114068985		2644.92101312																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
623				m	0.0	200.0																											5.0	0.0	5.0	0.0	8.0	0.0	16.0	1.0																																							2644.92147398	go	lineyellow.gif	go	4.0	m	1.0	0.41745686531099996	None	0.0	0.0009329319000239999	0.515141010284		2647.92452407																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
624				z	0.0	-200.0																											5.0	0.0	5.0	0.0	8.0	1.0	17.0	0.0																																							2647.92509007	go	squaregray.gif	go	0.5	z	1.0	0.334037065506	None	0.0	0.0009591579437260001	0.514449119568		2650.9274621																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
625				z	0.0	-200.0																											5.0	0.0	5.0	0.0	9.0	0.0	18.0	0.0																																							2650.9279201	go	hexagonblue.gif	stop	0.5	z	1.0	0.38382101059	None	0.0	0.000953912734985	0.5156648159030001		2653.93100595																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
626				z	0.0	-200.0																											5.0	0.0	5.0	0.0	9.0	1.0	19.0	0.0																																							2653.93151093	stop	hexagonblue.gif	stop	0.5	z	1.0	0.36756515502899995	None	0.0	0.0010430812835700001	0.515043020248	0.7656199932100001	2656.93488312																			0.25	0.2																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
627				z	0.0	-200.0																											5.0	0.0	5.0	0.0	10.0	0.0	20.0	0.0																																							2656.93540907	stop	invertedtriangleorange.gif	stop	1.0	z	1.0	0.367417812347	None	0.0	0.00095796585083	0.514767885208	0.7147209644320001	2659.93773413																			0.2	0.15																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
628				m	0.0	200.0																											5.0	0.0	5.0	0.0	10.0	1.0	21.0	1.0																																							2659.93819594	go	diamondgreen.gif	go	1.0	m	1.0	0.61753487587	None	0.0	0.0009319782257080001	0.515313863754		2662.94095206																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
629				m	0.0	200.0																											5.0	0.0	5.0	0.0	11.0	0.0	22.0	1.0																																							2662.94141197	go	squaregray.gif	go	0.5	m	1.0	0.634395122528	None	0.0	0.0009379386901860002	0.515281915665		2665.94459105																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
630				m	0.0	200.0																											5.0	0.0	5.0	0.0	11.0	1.0	23.0	1.0																																							2665.94505405	stop	invertedtriangleorange.gif	stop	1.0	m	1.0	0.6340830326079999	None	0.0	0.0009338855743410001	0.515002012253	0.915796995163	2668.94807792																			0.4	0.35																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
631				z	0.0	-200.0																											5.0	0.0	5.0	0.0	12.0	0.0	24.0	0.0																																							2668.94852901	stop	circlecyan.gif	stop	2.0	z	1.0	0.38430094718900004	None	0.0	0.00103783607483	0.514945983887	0.664939880371	2671.95100904																			0.15	0.1																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
632				z	0.0	-200.0																											5.0	0.0	5.0	0.0	12.0	1.0	25.0	0.0																																							2671.95146513	go	lineyellow.gif	go	4.0	z	1.0	0.450717926025	None	0.0	0.000931024551392	0.515455007553		2674.95463204																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
633				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	0.0	26.0	1.0																																							2674.95509315	go	diamondgreen.gif	go	1.0	m	1.0	0.46732401847800004	None	0.0	0.0009350776672360002	0.515176057816		2677.95787406																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
634				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	1.0	27.0	1.0																																							2677.95832992	go	lineyellow.gif	go	4.0	m	1.0	0.450911045074	None	0.0	0.0010159015655499999	0.515039920807		2680.96154809																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
635				m	0.0	200.0																											5.0	0.0	5.0	0.0	14.0	0.0	28.0	1.0																																							2680.96200705	go	trianglemagenta.gif	go	2.0	m	1.0	0.551033973694	None	0.0	0.0009307861328119999	0.5149068832399999		2683.96479797																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
636				z	0.0	-200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	0.0																																							2683.96525598	go	trianglemagenta.gif	go	2.0	z	1.0	0.434196949005	None	0.0	0.0009279251098630001	0.5149190425869999		2686.96836495																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
637				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	1.0																																							2686.96888614	go	squaregray.gif	go	0.5	m	1.0	0.600687026978	None	0.0	0.0009391307830810002	0.515047073364		2689.97130704																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
638				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	1.0																																							2689.97176695	go	squaregray.gif	go	0.5	m	1.0	0.434333086014	None	0.0	0.0009279251098630001	0.515183925629		2692.97469711																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
639				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	1.0																																							2692.97515202	go	lineyellow.gif	go	4.0	m	1.0	0.534105062485	None	0.0	0.0009291172027589999	0.515336990356		2695.97860408																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
640				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	1.0																																							2695.97912908	stop	circlecyan.gif	stop	2.0	m	1.0	0.40068888664200003	None	0.0	0.000943899154663	0.514484882355	0.864990949631	2698.98173499																			0.35	0.3																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
641				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	0.0																																							2698.98219299	stop	crosswhite.gif	stop	4.0	z	1.0	0.48410701751699997	None	0.0	0.000931024551392	0.515167951584	0.615058898926	2701.98494196																			0.1	0.05																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
642				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	0.0																																							2701.98539901	go	trianglemagenta.gif	go	2.0	z	1.0	0.550832033157	None	0.0	0.0009360313415529999	0.514876842499		2704.98864007																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
643				z	0.0	-200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0																																							2758.10247493	go	hexagonblue.gif	stop	0.5	z	1.0	0.450896024704	None	0.0	0.0008859634399410001	0.510200977325		2761.10159612	9.0	51.5250558853																	-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
644				z	0.0	-200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	0.0																																							2761.10213614	go	lineyellow.gif	go	4.0	z	1.0	0.401032924652	None	0.0	0.00125813484192	0.514248132706		2764.10408211																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
645				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	1.0																																							2764.10453296	go	squaregray.gif	go	0.5	m	1.0	0.35040307045	None	0.0	0.0009350776672360002	0.5157401561739999		2767.10754704																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
646				z	0.0	-200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	0.0																																							2767.108006	go	trianglemagenta.gif	go	2.0	z	1.0	0.283764123917	None	0.0	0.0009298324584960001	0.515395879745		2770.11122799																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
647				m	0.0	200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	1.0																																							2770.11173296	go	trianglemagenta.gif	go	2.0	m	1.0	0.366839885712	None	0.0	0.0009360313415529999	0.514855861664		2773.11457014																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
648				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	0.0																																							2773.11514592	go	lineyellow.gif	go	4.0	z	1.0	0.35107088089	None	0.0	0.0009291172027589999	0.514708042145		2776.11744499																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
649				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	0.0																																							2776.11790299	go	squaregray.gif	go	0.5	z	1.0	0.367194890976	None	0.0	0.000921964645386	0.515357971191		2779.12140203																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
650				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	0.0																																							2779.12185407	go	hexagonblue.gif	stop	0.5	z	1.0	0.351421117783	None	0.0	0.000969171524048	0.5145781040190001		2782.12426615																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
651				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	0.0																																							2782.12477303	go	squaregray.gif	go	0.5	z	1.0	0.300808906555	None	0.0	0.000997066497803	0.515225172043		2785.12777495																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
652				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	0.0																																							2785.12823415	stop	invertedtriangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0009350776672360002	0.515254020691	0.5650949478149999	2788.13109708																			0.05	0.1																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
653				m	0.0	200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	1.0																																							2788.13155413	go	lineyellow.gif	go	4.0	m	1.0	0.418279886246	None	0.0	0.000931024551392	0.515103816986		2791.13448																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
654				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	0.0																																							2791.13493609	go	squaregray.gif	go	0.5	z	1.0	0.368173122406	None	0.0	0.00115394592285	0.5150358676910001		2794.13781595																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
655				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	1.0																																							2794.13828611	go	squaregray.gif	go	0.5	m	1.0	0.33403801918000003	None	0.0	0.000926971435547	0.515107154846		2797.14127493																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
656				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	0.0																																							2797.14172912	go	crosswhite.gif	stop	4.0	z	1.0	0.417407989502	None	0.0	0.0009369850158689999	0.51523399353		2800.14449596																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
657				m	0.0	200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	1.0																																							2800.14497995	go	squaregray.gif	go	0.5	m	1.0	0.383841991425	None	0.0	0.0009391307830810002	0.515104055405		2803.14767313																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
658				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	0.0																																							2803.14813805	go	trianglemagenta.gif	go	2.0	z	1.0	0.517394065857	None	0.0	0.00100207328796	0.5153989791870001		2806.15141702																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
659				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	1.0																																							2806.15188003	go	lineyellow.gif	go	4.0	m	1.0	0.333885908127	None	0.0	0.0009279251098630001	0.515002965927		2809.15477395																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
660				z	0.0	-200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	0.0																																							2809.15528011	stop	invertedtriangleorange.gif	stop	1.0	None	0.0		None	0.0	0.000930070877075	0.514805078506	0.614973068237	2812.157686																			0.1	0.15																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
661				m	0.0	200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	1.0																																							2812.15813804	go	crosswhite.gif	stop	4.0	m	1.0	0.434562921524	None	0.0	0.000953912734985	0.515693902969		2815.16139293																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
662				m	0.0	200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	1.0																																							2815.16183996	go	trianglemagenta.gif	go	2.0	m	1.0	0.666838169098	None	0.0	0.0009250640869139999	0.515512943268		2818.16496611																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
663				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	1.0																																							2818.16547799	stop	hexagonblue.gif	stop	0.5	None	0.0		None	0.0	0.0009479522705080001	0.514678001404	0.8152861595149999	2821.16805601																			0.3	0.35																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
664				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	0.0																																							2821.16856599	stop	invertedtriangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0009100437164310001	0.515073060989	0.665296077728	2824.17130804																			0.15	0.2																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
665				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	1.0																																							2824.17176604	stop	invertedtriangleorange.gif	stop	1.0	m	1.0	0.351333856583	None	0.0	0.00101494789124	0.515073776245	0.86559176445	2827.17528605																			0.35	0.3																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
666				z	0.0	-200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	0.0																																							2827.17574501	stop	invertedtriangleorange.gif	stop	1.0	None	0.0		None	0.0	0.00093412399292	0.514752149582	0.71470618248	2830.17844296																			0.2	0.25																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
667				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	0.0																																							2830.17890906	stop	invertedtriangleorange.gif	stop	1.0	None	0.0		None	0.0	0.00103378295898	0.514700889587	0.765070915222	2833.18159294																			0.25	0.3																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
668				m	0.0	200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	1.0																																							2833.18204808	go	squaregray.gif	go	0.5	m	1.0	0.634557962418	None	0.0	0.0009400844573969999	0.514852046967		2836.18472195																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
669				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	0.0	26.0	1.0																																							2836.18519306	go	diamondgreen.gif	go	1.0	m	1.0	0.601191997528	None	0.0	0.000930070877075	0.515141010284		2839.18810105																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
670				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	1.0	27.0	1.0																																							2839.188555	stop	invertedtriangleorange.gif	stop	1.0	None	0.0		None	0.0	0.00102114677429	0.515258073807	0.815455198288	2842.19167113																			0.3	0.35																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
671				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	0.0	28.0	0.0																																							2842.19212294	go	squaregray.gif	go	0.5	z	1.0	0.567683935165	None	0.0	0.0009479522705080001	0.514987945557		2845.19504809																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
672				m	0.0	200.0																											6.0	0.0	6.0	0.0	14.0	1.0	29.0	1.0																																							2845.19550395	go	lineyellow.gif	go	4.0	m	1.0	0.600978136063	None	0.0	0.0009257793426510001	0.5149559974669999		2848.19811296																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
673				z	0.0	-200.0																											6.0	0.0	6.0	0.0	15.0	0.0	30.0	0.0																																							2848.19858694	go	lineyellow.gif	go	4.0	z	1.0	0.8177921772	None	0.0	0.0009489059448239998	0.5149919986720001		2851.2014090999996																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
674				m	0.0	200.0																											6.0	0.0	6.0	0.0	15.0	1.0	31.0	1.0																																							2851.20186996	go	squaregray.gif	go	0.5	m	1.0	0.35084486007700005	None	0.0	0.000988960266113	0.515199184418		2854.20484614																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
675				m	0.0	200.0																											6.0	0.0	6.0	0.0	16.0	0.0	32.0	1.0																																							2854.20529795	go	trianglemagenta.gif	go	2.0	m	1.0	0.434793949127	None	0.0	0.0009739398956299999	0.515336990356		2857.20841002																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
676				z	0.0	-200.0																											6.0	0.0	6.0	0.0	16.0	1.0	33.0	0.0																																							2857.20891809	go	circlecyan.gif	stop	2.0	z	1.0	0.60102891922	None	0.0	0.0009431838989260002	0.5148451328279999		2860.21182013																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
677				m	0.0	200.0																											6.0	0.0	6.0	0.0	17.0	0.0	34.0	1.0																																							2860.21227598	go	diamondgreen.gif	go	1.0	m	1.0	0.5174939632419999	None	0.0	0.0009891986846919999	0.5150291919709999		2863.21500707																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
678				m	0.0	200.0																											6.0	0.0	6.0	0.0	17.0	1.0	35.0	1.0																																							2863.21546602	go	lineyellow.gif	go	4.0	m	1.0	0.367686033249	None	0.0	0.0009369850158689999	0.515362024307		2866.21862912																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
679				z	0.0	-200.0																											7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0																																							2894.23794699	go	diamondgreen.gif	go	1.0	z	1.0	0.48422598838799996	None	0.0	0.00135898590088	0.510385036469		2897.23674011	9.0	26.275486946100003																	-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
680				m	0.0	200.0																											7.0	0.0	7.0	0.0	0.0	1.0	1.0	1.0																																							2897.23728299	go	hexagonblue.gif	stop	0.5	m	1.0	0.43438410758999996	None	0.0	0.00116205215454	0.5146830081939999		2900.23967004																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
681				m	0.0	200.0																											7.0	0.0	7.0	0.0	1.0	0.0	2.0	1.0																																							2900.24012494	stop	invertedtriangleorange.gif	stop	1.0	m	1.0	0.33379602432300004	None	0.0	0.0009570121765139998	0.515292882919	0.8653829097750001	2903.24305892																			0.35	0.3																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
682				z	0.0	-200.0																											7.0	0.0	7.0	0.0	1.0	1.0	3.0	0.0																																							2903.24352193	go	invertedtriangleorange.gif	stop	1.0	z	1.0	0.618082046509	None	0.0	0.000942945480347	0.515002012253		2906.24642396																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
683				m	0.0	200.0																											7.0	0.0	7.0	0.0	2.0	0.0	4.0	1.0																																							2906.24693608	go	diamondgreen.gif	go	1.0	m	1.0	0.517590045929	None	0.0	0.0011169910430899998	0.514777898788		2909.24971414																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
684				z	0.0	-200.0																											7.0	0.0	7.0	0.0	2.0	1.0	5.0	0.0																																							2909.25018406	go	hexagonblue.gif	stop	0.5	z	1.0	0.41765618324299997	None	0.0	0.0009019374847410001	0.515295028687		2912.25297403																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
685				z	0.0	-200.0																											7.0	0.0	7.0	0.0	3.0	0.0	6.0	0.0																																							2912.25343513	stop	circlecyan.gif	stop	2.0	None	0.0		None	0.0	0.0009391307830810002	0.515469074249	0.815431118011	2915.25678992																			0.3	0.35																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
686				z	0.0	-200.0																											7.0	0.0	7.0	0.0	3.0	1.0	7.0	0.0																																							2915.25749993	go	squaregray.gif	go	0.5	z	1.0	0.43408393859899996	None	0.0	0.00096607208252	0.514670133591		2918.26037312																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
687				z	0.0	-200.0																											7.0	0.0	7.0	0.0	4.0	0.0	8.0	0.0																																							2918.26082706	stop	hexagonblue.gif	stop	0.5	z	1.0	0.450750112534	None	0.0	0.000941038131714	0.51474404335	0.865205049515	2921.26354909																			0.35	0.3																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
688				z	0.0	-200.0																											7.0	0.0	7.0	0.0	4.0	1.0	9.0	0.0																																							2921.26402211	go	trianglemagenta.gif	go	2.0	z	1.0	0.434260129929	None	0.0	0.000965118408203	0.514771223068		2924.26692295																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
689				z	0.0	-200.0																											7.0	0.0	7.0	0.0	5.0	0.0	10.0	0.0																																							2924.26743507	go	diamondgreen.gif	go	1.0	z	1.0	0.484111785889	None	0.0	0.0009329319000239999	0.514918088913		2927.26999402																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
690				m	0.0	200.0																											7.0	0.0	7.0	0.0	5.0	1.0	11.0	1.0																																							2927.27045012	go	lineyellow.gif	go	4.0	m	1.0	0.36770987510700004	None	0.0	0.000951051712036	0.514893054962		2930.27312207																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
691				m	0.0	200.0																											7.0	0.0	7.0	0.0	6.0	0.0	12.0	1.0																																							2930.27363396	stop	crosswhite.gif	stop	4.0	m	1.0	0.367313861847	None	0.0	0.00161290168762	0.515222072601	0.815669059753	2933.27687097																			0.3	0.25																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
692				z	0.0	-200.0																											7.0	0.0	7.0	0.0	6.0	1.0	13.0	0.0																																							2933.27735209	go	lineyellow.gif	go	4.0	z	1.0	0.46780490875200004	None	0.0	0.0009369850158689999	0.514883995056		2936.27979112																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
693				m	0.0	200.0																											7.0	0.0	7.0	0.0	7.0	0.0	14.0	1.0																																							2936.28025103	go	trianglemagenta.gif	go	2.0	m	1.0	0.334418058395	None	0.0	0.00095796585083	0.515077829361		2939.28307414																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
694				m	0.0	200.0																											7.0	0.0	7.0	0.0	7.0	1.0	15.0	1.0																																							2939.28353405	go	trianglemagenta.gif	go	2.0	m	1.0	0.467688083649	None	0.0	0.00093412399292	0.515299081802		2942.28689694																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
695				m	0.0	200.0																											7.0	0.0	7.0	0.0	8.0	0.0	16.0	1.0																																							2942.28736806	stop	circlecyan.gif	stop	2.0	m	1.0	0.350419998169	None	0.0	0.00107002258301	0.515172958374	0.7654199600220001	2945.29009414																			0.25	0.2																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
696				m	0.0	200.0																											7.0	0.0	7.0	0.0	8.0	1.0	17.0	1.0																																							2945.29060912	go	crosswhite.gif	stop	4.0	m	1.0	0.734534978867	None	0.0	0.0010778903961199998	0.515002012253		2948.29339409																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
697				z	0.0	-200.0																											7.0	0.0	7.0	0.0	9.0	0.0	18.0	0.0																																							2948.29385209	go	squaregray.gif	go	0.5	z	1.0	0.8680248260500001	None	0.0	0.0009319782257080001	0.515074968338		2951.29672813																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
698				z	0.0	-200.0																											7.0	0.0	7.0	0.0	9.0	1.0	19.0	0.0																																							2951.2971921	stop	invertedtriangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0009379386901860002	0.51495885849	0.8154048919679999	2954.30030012																			0.3	0.35																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
