	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 130
635				z	0.0	-200.0																											5.0	0.0	5.0	0.0	14.0	0.0	28.0	0.0																															2685.23192596	go	lineorange.gif	go	4.0	z	1.0	0.5516080856319999	None	0.0	0.000926971435547	0.514760017395		2688.23463106																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
636				m	0.0	200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	1.0																															2688.23508906	stop	trianglewhite.gif	stop	0.5	None	0.0		None	0.0	0.000969886779785	0.514952898026	0.916037797928	2691.23833799																			0.4	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
637				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	1.0																															2691.23879385	go	crossgreen.gif	go	1.0	m	1.0	0.61784696579	None	0.0	0.001140832901	0.514794826508		2694.24138188																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
638				z	0.0	-200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	0.0																															2694.24186206	stop	trianglewhite.gif	stop	0.5	None	0.0		None	0.0	0.000930070877075	0.515132188797	0.96555519104	2697.24496984																			0.45	0.5																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
639				z	0.0	-200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	0.0																															2697.24546504	stop	squaremagenta.gif	stop	2.0	z	1.0	0.433929920197	None	0.0	0.0009329319000239999	0.515059947968	1.01512289047	2700.247931																			0.5	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
640				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	1.0																															2700.24838901	go	circleyellow.gif	go	2.0	m	1.0	0.400927066803	None	0.0	0.000951051712036	0.515274047852		2703.2511909																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
641				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	0.0																															2703.2516489	stop	trianglewhite.gif	stop	0.5	None	0.0		None	0.0	0.0009279251098630001	0.515537023544	0.966060876846	2706.25538397																			0.45	0.5																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
642				m	0.0	200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	1.0																															2706.25587201	go	crossgreen.gif	go	1.0	m	1.0	0.701580047607	None	0.0	0.000928163528442	0.514679193497		2709.25812387																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
643				z	0.0	-200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0																															2742.02031898	go	lineorange.gif	go	4.0	z	1.0	0.45073199272200004	None	0.0	0.000887155532837	0.506404161453		2745.01504803	9.0	30.998805999800002																	-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
644				z	0.0	-200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	0.0																															2745.01553607	go	invertedtriangleblue.gif	go	0.5	z	1.0	0.700839996338	None	0.0	0.000926971435547	0.515424966812		2748.01880002																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
645				z	0.0	-200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	0.0																															2748.01925492	stop	hexagoncyan.gif	stop	1.0	z	1.0	0.501371145248	None	0.0	0.00102210044861	0.514902114868	1.015802145	2751.02227592																			0.5	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
646				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	1.0																															2751.02279806	stop	trianglewhite.gif	stop	0.5	m	1.0	0.600997924805	None	0.0	0.00128197669983	0.514527082443	0.965083122253	2754.02505398																			0.45	0.4																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
647				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0																															2754.02550888	go	lineorange.gif	go	4.0	z	1.0	0.667828083038	None	0.0	0.0009279251098630001	0.5153548717499999		2757.02882385																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
648				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	0.0																															2757.02927899	go	crossgreen.gif	go	1.0	z	1.0	0.467641115189	None	0.0	0.0009279251098630001	0.515069007874		2760.03184891																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
649				m	0.0	200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	1.0																															2760.03238988	go	lineorange.gif	go	4.0	m	1.0	0.668351173401	None	0.0	0.00115394592285	0.514827013016		2763.03537202																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
650				m	0.0	200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	1.0																															2763.03582597	stop	hexagoncyan.gif	stop	1.0	None	0.0		None	0.0	0.0009329319000239999	0.515370130539	0.915651082993	2766.03912687																			0.4	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
651				m	0.0	200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	1.0																															2766.03958297	go	squaremagenta.gif	stop	2.0	m	1.0	0.751722812653	None	0.0	0.0009200572967529999	0.514788150787		2769.04258895																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
652				m	0.0	200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	1.0																															2769.04309797	go	circleyellow.gif	go	2.0	m	1.0	0.584755897522	None	0.0	0.0009350776672360002	0.514703989029		2772.04566789																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
653				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	0.0																															2772.04612088	go	trianglewhite.gif	stop	0.5	z	1.0	0.600848913193	None	0.0	0.0009241104125980002	0.515253067017		2775.04872584																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
654				m	0.0	200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	1.0																															2775.04918194	go	squaremagenta.gif	stop	2.0	m	1.0	0.434428215027	None	0.0	0.0009608268737789999	0.515156030655		2778.05267692																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
655				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	1.0																															2778.05319405	go	hexagoncyan.gif	stop	1.0	m	1.0	0.434604883194	None	0.0	0.000946044921875	0.514671087265		2781.05556297																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
656				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	0.0																															2781.05622101	stop	squaremagenta.gif	stop	2.0	z	1.0	0.48458695411700003	None	0.0	0.0010359287262	0.5146808624270001	0.9659490585330001	2784.05899692																			0.45	0.4																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
657				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	0.0																															2784.05945301	go	invertedtriangleblue.gif	go	0.5	z	1.0	0.784317016602	None	0.0	0.0009298324584960001	0.515559911728		2787.06248188																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
658				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	0.0																															2787.06293607	go	trianglewhite.gif	stop	0.5	z	1.0	0.81825709343	None	0.0	0.0009469985961910001	0.515467882156		2790.06560302																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
659				z	0.0	-200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	0.0																															2790.06605792	go	circleyellow.gif	go	2.0	z	1.0	0.801373004913	None	0.0	0.0009779930114750001	0.51532292366		2793.06939793																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
660				z	0.0	-200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	0.0																															2793.06985497	stop	squaremagenta.gif	stop	2.0	None	0.0		None	0.0	0.0009210109710689999	0.515203952789	0.915548086166	2796.07276988																			0.4	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
661				m	0.0	200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	1.0																															2796.07322288	go	invertedtriangleblue.gif	go	0.5	m	1.0	0.517488002777	None	0.0	0.000931024551392	0.514946937561		2799.07614803																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
662				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	0.0																															2799.07664895	go	lineorange.gif	go	4.0	z	1.0	0.8178141117100001	None	0.0	0.0009601116180419999	0.514761209488		2802.07946205																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
663				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	0.0																															2802.07993388	go	invertedtriangleblue.gif	go	0.5	z	1.0	0.53427195549	None	0.0	0.0009520053863530001	0.515355825424		2805.08262587																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
664				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	1.0																															2805.08319807	go	crossgreen.gif	go	1.0	m	1.0	0.7683207988740001	None	0.0	0.007673025131229999	0.515079021454		2808.08647895																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
665				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	1.0																															2808.0870719	go	diamondgray.gif	stop	4.0	m	1.0	0.701331853867	None	0.0	0.0009520053863530001	0.514619112015		2811.08948207																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
666				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	1.0																															2811.08993888	go	circleyellow.gif	go	2.0	None	0.0		m	1.0	0.00092887878418	0.515707015991		2814.09293389																			-1.0	-1.0	0.150018930435																					2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
667				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	0.0																															2814.09339404	go	invertedtriangleblue.gif	go	0.5	z	1.0	0.7346119880679999	None	0.0	0.000931024551392	0.515048980713		2817.09655404																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
668				m	0.0	200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	1.0																															2817.09706187	go	invertedtriangleblue.gif	go	0.5	m	1.0	0.40113401413000005	None	0.0	0.000926971435547	0.514810085297		2820.09931302																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
669				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	0.0	26.0	1.0																															2820.09976888	stop	hexagoncyan.gif	stop	1.0	m	1.0	0.36762905120800005	None	0.0	0.0093719959259	0.515625953674	0.965827941895	2823.103302																			0.45	0.4																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
670				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	1.0	27.0	1.0																															2823.10375905	go	lineorange.gif	go	4.0	m	1.0	0.584150075912	None	0.0	0.0009331703186039999	0.5151801109309999		2826.10639787																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
671				m	0.0	200.0																											6.0	0.0	6.0	0.0	14.0	0.0	28.0	1.0																															2826.10692191	stop	squaremagenta.gif	stop	2.0	None	0.0		None	0.0	0.000996112823486	0.515243053436	0.9159719944	2829.10996985																			0.4	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
672				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	1.0	29.0	0.0																															2829.11042786	go	circleyellow.gif	go	2.0	z	1.0	0.701557159424	None	0.0	0.0011072158813499999	0.5149760246280001		2832.11276388																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
673				m	0.0	200.0																											6.0	0.0	6.0	0.0	15.0	0.0	30.0	1.0																															2832.11322403	go	diamondgray.gif	stop	4.0	m	1.0	0.684066057205	None	0.0	0.000921964645386	0.515544891357		2835.11656594																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
674				m	0.0	200.0																											6.0	0.0	6.0	0.0	15.0	1.0	31.0	1.0																															2835.11702204	go	squaremagenta.gif	stop	2.0	m	1.0	0.7016680240629999	None	0.0	0.0009210109710689999	0.514991044998		2838.12014484																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
675				z	0.0	-200.0																											6.0	0.0	6.0	0.0	16.0	0.0	32.0	0.0																															2838.12060404	go	trianglewhite.gif	stop	0.5	z	1.0	0.7854490280149999	None	0.0	0.0009758472442630001	0.514492988586		2841.12295794																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
676				z	0.0	-200.0																											6.0	0.0	6.0	0.0	16.0	1.0	33.0	0.0																															2841.12342191	stop	squaremagenta.gif	stop	2.0	z	1.0	0.551394939423	None	0.0	0.0009319782257080001	0.515402793884	0.966048002243	2844.12677407																			0.45	0.4																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
677				z	0.0	-200.0																											6.0	0.0	6.0	0.0	17.0	0.0	34.0	0.0																															2844.12722993	go	lineorange.gif	go	4.0	z	1.0	0.78443813324	None	0.0	0.0009350776672360002	0.515120983124		2847.12989306																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
678				m	0.0	200.0																											6.0	0.0	6.0	0.0	17.0	1.0	35.0	1.0																															2847.13040495	stop	hexagoncyan.gif	stop	1.0	None	0.0		None	0.0	0.0010998249054	0.514787912369	0.9657769203190001	2850.13374305																			0.45	0.5																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
679				z	0.0	-200.0																											7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0																															2888.66466188	stop	diamondgray.gif	stop	4.0	z	1.0	0.46790003776600003	None	0.0	0.00104784965515	0.5103619098659999	0.910635948181	2891.66431594	9.0	36.8314311504																	0.4	0.35																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
680				m	0.0	200.0																											7.0	0.0	7.0	0.0	0.0	1.0	1.0	1.0																															2891.66480398	stop	hexagoncyan.gif	stop	1.0	m	1.0	0.434739112854	None	0.0	0.0009570121765139998	0.514034986496	1.01465296745	2894.66746807																			0.5	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
681				z	0.0	-200.0																											7.0	0.0	7.0	0.0	1.0	0.0	2.0	0.0																															2894.66803288	go	invertedtriangleblue.gif	go	0.5	z	1.0	0.818211078644	None	0.0	0.000955820083618	0.513907909393		2897.67031002																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
682				z	0.0	-200.0																											7.0	0.0	7.0	0.0	1.0	1.0	3.0	0.0																															2897.67076492	stop	hexagoncyan.gif	stop	1.0	z	1.0	0.43400192260700005	None	0.0	0.0009329319000239999	0.515363931656	0.8656439781190001	2900.67354107																			0.35	0.3																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
683				z	0.0	-200.0																											7.0	0.0	7.0	0.0	2.0	0.0	4.0	0.0																															2900.67401195	go	lineorange.gif	go	4.0	z	1.0	0.651003837585	None	0.0	0.000921964645386	0.5150370597839999		2903.67709398																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
684				m	0.0	200.0																											7.0	0.0	7.0	0.0	2.0	1.0	5.0	1.0																															2903.67774296	stop	squaremagenta.gif	stop	2.0	m	1.0	0.584028959274	None	0.0	0.00094199180603	0.514727115631	0.965388059616	2906.68046093																			0.45	0.4																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
685				m	0.0	200.0																											7.0	0.0	7.0	0.0	3.0	0.0	6.0	1.0																															2906.68093395	stop	diamondgray.gif	stop	4.0	None	0.0		None	0.0	0.000949859619141	0.515142917633	0.915374040604	2909.68369985																			0.4	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
686				m	0.0	200.0																											7.0	0.0	7.0	0.0	3.0	1.0	7.0	1.0																															2909.68415189	stop	trianglewhite.gif	stop	0.5	None	0.0		None	0.0	0.0009350776672360002	0.5148229599	0.965488910675	2912.68756294																			0.45	0.5																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
687				m	0.0	200.0																											7.0	0.0	7.0	0.0	4.0	0.0	8.0	1.0																															2912.6880300000003	go	hexagoncyan.gif	stop	1.0	m	1.0	0.7512490749359999	None	0.0	0.0009469985961910001	0.514686107635		2915.69042897																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
688				z	0.0	-200.0																											7.0	0.0	7.0	0.0	4.0	1.0	9.0	0.0																															2915.69088888	stop	diamondgray.gif	stop	4.0	None	0.0		None	0.0	0.0009241104125980002	0.5153410434719999	0.8158421516419999	2918.69382																			0.3	0.35																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
689				z	0.0	-200.0																											7.0	0.0	7.0	0.0	5.0	0.0	10.0	0.0																															2918.69440603	go	circleyellow.gif	go	2.0	z	1.0	0.48468399047899996	None	0.0	0.00093412399292	0.514928102493		2921.69720197																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
690				m	0.0	200.0																											7.0	0.0	7.0	0.0	5.0	1.0	11.0	1.0																															2921.69765687	go	invertedtriangleblue.gif	go	0.5	m	1.0	0.6846821308140001	None	0.0	0.00092601776123	0.51501584053		2924.70025802																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
691				z	0.0	-200.0																											7.0	0.0	7.0	0.0	6.0	0.0	12.0	0.0																															2924.70071197	stop	trianglewhite.gif	stop	0.5	None	0.0		None	0.0	0.0009248256683350001	0.515362024307	0.865741014481	2927.704391																			0.35	0.4																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
692				z	0.0	-200.0																											7.0	0.0	7.0	0.0	6.0	1.0	13.0	0.0																															2927.70484805	stop	trianglewhite.gif	stop	0.5	None	0.0		None	0.0	0.00092601776123	0.5146729946140001	0.9151401519779999	2930.70713401																			0.4	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
693				m	0.0	200.0																											7.0	0.0	7.0	0.0	7.0	0.0	14.0	1.0																															2930.7075839000004	stop	squaremagenta.gif	stop	2.0	None	0.0		None	0.0	0.000922918319702	0.515224933624	1.01595497131	2933.71064496																			0.5	0.55																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
694				z	0.0	-200.0																											7.0	0.0	7.0	0.0	7.0	1.0	15.0	0.0																															2933.71111298	stop	squaremagenta.gif	stop	2.0	None	0.0		None	0.0	0.00112009048462	0.515100002289	0.965559959412	2936.71434999																			0.45	0.5																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
695				z	0.0	-200.0																											7.0	0.0	7.0	0.0	8.0	0.0	16.0	0.0																															2936.71481395	go	crossgreen.gif	go	1.0	z	1.0	0.534133911133	None	0.0	0.00101017951965	0.514751195908		2939.71770406																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
696				z	0.0	-200.0																											7.0	0.0	7.0	0.0	8.0	1.0	17.0	0.0																															2939.71820307	go	circleyellow.gif	go	2.0	z	1.0	0.667948961258	None	0.0	0.0009291172027589999	0.5149040222169999		2942.72089505																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
697				z	0.0	-200.0																											7.0	0.0	7.0	0.0	9.0	0.0	18.0	0.0																															2942.72135305	go	circleyellow.gif	go	2.0	z	1.0	0.734853982925	None	0.0	0.000941038131714	0.514405965805		2945.72419095																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
698				m	0.0	200.0																											7.0	0.0	7.0	0.0	9.0	1.0	19.0	1.0																															2945.72464395	stop	trianglewhite.gif	stop	0.5	m	1.0	0.351367950439	None	0.0	0.000943899154663	0.515032052994	1.06567597389	2948.72814798																			0.55	0.5																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
699				m	0.0	200.0																											7.0	0.0	7.0	0.0	10.0	0.0	20.0	1.0																															2948.72860384	go	crossgreen.gif	go	1.0	m	1.0	0.6846210956569999	None	0.0	0.0009479522705080001	0.514390945435		2951.7315259																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
700				m	0.0	200.0																											7.0	0.0	7.0	0.0	10.0	1.0	21.0	1.0																															2951.73203897	go	diamondgray.gif	stop	4.0	m	1.0	0.5511250495910001	None	0.0	0.0009360313415529999	0.514528989792		2954.73457503																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
701				m	0.0	200.0																											7.0	0.0	7.0	0.0	11.0	0.0	22.0	1.0																															2954.73504591	go	lineorange.gif	go	4.0	m	1.0	0.550958156586	None	0.0	0.000938892364502	0.514875888824		2957.73793197																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
702				m	0.0	200.0																											7.0	0.0	7.0	0.0	11.0	1.0	23.0	1.0																															2957.73845196	stop	diamondgray.gif	stop	4.0	m	1.0	0.651252985001	None	0.0	0.00095009803772	0.5146751403809999	1.0153660774200002	2960.74157286																			0.5	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
703				m	0.0	200.0																											7.0	0.0	7.0	0.0	12.0	0.0	24.0	1.0																															2960.74203706	go	circleyellow.gif	go	2.0	m	1.0	0.650838851929	None	0.0	0.000918865203857	0.514672040939		2963.74444485																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
704				m	0.0	200.0																											7.0	0.0	7.0	0.0	12.0	1.0	25.0	1.0																															2963.74489903	stop	squaremagenta.gif	stop	2.0	None	0.0		None	0.0	0.000953912734985	0.514994859695	0.965497016907	2966.74763989																			0.45	0.5																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
705				z	0.0	-200.0																											7.0	0.0	7.0	0.0	13.0	0.0	26.0	0.0																															2966.74814987	stop	squaremagenta.gif	stop	2.0	None	0.0		None	0.0	0.00103807449341	0.515244960785	1.01580691338	2969.75115395																			0.5	0.55																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
706				z	0.0	-200.0																											7.0	0.0	7.0	0.0	13.0	1.0	27.0	0.0																															2969.75160694	go	diamondgray.gif	stop	4.0	z	1.0	0.8013420104979999	None	0.0	0.000926971435547	0.515007972717		2972.75487399																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
707				m	0.0	200.0																											7.0	0.0	7.0	0.0	14.0	0.0	28.0	1.0																															2972.75532699	go	squaremagenta.gif	stop	2.0	m	1.0	0.7679510116580001	None	0.0	0.00113391876221	0.514899969101		2975.75820899																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
708				z	0.0	-200.0																											7.0	0.0	7.0	0.0	14.0	1.0	29.0	0.0																															2975.75866294	go	crossgreen.gif	go	1.0	z	1.0	0.7009649276729999	None	0.0	0.000928163528442	0.514944076538		2978.76131201																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
709				z	0.0	-200.0																											7.0	0.0	7.0	0.0	15.0	0.0	30.0	0.0																															2978.76176786	go	lineorange.gif	go	4.0	z	1.0	0.767729043961	None	0.0	0.000921964645386	0.515274047852		2981.76468205																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
710				z	0.0	-200.0																											7.0	0.0	7.0	0.0	15.0	1.0	31.0	0.0																															2981.76513195	go	invertedtriangleblue.gif	go	0.5	z	1.0	0.834734916687	None	0.0	0.00116205215454	0.515063047409		2984.76792884																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
711				m	0.0	200.0																											7.0	0.0	7.0	0.0	16.0	0.0	32.0	1.0																															2984.76838398	stop	trianglewhite.gif	stop	0.5	m	1.0	0.434046983719	None	0.0	0.000930070877075	0.5155241489410001	1.01565313339	2987.77188301																			0.5	0.45																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
712				z	0.0	-200.0																											7.0	0.0	7.0	0.0	16.0	1.0	33.0	0.0																															2987.77233791	stop	diamondgray.gif	stop	4.0	None	0.0		None	0.0	0.000926971435547	0.5150868892670001	1.06534194946	2990.775141																			0.55	0.6																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
713				m	0.0	200.0																											7.0	0.0	7.0	0.0	17.0	0.0	34.0	1.0																															2990.77587986	stop	diamondgray.gif	stop	4.0	None	0.0		None	0.0	0.0009379386901860002	0.514559030533	0.964898109436	2993.77858305																			0.45	0.5																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
714				m	0.0	200.0																											7.0	0.0	7.0	0.0	17.0	1.0	35.0	1.0																															2993.77903485	go	lineorange.gif	go	4.0	m	1.0	0.767549991608	None	0.0	0.0009250640869139999	0.515365123749		2996.78150606																			-1.0	-1.0																						2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
