	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	fourthComputedRewardOutput	fourthLearningStimOnset	fourthLearningFixOnset	fourthPresentationRT	fourthPresentationAcc	fourthPresentationResp	fourthEndTrialTimeStamp	fifthComputedRewardOutput	fifthLearningStimOnset	fifthLearningFixOnset	fifthPresentationRT	fifthPresentationAcc	fifthPresentationResp	fifthEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 159
596				z	0.0	-200.0																											4.0	0.0	4.0	0.0	12.0	1.0	25.0	0.0																																							2409.52217412	go	hexagongray.gif	go	0.5	z	1.0	0.801544904709	None	0.0	0.0009357929229739999	0.5146520137789999		2412.52474904																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
597				m	0.0	200.0																											4.0	0.0	4.0	0.0	13.0	0.0	26.0	1.0																																							2412.52520919	stop	crossblue.gif	stop	2.0	m	1.0	0.768116950989	None	0.0	0.0009331703186039999	0.5151801109309999	1.16564011574	2415.52811599																																								0.65	0.6																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
598				m	0.0	200.0																											4.0	0.0	4.0	0.0	13.0	1.0	27.0	1.0																																							2415.52857804	go	linecyan.gif	go	4.0	m	1.0	0.6852269172669999	None	0.0	0.0009601116180419999	0.514902114868		2418.53162813																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
599				z	0.0	-200.0																											4.0	0.0	4.0	0.0	14.0	0.0	28.0	0.0																																							2418.53208709	stop	crossblue.gif	stop	2.0	None	0.0		None	0.0	0.000928163528442	0.514975070953	1.1154329776799998	2421.53537297																																								0.6	0.65																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
600				m	0.0	200.0																											4.0	0.0	4.0	0.0	14.0	1.0	29.0	1.0																																							2421.53583503	stop	crossblue.gif	stop	2.0	None	0.0		None	0.0	0.0012321472168	0.514590024948	1.1153361797299999	2424.5386559999997																																								0.6	0.65																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
601				z	0.0	-200.0																											4.0	0.0	4.0	0.0	15.0	0.0	30.0	0.0																																							2424.53913617	stop	circlemagenta.gif	stop	1.0	None	0.0		None	0.0	0.0009391307830810002	0.514629125595	1.1659619808200001	2427.54179907																																								0.65	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
602				z	0.0	-200.0																											4.0	0.0	4.0	0.0	15.0	1.0	31.0	0.0																																							2427.54225802	go	hexagongray.gif	go	0.5	None	0.0		z	1.0	0.00094199180603	0.5150218009950001		2430.54512405																																								-1.0	-1.0	0.11725687980699999																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
603				m	0.0	200.0																											4.0	0.0	4.0	0.0	16.0	0.0	32.0	1.0																																							2430.54558301	go	hexagongray.gif	go	0.5	m	1.0	0.584455966949	None	0.0	0.00100612640381	0.514722108841		2433.54847598																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
604				z	0.0	-200.0																											4.0	0.0	4.0	0.0	16.0	1.0	33.0	0.0																																							2433.54893899	go	linecyan.gif	go	4.0	z	1.0	0.450542926788	None	0.0	0.0009379386901860002	0.51513504982		2436.55208898																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
605				m	0.0	200.0																											4.0	0.0	4.0	0.0	17.0	0.0	34.0	1.0																																							2436.55254912	go	hexagongray.gif	go	0.5	m	1.0	0.667995929718	None	0.0	0.0009360313415529999	0.5148169994349999		2439.55500317																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
606				z	0.0	-200.0																											4.0	0.0	4.0	0.0	17.0	1.0	35.0	0.0																																							2439.555583	stop	invertedtriangleyellow.gif	stop	4.0	z	1.0	0.76779294014	None	0.0	0.0009758472442630001	0.515074968338	1.2154738903	2442.55873704																																								0.7	0.65																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
607				m	0.0	200.0																											5.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0																																							2459.34912395	stop	invertedtriangleyellow.gif	stop	4.0	m	1.0	0.434018135071	None	0.0	0.00105810165405	0.5103020668029999	1.16081595421	2462.34781814	9.0	14.745879173299999																																						0.65	0.6																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
608				z	0.0	-200.0																											5.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0																																							2462.34829998	go	squarewhite.gif	go	1.0	z	1.0	0.667701005936	None	0.0	0.0012300014495799998	0.514626026154		2465.35072112																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
609				m	0.0	200.0																											5.0	0.0	5.0	0.0	1.0	0.0	2.0	1.0																																							2465.35117197	stop	diamondgreen.gif	stop	0.5	None	0.0		None	0.0	0.000934839248657	0.5152008533479999	1.11591792107	2468.35493517																																								0.6	0.65																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
610				m	0.0	200.0																											5.0	0.0	5.0	0.0	1.0	1.0	3.0	1.0																																							2468.3554461	stop	crossblue.gif	stop	2.0	None	0.0		None	0.0	0.0009489059448239998	0.514600038528	1.16495490074	2471.35792398																																								0.65	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
611				z	0.0	-200.0																											5.0	0.0	5.0	0.0	2.0	0.0	4.0	0.0																																							2471.35837603	stop	diamondgreen.gif	stop	0.5	z	1.0	0.8678448200229999	None	0.0	0.0009279251098630001	0.5147261619569999	1.1656730175	2474.36110401																																								0.65	0.6																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
612				m	0.0	200.0																											5.0	0.0	5.0	0.0	2.0	1.0	5.0	1.0																																							2474.36157107	go	linecyan.gif	go	4.0	m	1.0	0.8686139583589999	None	0.0	0.000968933105469	0.515046834946		2477.36468816																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
613				z	0.0	-200.0																											5.0	0.0	5.0	0.0	3.0	0.0	6.0	0.0																																							2477.36515307	go	squarewhite.gif	go	1.0	None	0.0		z	1.0	0.0009210109710689999	0.514786958694		2480.36773205																																								-1.0	-1.0	0.100239992142																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
614				z	0.0	-200.0																											5.0	0.0	5.0	0.0	3.0	1.0	7.0	0.0																																							2480.36820006	stop	crossblue.gif	stop	2.0	None	0.0		None	0.0	0.0009541511535639998	0.514899015427	1.11557006836	2483.37106609																																								0.6	0.65																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
615				z	0.0	-200.0																											5.0	0.0	5.0	0.0	4.0	0.0	8.0	0.0																																							2483.37158108	stop	crossblue.gif	stop	2.0	None	0.0		None	0.0	0.0009279251098630001	0.515277862549	1.1655328273799999	2486.37426901																																								0.65	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
616				z	0.0	-200.0																											5.0	0.0	5.0	0.0	4.0	1.0	9.0	0.0																																							2486.37472606	go	triangleorange.gif	go	2.0	None	0.0		None	0.0	0.0009331703186039999	0.5149681568150001		2489.37780619																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
617				z	0.0	-200.0																											5.0	0.0	5.0	0.0	5.0	0.0	10.0	0.0																																							2489.37826109	stop	crossblue.gif	stop	2.0	z	1.0	0.884919881821	None	0.0	0.000953912734985	0.5152440071109999	1.21585583687	2492.38132215																																								0.7	0.65																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
618				z	0.0	-200.0																											5.0	0.0	5.0	0.0	5.0	1.0	11.0	0.0																																							2492.38182998	stop	diamondgreen.gif	stop	0.5	None	0.0		None	0.0	0.0009210109710689999	0.514882087708	1.1656172275499999	2495.38481402																																								0.65	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
619				m	0.0	200.0																											5.0	0.0	5.0	0.0	6.0	0.0	12.0	1.0																																							2495.38527012	go	linecyan.gif	go	4.0	m	1.0	0.817939043045	None	0.0	0.000927209854126	0.5148661136630001		2498.38767409																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
620				m	0.0	200.0																											5.0	0.0	5.0	0.0	6.0	1.0	13.0	1.0																																							2498.3881370999998	go	squarewhite.gif	go	1.0	None	0.0		m	1.0	0.0010621547699	0.5156800746920001		2501.39127111																																								-1.0	-1.0	0.11669301986700001																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
621				m	0.0	200.0																											5.0	0.0	5.0	0.0	7.0	0.0	14.0	1.0																																							2501.39177918	stop	invertedtriangleyellow.gif	stop	4.0	None	0.0		None	0.0	0.00093412399292	0.515230894089	1.2159309387200001	2504.39465714																																								0.7	0.75																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
622				z	0.0	-200.0																											5.0	0.0	5.0	0.0	7.0	1.0	15.0	0.0																																							2504.39511704	stop	invertedtriangleyellow.gif	stop	4.0	None	0.0		None	0.0	0.000912189483643	0.515120983124	1.2158370018	2507.39796996																																								0.7	0.75																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
623				z	0.0	-200.0																											5.0	0.0	5.0	0.0	8.0	0.0	16.0	0.0																																							2507.39844298	go	triangleorange.gif	go	2.0	None	0.0		z	1.0	0.000946044921875	0.515017986298		2510.40169501																																								-1.0	-1.0	0.100501060486																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
624				m	0.0	200.0																											5.0	0.0	5.0	0.0	8.0	1.0	17.0	1.0																																							2510.40215015	go	hexagongray.gif	go	0.5	m	1.0	0.967844009399	None	0.0	0.0009469985961910001	0.515316009521		2513.4048841																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
625				z	0.0	-200.0																											5.0	0.0	5.0	0.0	9.0	0.0	18.0	0.0																																							2513.4053371	go	squarewhite.gif	go	1.0	z	1.0	0.9013519287109999	None	0.0	0.0009489059448239998	0.515060901642		2516.40807796																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
626				m	0.0	200.0																											5.0	0.0	5.0	0.0	9.0	1.0	19.0	1.0																																							2516.40859699	stop	invertedtriangleyellow.gif	stop	4.0	m	1.0	0.500823974609	None	0.0	0.000941038131714	0.515323877335	1.26610302925	2519.41180706																																								0.75	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
627				m	0.0	200.0																											5.0	0.0	5.0	0.0	10.0	0.0	20.0	1.0																																							2519.41226196	go	hexagongray.gif	go	0.5	m	1.0	0.684587001801	None	0.0	0.0009360313415529999	0.514844179153		2522.41494513																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
628				z	0.0	-200.0																											5.0	0.0	5.0	0.0	10.0	1.0	21.0	0.0																																							2522.41539812	go	linecyan.gif	go	4.0	z	1.0	0.617964982986	None	0.0	0.000942945480347	0.514940977097		2525.41819906																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
629				m	0.0	200.0																											5.0	0.0	5.0	0.0	11.0	0.0	22.0	1.0																																							2525.41870904	go	circlemagenta.gif	stop	1.0	m	1.0	0.9016621112819999	None	0.0	0.000982999801636	0.515153884888		2528.42135																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
630				z	0.0	-200.0																											5.0	0.0	5.0	0.0	11.0	1.0	23.0	0.0																																							2528.42182899	stop	diamondgreen.gif	stop	0.5	z	1.0	0.834763050079	None	0.0	0.0009629726409910001	0.515532016754	1.2664518356299999	2531.42579412																																								0.75	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
631				z	0.0	-200.0																											5.0	0.0	5.0	0.0	12.0	0.0	24.0	0.0																																							2531.4263041	stop	diamondgreen.gif	stop	0.5	None	0.0		None	0.0	0.000984907150269	0.514427900314	1.2149748802200002	2534.42867613																																								0.7	0.75																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
632				z	0.0	-200.0																											5.0	0.0	5.0	0.0	12.0	1.0	25.0	0.0																																							2534.42913103	go	invertedtriangleyellow.gif	stop	4.0	z	1.0	0.8181829452509999	None	0.0	0.000926971435547	0.5149018764500001		2537.43183899																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
633				z	0.0	-200.0																											5.0	0.0	5.0	0.0	13.0	0.0	26.0	0.0																																							2537.432302	go	crossblue.gif	stop	2.0	None	0.0		z	1.0	0.00104808807373	0.51506114006		2540.43542099																																								-1.0	-1.0	0.0835378170013																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
634				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	1.0	27.0	1.0																																							2540.43593502	stop	circlemagenta.gif	stop	1.0	m	1.0	0.601073026657	None	0.0	0.0009329319000239999	0.51481294632	1.21548104286	2543.43879318																																								0.7	0.65																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
635				z	0.0	-200.0																											5.0	0.0	5.0	0.0	14.0	0.0	28.0	0.0																																							2543.43924713	stop	diamondgreen.gif	stop	0.5	z	1.0	0.701008081436	None	0.0	0.000941038131714	0.51513004303	1.26561403275	2546.44201708																																								0.75	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
636				z	0.0	-200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	0.0																																							2546.44246912	go	squarewhite.gif	go	1.0	z	1.0	0.768403053284	None	0.0	0.00095009803772	0.5149619579320001		2549.44561219																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
637				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	1.0																																							2549.4460721	go	triangleorange.gif	go	2.0	m	1.0	0.9183881282809999	None	0.0	0.00093412399292	0.514835119247		2552.44879317																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
638				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	1.0																																							2552.44925404	go	crossblue.gif	stop	2.0	None	0.0		m	1.0	0.00095796585083	0.515071868896		2555.45190096																																								-1.0	-1.0	0.0666921138763																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
639				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	1.0																																							2555.45249009	go	hexagongray.gif	go	0.5	m	1.0	0.7512700557709999	None	0.0	0.0009601116180419999	0.5150830745699999		2558.45570397																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
640				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	1.0																																							2558.45616603	go	triangleorange.gif	go	2.0	m	1.0	0.9682359695430001	None	0.0	0.00092601776123	0.51523900032		2561.459059																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
641				m	0.0	200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	1.0																																							2561.45951796	stop	circlemagenta.gif	stop	1.0	None	0.0		None	0.0	0.000931024551392	0.514996051788	1.1654109954799998	2564.46296597																																								0.65	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
642				m	0.0	200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	1.0																																							2564.463485	go	squarewhite.gif	go	1.0	m	1.0	0.634644985199	None	0.0	0.000926971435547	0.514198064804		2567.46574998																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
643				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0																																							2598.13778496	go	hexagongray.gif	go	0.5	m	1.0	0.45058178901699997	None	0.0	0.0008728504180910001	0.5110719203949999		2601.13729596	9.0	28.579720974																																						-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
644				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	1.0																																							2601.13784719	stop	circlemagenta.gif	stop	1.0	m	1.0	0.45068788528399994	None	0.0	0.0009391307830810002	0.514722108841	1.21552610397	2604.1407329999997																																								0.7	0.65																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
645				z	0.0	-200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	0.0																																							2604.14119196	go	hexagongray.gif	go	0.5	z	1.0	0.601130008698	None	0.0	0.0009350776672360002	0.5147929191589999		2607.14338303																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
646				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	1.0																																							2607.14384508	stop	diamondgreen.gif	stop	0.5	None	0.0		None	0.0	0.0009329319000239999	0.51553606987	1.16613507271	2610.14753699																																								0.65	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
647				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0																																							2610.147995	go	triangleorange.gif	go	2.0	None	0.0		z	1.0	0.0009319782257080001	0.514466047287		2613.15054798																																								-1.0	-1.0	0.417485952377																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
648				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	0.0																																							2613.15100408	go	triangleorange.gif	go	2.0	z	1.0	0.8846390247339999	z	1.0	0.00109314918518	0.5147919654850001		2616.15385008																																								-1.0	-1.0	0.166745901108																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
649				m	0.0	200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	1.0																																							2616.15431213	go	triangleorange.gif	go	2.0	m	1.0	0.718307971954	None	0.0	0.0011248588562	0.514909029007		2619.15719008																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
650				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	0.0																																							2619.15765309	go	hexagongray.gif	go	0.5	z	1.0	0.9348101615909999	None	0.0	0.000942945480347	0.5150380134579999		2622.16084218																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
651				m	0.0	200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	1.0																																							2622.16132212	go	linecyan.gif	go	4.0	m	1.0	0.951297044754	None	0.0	0.0009469985961910001	0.514266014099		2625.16407299																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
652				m	0.0	200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	1.0																																							2625.16455603	go	linecyan.gif	go	4.0	m	1.0	0.717535972595	None	0.0	0.0009567737579349999	0.515160799026		2628.16690111																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
653				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	0.0																																							2628.16735911	go	linecyan.gif	go	4.0	z	1.0	0.918168783188	None	0.0	0.000963926315308	0.515376091003		2631.17067313																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
654				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	0.0																																							2631.17128515	go	hexagongray.gif	go	0.5	z	1.0	0.6009221076969999	None	0.0	0.000951051712036	0.5145051479339999		2634.17366695																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
655				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	1.0																																							2634.17420411	go	triangleorange.gif	go	2.0	m	1.0	0.9179928302760001	None	0.0	0.000938177108765	0.51528096199		2637.17716408																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
656				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	1.0																																							2637.17762208	go	squarewhite.gif	go	1.0	None	0.0		m	1.0	0.0009248256683350001	0.515173912048		2640.18132997																																								-1.0	-1.0	0.0326759815216																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
657				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	0.0																																							2640.18184114	go	triangleorange.gif	go	2.0	z	1.0	0.684295892715	None	0.0	0.000931024551392	0.514509916306		2643.18418598																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
658				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	0.0																																							2643.18466997	stop	diamondgreen.gif	stop	0.5	None	0.0		None	0.0	0.0009379386901860002	0.515217065811	1.21611094475	2646.18741608																																								0.7	0.75																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
659				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	1.0																																							2646.18786907	go	squarewhite.gif	go	1.0	None	0.0		m	1.0	0.0009210109710689999	0.515542984009		2649.19105411																																								-1.0	-1.0	0.14963102340700002																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
660				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	1.0																																							2649.19151115	go	triangleorange.gif	go	2.0	None	0.0		m	1.0	0.000931024551392	0.515141010284		2652.19436812																																								-1.0	-1.0	0.0834741592407																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
661				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	0.0																																							2652.19482708	stop	crossblue.gif	stop	2.0	None	0.0		None	0.0	0.0009338855743410001	0.514937877655	1.26593804359	2655.19792509																																								0.75	0.75																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
662				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	0.0																																							2655.198385	stop	circlemagenta.gif	stop	1.0	None	0.0		None	0.0	0.00105619430542	0.515119075775	1.2654750347100001	2658.20099998																																								0.75	0.75																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
663				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	0.0																																							2658.20145798	go	crossblue.gif	stop	2.0	z	1.0	0.901168107986	None	0.0	0.0009329319000239999	0.515197992325		2661.20459104																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
664				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	0.0																																							2661.20505118	go	diamondgreen.gif	stop	0.5	None	0.0		z	1.0	0.00115203857422	0.514843225479		2664.20762515																																								-1.0	-1.0	0.132930040359																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
665				z	0.0	-200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	0.0																																							2664.20808196	go	squarewhite.gif	go	1.0	None	0.0		None	0.0	0.000973224639893	0.515125989914		2667.21133804																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
666				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	1.0																																							2667.21179199	stop	circlemagenta.gif	stop	1.0	m	1.0	0.8344960212710001	None	0.0	0.0009331703186039999	0.514945983887	1.2157940864599999	2670.21433496																																								0.7	0.65																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
667				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	0.0																																							2670.21479511	stop	circlemagenta.gif	stop	1.0	z	1.0	0.968572854996	None	0.0	0.00113415718079	0.514826059341	1.2664260864299999	2673.21807504																																								0.75	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
668				m	0.0	200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	1.0																																							2673.21866298	stop	crossblue.gif	stop	2.0	None	0.0		None	0.0	0.00092601776123	0.51474404335	1.16567802429	2676.22126603																																								0.65	0.7																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
669				z	0.0	-200.0																											6.0	0.0	6.0	0.0	13.0	0.0	26.0	0.0																																							2676.22172403	go	squarewhite.gif	go	1.0	None	0.0		z	1.0	0.0009200572967529999	0.515527963638		2679.22536707																																								-1.0	-1.0	0.149776935577																					2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
670				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	1.0	27.0	1.0																																							2679.22588611	go	hexagongray.gif	go	0.5	m	1.0	0.7513720989229999	None	0.0	0.0009398460388180001	0.5142970085140001		2682.22788																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
671				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	0.0	28.0	0.0																																							2682.22839403	go	hexagongray.gif	go	0.5	z	1.0	0.667339086533	None	0.0	0.0009369850158689999	0.515448093414		2685.23125815																																								-1.0	-1.0																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
