	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
590				z	0.0	-200.0																											4.0	0.0	4.0	0.0	9.0	1.0	19.0	0.0																															2308.56020594	go	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.00093412399292	0.514471054077	2311.56286502																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
591				z	0.0	-200.0																											4.0	0.0	4.0	0.0	10.0	0.0	20.0	0.0																															2311.56332183	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.000941038131714	0.515158176422	2314.56578302	1.2656769752500001																				0.75	0.75																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
592				m	0.0	200.0																											4.0	0.0	4.0	0.0	10.0	1.0	21.0	1.0																															2314.56623983	go	invertedtrianglegreen.gif	stop	4.0	None	0.0		m	1.0	0.00105905532837	0.515384197235	2317.56926298																					-1.0	-1.0	0.216907978058																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
593				m	0.0	200.0																											4.0	0.0	4.0	0.0	11.0	0.0	22.0	1.0																															2317.56971788	go	squareblue.gif	go	2.0	None	0.0		m	1.0	0.000922203063965	0.515160083771	2320.5728879																					-1.0	-1.0	0.182765960693																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
594				z	0.0	-200.0																											4.0	0.0	4.0	0.0	11.0	1.0	23.0	0.0																															2320.5733459000003	go	lineorange.gif	go	4.0	None	0.0		z	1.0	0.0009901523590089998	0.515012025833	2323.57598495																					-1.0	-1.0	0.034076929092399996																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
595				m	0.0	200.0																											4.0	0.0	4.0	0.0	12.0	0.0	24.0	1.0																															2323.57644582	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009760856628420001	0.514990091324	2326.57978296	1.26608395576																				0.75	0.75																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
596				m	0.0	200.0																											4.0	0.0	4.0	0.0	12.0	1.0	25.0	1.0																															2326.58023787	go	triangleyellow.gif	stop	2.0	None	0.0		m	1.0	0.000926971435547	0.515079021454	2329.58322287																					-1.0	-1.0	0.11685204505899999																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
597				z	0.0	-200.0																											4.0	0.0	4.0	0.0	13.0	0.0	26.0	0.0																															2329.58367682	stop	diamondgray.gif	stop	0.5	z	1.0	0.801411151886	None	0.0	0.0009450912475589999	0.514596939087	2332.58609605	1.26558494568																				0.75	0.7																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
598				m	0.0	200.0																											4.0	0.0	4.0	0.0	13.0	1.0	27.0	1.0																															2332.58679485	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009541511535639998	0.5146369934080001	2335.58990598	1.26560997963																				0.75	0.75																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
599				m	0.0	200.0																											4.0	0.0	4.0	0.0	14.0	0.0	28.0	1.0																															2335.59036398	go	lineorange.gif	go	4.0	None	0.0		None	0.0	0.000984907150269	0.515125989914	2338.59277987																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
600				z	0.0	-200.0																											4.0	0.0	4.0	0.0	14.0	1.0	29.0	0.0																															2338.59325004	go	crossmagenta.gif	go	0.5	None	0.0		z	1.0	0.000962018966675	0.515362024307	2341.59689784																					-1.0	-1.0	0.300367116928																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
601				m	0.0	200.0																											4.0	0.0	4.0	0.0	15.0	0.0	30.0	1.0																															2341.597368	go	triangleyellow.gif	stop	2.0	m	1.0	0.967795133591	None	0.0	0.0009329319000239999	0.515090942383	2344.59965682																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
602				z	0.0	-200.0																											4.0	0.0	4.0	0.0	15.0	1.0	31.0	0.0																															2344.60016584	go	squareblue.gif	go	2.0	None	0.0		z	1.0	0.000953197479248	0.515031099319	2347.60305691																					-1.0	-1.0	0.06680297851559999																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
603				m	0.0	200.0																											4.0	0.0	4.0	0.0	16.0	0.0	32.0	1.0																															2347.60356402	go	squareblue.gif	go	2.0	None	0.0		m	1.0	0.000951051712036	0.51513504982	2350.60704684																					-1.0	-1.0	0.25022006034899996																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
604				z	0.0	-200.0																											4.0	0.0	4.0	0.0	16.0	1.0	33.0	0.0																															2350.60750294	go	lineorange.gif	go	4.0	z	1.0	0.801023960114	None	0.0	0.0009369850158689999	0.515006065369	2353.609864																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
605				z	0.0	-200.0																											4.0	0.0	4.0	0.0	17.0	0.0	34.0	0.0																															2353.61032295	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0010762214660599999	0.515357017517	2356.61359191	1.2158601284000001																				0.7	0.75																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
606				z	0.0	-200.0																											4.0	0.0	4.0	0.0	17.0	1.0	35.0	0.0																															2356.61406684	go	lineorange.gif	go	4.0	None	0.0		z	1.0	0.000928163528442	0.5149631500240001	2359.61690593																					-1.0	-1.0	0.100014925003																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
607				m	0.0	200.0																											5.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0																															2426.19804502	go	diamondgray.gif	stop	0.5	None	0.0		m	1.0	0.00092601776123	0.5087630748749999	2429.19542503		9.0	65.0264117718																		-1.0	-1.0	0.0336089134216																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
608				z	0.0	-200.0																											5.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0																															2429.19591284	go	crossmagenta.gif	go	0.5	z	1.0	0.802071094513	None	0.0	0.0009360313415529999	0.514500141144	2432.19797897																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
609				z	0.0	-200.0																											5.0	0.0	5.0	0.0	1.0	0.0	2.0	0.0																															2432.19843984	go	crossmagenta.gif	go	0.5	z	1.0	0.717928886414	None	0.0	0.00113201141357	0.5160799026489999	2435.20161796																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
610				m	0.0	200.0																											5.0	0.0	5.0	0.0	1.0	1.0	3.0	1.0																															2435.20210695	go	crossmagenta.gif	go	0.5	m	1.0	0.617763996124	None	0.0	0.00092887878418	0.5150458812709999	2438.20530701																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
611				m	0.0	200.0																											5.0	0.0	5.0	0.0	2.0	0.0	4.0	1.0																															2438.20576501	stop	diamondgray.gif	stop	0.5	m	1.0	0.48410701751699997	None	0.0	0.000993967056274	0.5150380134579999	2441.2088089000003	1.26574087143																				0.75	0.7																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
612				z	0.0	-200.0																											5.0	0.0	5.0	0.0	2.0	1.0	5.0	0.0																															2441.20959187	stop	triangleyellow.gif	stop	2.0	z	1.0	0.517432928085	None	0.0	0.0009739398956299999	0.5143709182739999	2444.21160483	1.2650370597799998																				0.75	0.7																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
613				m	0.0	200.0																											5.0	0.0	5.0	0.0	3.0	0.0	6.0	1.0																															2444.21206498	stop	diamondgray.gif	stop	0.5	m	1.0	0.73418879509	None	0.0	0.000926971435547	0.515537977219	2447.21508598	1.21630215645																				0.7	0.65																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
614				m	0.0	200.0																											5.0	0.0	5.0	0.0	3.0	1.0	7.0	1.0																															2447.21554184	go	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.35086798667900004	None	0.0	0.0009560585021970001	0.515060901642	2450.21893692																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
615				z	0.0	-200.0																											5.0	0.0	5.0	0.0	4.0	0.0	8.0	0.0																															2450.21945691	go	squareblue.gif	go	2.0	z	1.0	0.48417592048600006	None	0.0	0.0009298324584960001	0.514588832855	2453.22223186																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
616				z	0.0	-200.0																											5.0	0.0	5.0	0.0	4.0	1.0	9.0	0.0																															2453.22268987	stop	hexagonwhite.gif	stop	1.0	z	1.0	0.450906991959	None	0.0	0.0009369850158689999	0.514974832535	2456.22576499	1.21574783325																				0.7	0.65																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
617				z	0.0	-200.0																											5.0	0.0	5.0	0.0	5.0	0.0	10.0	0.0																															2456.22627783	stop	hexagonwhite.gif	stop	1.0	z	1.0	0.451274871826	None	0.0	0.0009441375732419999	0.514900922775	2459.22915602	1.16537213326																				0.65	0.6																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
618				m	0.0	200.0																											5.0	0.0	5.0	0.0	5.0	1.0	11.0	1.0																															2459.22961688	go	crossmagenta.gif	go	0.5	m	1.0	0.36765098571800003	None	0.0	0.0009360313415529999	0.514662981033	2462.23188496																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
619				m	0.0	200.0																											5.0	0.0	5.0	0.0	6.0	0.0	12.0	1.0																															2462.23234582	stop	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.367892026901	None	0.0	0.0009307861328119999	0.515231847763	2465.23576403	1.16586899757																				0.65	0.6																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
620				z	0.0	-200.0																											5.0	0.0	5.0	0.0	6.0	1.0	13.0	0.0																															2465.23624897	stop	invertedtrianglegreen.gif	stop	4.0	z	1.0	0.384301900864	None	0.0	0.000930070877075	0.5148220062259999	2468.23921704	1.11522912979																				0.6	0.55																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
621				z	0.0	-200.0																											5.0	0.0	5.0	0.0	7.0	0.0	14.0	0.0																															2468.23967195	go	triangleyellow.gif	stop	2.0	z	1.0	0.5013558864590001	None	0.0	0.0009369850158689999	0.5145008564	2471.24217296																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
622				m	0.0	200.0																											5.0	0.0	5.0	0.0	7.0	1.0	15.0	1.0																															2471.24263	go	triangleyellow.gif	stop	2.0	m	1.0	0.35057592392	None	0.0	0.0010199546814	0.5151400566100001	2474.24585199																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
623				m	0.0	200.0																											5.0	0.0	5.0	0.0	8.0	0.0	16.0	1.0																															2474.24630904	go	squareblue.gif	go	2.0	m	1.0	0.36706089973399997	None	0.0	0.000931024551392	0.515334129333	2477.24874783																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
624				z	0.0	-200.0																											5.0	0.0	5.0	0.0	8.0	1.0	17.0	0.0																															2477.24921298	stop	diamondgray.gif	stop	0.5	z	1.0	0.41747593879699996	None	0.0	0.0009350776672360002	0.515294075012	2480.25270891	1.0657620429999999																				0.55	0.5																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
625				z	0.0	-200.0																											5.0	0.0	5.0	0.0	9.0	0.0	18.0	0.0																															2480.25321388	stop	diamondgray.gif	stop	0.5	z	1.0	0.416944980621	None	0.0	0.0009548664093019999	0.514889955521	2483.25594401	1.01492881775																				0.5	0.45																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
626				m	0.0	200.0																											5.0	0.0	5.0	0.0	9.0	1.0	19.0	1.0																															2483.25639892	go	lineorange.gif	go	4.0	m	1.0	0.301330089569	None	0.0	0.000938892364502	0.514714002609	2486.25920486																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
627				m	0.0	200.0																											5.0	0.0	5.0	0.0	10.0	0.0	20.0	1.0																															2486.25966382	go	crossmagenta.gif	go	0.5	m	1.0	0.367919921875	None	0.0	0.0011191368103	0.5150229930879999	2489.26264596																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
628				m	0.0	200.0																											5.0	0.0	5.0	0.0	10.0	1.0	21.0	1.0																															2489.26328897	go	crossmagenta.gif	go	0.5	m	1.0	0.33393502235399997	None	0.0	0.000963926315308	0.514701128006	2492.26581001																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
629				z	0.0	-200.0																											5.0	0.0	5.0	0.0	11.0	0.0	22.0	0.0																															2492.26627088	stop	hexagonwhite.gif	stop	1.0	z	1.0	0.334584951401	None	0.0	0.000942945480347	0.515034914017	2495.26953602	0.9659500122069999																				0.45	0.4																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
630				m	0.0	200.0																											5.0	0.0	5.0	0.0	11.0	1.0	23.0	1.0																															2495.27008295	stop	triangleyellow.gif	stop	2.0	m	1.0	0.350956916809	None	0.0	0.0010600090026900001	0.515100002289	2498.27285194	1.1153888702399999																				0.6	0.55																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
631				z	0.0	-200.0																											5.0	0.0	5.0	0.0	12.0	0.0	24.0	0.0																															2498.27331901	stop	hexagonwhite.gif	stop	1.0	z	1.0	0.31710410118099996	None	0.0	0.0009608268737789999	0.5150208473210001	2501.27595782	0.915544033051																				0.4	0.35																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
632				m	0.0	200.0																											5.0	0.0	5.0	0.0	12.0	1.0	25.0	1.0																															2501.27641487	go	lineorange.gif	go	4.0	m	1.0	0.38400101661700003	None	0.0	0.0009369850158689999	0.515285015106	2504.27904987																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
633				m	0.0	200.0																											5.0	0.0	5.0	0.0	13.0	0.0	26.0	1.0																															2504.27957201	go	circlecyan.gif	go	1.0	m	1.0	0.367871046066	None	0.0	0.00094199180603	0.5152158737179999	2507.28286099																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
634				z	0.0	-200.0																											5.0	0.0	5.0	0.0	13.0	1.0	27.0	0.0																															2507.283319	stop	diamondgray.gif	stop	0.5	z	1.0	0.367070913315	None	0.0	0.0009319782257080001	0.515289068222	2510.28658795	0.8654289245610001																				0.35	0.3																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
635				z	0.0	-200.0																											5.0	0.0	5.0	0.0	14.0	0.0	28.0	0.0																															2510.28719187	stop	diamondgray.gif	stop	0.5	z	1.0	0.301398992538	None	0.0	0.0013618469238299998	0.514645814896	2513.289891	0.815235853195																				0.3	0.25																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
636				m	0.0	200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	1.0																															2513.29034781	go	circlecyan.gif	go	1.0	m	1.0	0.35067987442000004	None	0.0	0.0009338855743410001	0.514923095703	2516.29255891																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
637				z	0.0	-200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	0.0																															2516.29301786	go	crossmagenta.gif	go	0.5	z	1.0	0.350468158722	None	0.0	0.000934839248657	0.516108036041	2519.29594588																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
638				z	0.0	-200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	0.0																															2519.29640484	go	lineorange.gif	go	4.0	z	1.0	0.43400192260700005	None	0.0	0.00108814239502	0.515219211578	2522.29934287																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
639				z	0.0	-200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	0.0																															2522.29981184	stop	triangleyellow.gif	stop	2.0	z	1.0	0.401067972183	None	0.0	0.00093412399292	0.51540017128	2525.30325198	0.765441179276																				0.25	0.2																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
640				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	1.0																															2525.3037219000003	stop	hexagonwhite.gif	stop	1.0	m	1.0	0.350723028183	None	0.0	0.000977039337158	0.514807939529	2528.30675983	1.06536197662																				0.55	0.5																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
641				m	0.0	200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	1.0																															2528.30739903	go	hexagonwhite.gif	stop	1.0	m	1.0	0.384276151657	None	0.0	0.0009560585021970001	0.514235019684	2531.31018782																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
642				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	0.0																															2531.31066394	go	crossmagenta.gif	go	0.5	z	1.0	0.383998155594	None	0.0	0.0009400844573969999	0.514842033386	2534.31315088																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
643				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0																															2593.38384604	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.000953912734985	0.51048207283	2596.38344502	1.0111601352700001	9.0	57.4103229046																		0.5	0.55																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
644				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	1.0																															2596.38392401	go	lineorange.gif	go	4.0	m	1.0	0.650677919388	None	0.0	0.0009360313415529999	0.5146050453190001	2599.38674903																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
645				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	1.0																															2599.3872539999998	go	circlecyan.gif	go	1.0	m	1.0	0.734636068344	None	0.0	0.000949859619141	0.514487981796	2602.38984704																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
646				z	0.0	-200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	0.0																															2602.39030385	go	squareblue.gif	go	2.0	z	1.0	0.60126709938	None	0.0	0.0009379386901860002	0.515268087387	2605.39326191																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
647				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0																															2605.39372182	go	squareblue.gif	go	2.0	z	1.0	0.868059873581	None	0.0	0.00092601776123	0.514876127243	2608.39670491																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
648				m	0.0	200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	1.0																															2608.39721394	go	diamondgray.gif	stop	0.5	m	1.0	0.6678550243379999	None	0.0	0.000951051712036	0.514612913132	2611.39989781																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
649				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	0.0																															2611.40035105	go	squareblue.gif	go	2.0	z	1.0	0.650949954987	None	0.0	0.000922203063965	0.515345096588	2614.40309286																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
650				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	0.0																															2614.40354991	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009319782257080001	0.515463829041	2617.40727282	0.715210914612																				0.2	0.25																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
651				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	0.0																															2617.407794	go	lineorange.gif	go	4.0	z	1.0	0.7344751358030001	None	0.0	0.0009338855743410001	0.5145039558410001	2620.40980697																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
652				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	0.0																															2620.41030693	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.00094199180603	0.515228033066	2623.41374302	0.765501976013																				0.25	0.3																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
653				m	0.0	200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	1.0																															2623.41419601	go	circlecyan.gif	go	1.0	m	1.0	0.634675979614	None	0.0	0.0009329319000239999	0.514538049698	2626.41700387																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
654				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	0.0																															2626.41749501	go	crossmagenta.gif	go	0.5	z	1.0	0.551172971725	None	0.0	0.0009360313415529999	0.515067100525	2629.42001891																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
655				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	0.0																															2629.42047095	go	lineorange.gif	go	4.0	z	1.0	0.517514944077	None	0.0	0.0010001659393300002	0.5151481628419999	2632.42322683																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
656				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	1.0																															2632.42367792	go	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.5176820755	None	0.0	0.000931024551392	0.515413045883	2635.42707491																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
657				m	0.0	200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	1.0																															2635.42753386	go	squareblue.gif	go	2.0	m	1.0	0.817720890045	None	0.0	0.0009350776672360002	0.515107154846	2638.43043089																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
658				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	0.0																															2638.43092799	go	circlecyan.gif	go	1.0	z	1.0	0.884306192398	None	0.0	0.0011141300201400002	0.514954090118	2641.43393993																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
659				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	1.0																															2641.4344089	go	crossmagenta.gif	go	0.5	m	1.0	0.535161018372	None	0.0	0.0009379386901860002	0.514601945877	2644.43714595																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
660				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	1.0																															2644.43759894	go	squareblue.gif	go	2.0	m	1.0	0.650949001312	None	0.0	0.000923156738281	0.5150279998780001	2647.4407599																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
661				m	0.0	200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	1.0																															2647.44127083	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.0009441375732419999	0.514511108398	2650.4436779	1.06504416466																				0.55	0.6																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
662				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	0.0																															2650.44417095	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.00106906890869	0.515316963196	2653.44750905	0.8156130313869999																				0.3	0.35																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
663				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	1.0																															2653.447963	stop	triangleyellow.gif	stop	2.0	m	1.0	0.7343928813930001	None	0.0	0.0009448528289790001	0.515090942383	2656.45086288	1.11537194252																				0.6	0.55																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
664				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	0.0																															2656.45137691	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.0011019706726099999	0.514661073685	2659.45400882	0.864841938019																				0.35	0.4																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
665				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	1.0																															2659.45446181	go	lineorange.gif	go	4.0	m	1.0	0.667845964432	None	0.0	0.0009551048278810001	0.515020132065	2662.45695186																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
666				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	1.0																															2662.45740795	go	diamondgray.gif	stop	0.5	m	1.0	0.7844610214229999	None	0.0	0.0009279251098630001	0.515604019165	2665.46065187																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
667				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	0.0																															2665.46115804	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009250640869139999	0.514847040176	2668.46416283	0.915513038635																				0.4	0.45																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
668				m	0.0	200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	1.0																															2668.46461296	go	triangleyellow.gif	stop	2.0	m	1.0	0.7180750370029999	None	0.0	0.00116205215454	0.514934062958	2671.46771002																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
