	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
636				z	0.0	-200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	0.0																															2460.264709	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.000931024551392	0.5153779983519999	2463.26778007	0.765295028687																				0.25	0.3																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
637				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	1.0																															2463.26823807	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.00095796585083	0.514610767365	2466.27119803	0.915600776672																				0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
638				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	1.0																															2466.27165508	go	squareorange.gif	go	4.0	m	1.0	0.667944908142	None	0.0	0.0009181499481200001	0.514965057373	2469.27450395																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
639				z	0.0	-200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	0.0																															2469.27496696	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009350776672360002	0.515222072601	2472.27798295	0.8153800964360001																				0.3	0.35																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
640				m	0.0	200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	1.0																															2472.278579	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.000951051712036	0.514538049698	2475.28124905	0.9647581577299998																				0.45	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
641				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	0.0																															2475.2817049	go	linewhite.gif	go	0.5	z	1.0	0.617615938187	None	0.0	0.0009319782257080001	0.515161037445	2478.28456092																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
642				m	0.0	200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	1.0																															2478.28502107	go	diamondmagenta.gif	stop	2.0	m	1.0	0.701550006866	None	0.0	0.0009329319000239999	0.515005111694	2481.28817797																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
643				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0																															2526.27698493	go	squareorange.gif	go	4.0	m	1.0	0.584342002869	None	0.0	0.0008599758148189999	0.510072946548	2529.27565002		9.0	43.33154010770001																		-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
644				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	1.0																															2529.27613592	go	squareorange.gif	go	4.0	m	1.0	0.367801904678	None	0.0	0.000921964645386	0.514735937119	2532.27930713																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
645				z	0.0	-200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	0.0																															2532.27990198	go	triangleblue.gif	go	2.0	z	1.0	0.500866889954	None	0.0	0.00110602378845	0.514191150665	2535.28203106																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
646				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	1.0																															2535.28249097	go	circlegray.gif	go	1.0	m	1.0	0.35088300705	None	0.0	0.000942945480347	0.515249013901	2538.28558803																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
647				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0																															2538.28604507	go	invertedtrianglegreen.gif	stop	4.0	z	1.0	0.317845821381	None	0.0	0.000931024551392	0.514969825745	2541.28860593																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
648				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	0.0																															2541.28910708	stop	hexagonyellow.gif	stop	0.5	z	1.0	0.51748085022	None	0.0	0.000938892364502	0.515288114548	2544.29233789	0.865842103958																				0.35	0.3																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
649				m	0.0	200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	1.0																															2544.29278994	go	circlegray.gif	go	1.0	m	1.0	0.534795999527	None	0.0	0.00107002258301	0.514960050583	2547.29528594																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
650				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	0.0																															2547.29574299	go	circlegray.gif	go	1.0	z	1.0	0.583851099014	None	0.0	0.0009329319000239999	0.5156810283659999	2550.29895902																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
651				m	0.0	200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	1.0																															2550.29941797	stop	crosscyan.gif	stop	1.0	m	1.0	0.53477191925	None	0.0	0.0009307861328119999	0.515043973923	2553.30221391	1.0155518055																				0.5	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
652				m	0.0	200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	1.0																															2553.30267692	go	linewhite.gif	go	0.5	m	1.0	0.617758989334	None	0.0	0.00123190879822	0.514826059341	2556.30570793																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
653				m	0.0	200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	1.0																															2556.30616403	go	triangleblue.gif	go	2.0	m	1.0	0.65106511116	None	0.0	0.0009248256683350001	0.515028953552	2559.3089211																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
654				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	0.0																															2559.30937505	go	triangleblue.gif	go	2.0	z	1.0	0.467802047729	None	0.0	0.0009279251098630001	0.515287876129	2562.31233501																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
655				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	1.0																															2562.3129921	go	triangleblue.gif	go	2.0	m	1.0	0.634787082672	None	0.0	0.0009441375732419999	0.514374017715	2565.31565189																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
656				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	0.0																															2565.31612206	go	squareorange.gif	go	4.0	z	1.0	0.6341779232029999	None	0.0	0.00094199180603	0.515434980392	2568.31932902																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
657				m	0.0	200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	1.0																															2568.31978512	go	hexagonyellow.gif	stop	0.5	m	1.0	0.618124961853	None	0.0	0.000981092453003	0.5148601531979999	2571.32303095																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
658				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	0.0																															2571.32354307	go	triangleblue.gif	go	2.0	z	1.0	0.6344220638279999	None	0.0	0.0009319782257080001	0.514497995377	2574.32588005																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
659				z	0.0	-200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	0.0																															2574.32633805	go	circlegray.gif	go	1.0	z	1.0	0.400887966156	None	0.0	0.0009350776672360002	0.514971017838	2577.32898808																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
660				z	0.0	-200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	0.0																															2577.32944012	go	diamondmagenta.gif	stop	2.0	z	1.0	0.717689990997	None	0.0	0.0009319782257080001	0.515408992767	2580.33264899																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
661				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	0.0																															2580.33317494	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.0009379386901860002	0.514965057373	2583.3363061	0.8151628971100001																				0.3	0.35																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
662				m	0.0	200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	1.0																															2583.33676291	go	triangleblue.gif	go	2.0	m	1.0	0.5012309551240001	None	0.0	0.000974178314209	0.514836072922	2586.33939409																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
663				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	1.0																															2586.33985591	go	squareorange.gif	go	4.0	m	1.0	0.618046998978	None	0.0	0.0009210109710689999	0.514986038208	2589.34291911																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
664				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	1.0																															2589.34337401	go	linewhite.gif	go	0.5	m	1.0	0.5171740055080001	None	0.0	0.0009329319000239999	0.515263795853	2592.34616208																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
665				z	0.0	-200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	0.0																															2592.34663892	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.00132703781128	0.515018939972	2595.34986091	0.865425109863																				0.35	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
666				z	0.0	-200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	0.0																															2595.35031891	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.000927209854126	0.514800071716	2598.35339999	0.9152460098270001																				0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
667				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	0.0																															2598.35385394	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.0009400844573969999	0.514708995819	2601.35638595	0.9651541709899999																				0.45	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
668				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	0.0																															2601.35689306	go	circlegray.gif	go	1.0	z	1.0	0.701458215714	None	0.0	0.000951051712036	0.514393091202	2604.35976005																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
669				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	0.0	26.0	1.0																															2604.36021996	go	circlegray.gif	go	1.0	m	1.0	0.500894069672	None	0.0	0.0009329319000239999	0.515188932419	2607.36323404																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
670				z	0.0	-200.0																											6.0	0.0	6.0	0.0	13.0	1.0	27.0	0.0																															2607.36370611	go	squareorange.gif	go	4.0	z	1.0	0.45069599151600004	None	0.0	0.0009191036224369998	0.514945030212	2610.366606																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
671				m	0.0	200.0																											6.0	0.0	6.0	0.0	14.0	0.0	28.0	1.0																															2610.36712694	go	linewhite.gif	go	0.5	m	1.0	0.366941928864	None	0.0	0.000982999801636	0.515173912048	2613.36947393																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
672				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	1.0	29.0	0.0																															2613.36993504	go	squareorange.gif	go	4.0	z	1.0	0.367602109909	None	0.0	0.0009450912475589999	0.5153391361240001	2616.37320209																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
673				z	0.0	-200.0																											6.0	0.0	6.0	0.0	15.0	0.0	30.0	0.0																															2616.37366509	go	triangleblue.gif	go	2.0	z	1.0	0.500690937042	None	0.0	0.00095796585083	0.515089988708	2619.376791																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
674				m	0.0	200.0																											6.0	0.0	6.0	0.0	15.0	1.0	31.0	1.0																															2619.37730098	stop	diamondmagenta.gif	stop	2.0	m	1.0	0.567492008209	None	0.0	0.0009279251098630001	0.515003919601	2622.38013411	0.965167999268																				0.45	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
675				z	0.0	-200.0																											6.0	0.0	6.0	0.0	16.0	0.0	32.0	0.0																															2622.38058996	go	triangleblue.gif	go	2.0	z	1.0	0.7177269458769999	None	0.0	0.0009679794311519998	0.515072107315	2625.38299394																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
676				m	0.0	200.0																											6.0	0.0	6.0	0.0	16.0	1.0	33.0	1.0																															2625.38345313	go	triangleblue.gif	go	2.0	m	1.0	0.9016749858859999	None	0.0	0.000963926315308	0.5155160427090001	2628.387007																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
677				m	0.0	200.0																											6.0	0.0	6.0	0.0	17.0	0.0	34.0	1.0																															2628.38747096	go	triangleblue.gif	go	2.0	m	1.0	0.7344911098479999	None	0.0	0.00094199180603	0.515039920807	2631.39025307																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
678				m	0.0	200.0																											6.0	0.0	6.0	0.0	17.0	1.0	35.0	1.0																															2631.39071107	go	circlegray.gif	go	1.0	m	1.0	0.734452962875	None	0.0	0.0010621547699	0.515032052994	2634.393255																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
679				m	0.0	200.0																											7.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0																															2700.22277594	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.000862836837769	0.509880065918	2703.22099805	0.910450935364	9.0	64.05349493029999																		0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
680				z	0.0	-200.0																											7.0	0.0	7.0	0.0	0.0	1.0	1.0	0.0																															2703.22148108	go	circlegray.gif	go	1.0	z	1.0	0.351125001907	None	0.0	0.000959873199463	0.5152759552	2706.22419596																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
681				z	0.0	-200.0																											7.0	0.0	7.0	0.0	1.0	0.0	2.0	0.0																															2706.22465491	stop	diamondmagenta.gif	stop	2.0	z	1.0	0.334005832672	None	0.0	0.00127506256104	0.515243053436	2709.22796798	1.0154838562000001																				0.5	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
682				m	0.0	200.0																											7.0	0.0	7.0	0.0	1.0	1.0	3.0	1.0																															2709.22842693	stop	crosscyan.gif	stop	1.0	m	1.0	0.5673961639399999	None	0.0	0.00094199180603	0.514922857285	2712.23073196	0.965756893158																				0.45	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
683				m	0.0	200.0																											7.0	0.0	7.0	0.0	2.0	0.0	4.0	1.0																															2712.23119211	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.0009601116180419999	0.515195131302	2715.23468709	0.9158210754389999																				0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
684				m	0.0	200.0																											7.0	0.0	7.0	0.0	2.0	1.0	5.0	1.0																															2715.23514199	stop	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.6177837848659999	None	0.0	0.000931024551392	0.515067815781	2718.2377789	0.965094804764																				0.45	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
685				m	0.0	200.0																											7.0	0.0	7.0	0.0	3.0	0.0	6.0	1.0																															2718.2382369	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.0009279251098630001	0.5148169994349999	2721.24127102	0.915533065796																				0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
686				z	0.0	-200.0																											7.0	0.0	7.0	0.0	3.0	1.0	7.0	0.0																															2721.24172497	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.00108504295349	0.514924049377	2724.2445569	0.9657628536220001																				0.45	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
687				m	0.0	200.0																											7.0	0.0	7.0	0.0	4.0	0.0	8.0	1.0																															2724.24501491	go	crosscyan.gif	stop	1.0	None	0.0		m	1.0	0.0009331703186039999	0.515461206436	2727.24815202																					-1.0	-1.0	0.0666270256042																					2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
688				m	0.0	200.0																											7.0	0.0	7.0	0.0	4.0	1.0	9.0	1.0																															2727.24860501	go	triangleblue.gif	go	2.0	m	1.0	0.450464010239	None	0.0	0.0009338855743410001	0.515249013901	2730.25096202																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
689				z	0.0	-200.0																											7.0	0.0	7.0	0.0	5.0	0.0	10.0	0.0																															2730.25142097	stop	hexagonyellow.gif	stop	0.5	z	1.0	0.434772014618	None	0.0	0.0009479522705080001	0.514936923981	2733.25471091	1.01584506035																				0.5	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
690				z	0.0	-200.0																											7.0	0.0	7.0	0.0	5.0	1.0	11.0	0.0																															2733.25517106	go	linewhite.gif	go	0.5	z	1.0	0.784832000732	None	0.0	0.00092601776123	0.514873027802	2736.25802994																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
691				z	0.0	-200.0																											7.0	0.0	7.0	0.0	6.0	0.0	12.0	0.0																															2736.25848603	go	linewhite.gif	go	0.5	z	1.0	0.801069021225	None	0.0	0.000931024551392	0.515167951584	2739.261235																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
692				m	0.0	200.0																											7.0	0.0	7.0	0.0	6.0	1.0	13.0	1.0																															2739.26184011	go	squareorange.gif	go	4.0	m	1.0	0.68422293663	None	0.0	0.0009140968322749999	0.514887094498	2742.26482105																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
693				z	0.0	-200.0																											7.0	0.0	7.0	0.0	7.0	0.0	14.0	0.0																															2742.26528096	go	linewhite.gif	go	0.5	z	1.0	0.633955001831	None	0.0	0.0009298324584960001	0.515352964401	2745.26784992																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
694				m	0.0	200.0																											7.0	0.0	7.0	0.0	7.0	1.0	15.0	1.0																															2745.26830792	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.0009369850158689999	0.515505075455	2748.27201009	0.965753078461																				0.45	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
695				m	0.0	200.0																											7.0	0.0	7.0	0.0	8.0	0.0	16.0	1.0																															2748.27252197	go	circlegray.gif	go	1.0	m	1.0	0.7012798786159999	None	0.0	0.0009469985961910001	0.514461994171	2751.27517104																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
696				z	0.0	-200.0																											7.0	0.0	7.0	0.0	8.0	1.0	17.0	0.0																															2751.27563095	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.0009291172027589999	0.514573097229	2754.2781229	0.965340137482																				0.45	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
697				z	0.0	-200.0																											7.0	0.0	7.0	0.0	9.0	0.0	18.0	0.0																															2754.278579	go	triangleblue.gif	go	2.0	z	1.0	0.784547805786	None	0.0	0.0009469985961910001	0.515285015106	2757.28175211																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
698				z	0.0	-200.0																											7.0	0.0	7.0	0.0	9.0	1.0	19.0	0.0																															2757.28221297	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.000931024551392	0.514966011047	2760.28514099	1.01596403122																				0.5	0.55																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
699				z	0.0	-200.0																											7.0	0.0	7.0	0.0	10.0	0.0	20.0	0.0																															2760.28559589	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.00104594230652	0.515231847763	2763.2885139000005	1.06540083885																				0.55	0.6																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
700				z	0.0	-200.0																											7.0	0.0	7.0	0.0	10.0	1.0	21.0	0.0																															2763.28896904	go	squareorange.gif	go	4.0	z	1.0	0.650813817978	None	0.0	0.0009291172027589999	0.515476942062	2766.29161406																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
701				m	0.0	200.0																											7.0	0.0	7.0	0.0	11.0	0.0	22.0	1.0																															2766.29207897	go	squareorange.gif	go	4.0	m	1.0	0.701320886612	None	0.0	0.0009369850158689999	0.515388965607	2769.29514003																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
702				z	0.0	-200.0																											7.0	0.0	7.0	0.0	11.0	1.0	23.0	0.0																															2769.29559612	go	linewhite.gif	go	0.5	z	1.0	0.651585102081	None	0.0	0.0009591579437260001	0.514876127243	2772.2985611																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
703				m	0.0	200.0																											7.0	0.0	7.0	0.0	12.0	0.0	24.0	1.0																															2772.29902005	go	diamondmagenta.gif	stop	2.0	m	1.0	0.717861890793	None	0.0	0.0010139942169199998	0.515012025833	2775.30213213																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
704				z	0.0	-200.0																											7.0	0.0	7.0	0.0	12.0	1.0	25.0	0.0																															2775.3026011	go	invertedtrianglegreen.gif	stop	4.0	z	1.0	0.667804956436	None	0.0	0.0014340877533	0.514966964722	2778.30511308																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
705				z	0.0	-200.0																											7.0	0.0	7.0	0.0	13.0	0.0	26.0	0.0																															2778.3055799000003	stop	crosscyan.gif	stop	1.0	z	1.0	0.584522008896	None	0.0	0.0009379386901860002	0.515204906464	2781.30900693	1.1156208515200001																				0.6	0.55																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
706				m	0.0	200.0																											7.0	0.0	7.0	0.0	13.0	1.0	27.0	1.0																															2781.30946493	go	circlegray.gif	go	1.0	m	1.0	0.600922822952	None	0.0	0.000923871994019	0.5147318840030001	2784.31189394																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
707				m	0.0	200.0																											7.0	0.0	7.0	0.0	14.0	0.0	28.0	1.0																															2784.31235409	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.000931024551392	0.5152721405030001	2787.31552601	1.0157799720799998																				0.5	0.55																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
708				z	0.0	-200.0																											7.0	0.0	7.0	0.0	14.0	1.0	29.0	0.0																															2787.31603312	go	circlegray.gif	go	1.0	z	1.0	0.451064109802	None	0.0	0.0009520053863530001	0.5148508548740001	2790.31887794																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
709				m	0.0	200.0																											7.0	0.0	7.0	0.0	15.0	0.0	30.0	1.0																															2790.31941605	go	crosscyan.gif	stop	1.0	m	1.0	0.718448162079	None	0.0	0.0010809898376500002	0.51472401619	2793.32217193																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
710				m	0.0	200.0																											7.0	0.0	7.0	0.0	15.0	1.0	31.0	1.0																															2793.32263207	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.00092887878418	0.515357971191	2796.32565498	1.0658619403799998																				0.55	0.6																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
711				z	0.0	-200.0																											7.0	0.0	7.0	0.0	16.0	0.0	32.0	0.0																															2796.32612205	go	squareorange.gif	go	4.0	z	1.0	0.817744016647	None	0.0	0.0009109973907470001	0.515224933624	2799.32898402																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
712				z	0.0	-200.0																											7.0	0.0	7.0	0.0	16.0	1.0	33.0	0.0																															2799.32944202	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.000927209854126	0.5150370597839999	2802.33265209	1.0655281543700001																				0.55	0.6																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
713				m	0.0	200.0																											7.0	0.0	7.0	0.0	17.0	0.0	34.0	1.0																															2802.33315802	stop	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.718055009842	None	0.0	0.0010888576507599999	0.514539957047	2805.33586097	1.1149668693500001																				0.6	0.55																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
714				m	0.0	200.0																											7.0	0.0	7.0	0.0	17.0	1.0	35.0	1.0																															2805.33631897	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.000923871994019	0.515246868134	2808.3391521	1.0660090446500001																				0.55	0.6																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
715																																																																																					9.0	9.485673904419999																					9.0	252.801077127																			2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
716																																									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																							3072.52197695												3078.54202104																										None	5.9865789413499995	triangleblue.gif	[220, 44, 132, 88, 176, 264]	2.0	go	0.0												2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
