	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	key_resp_9.rt	EndingSSD	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
662				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	0.0																															2775.95476913	stop	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.0009808540344239999	0.51512503624	2778.95722604	1.26587200165																				0.75		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
663				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	1.0																															2778.95768905	stop	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.0009400844573969999	0.5156979560849999	2781.96113896	0.966032981873																				0.45		0.5																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
664				m	0.0	200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	1.0																															2781.96160197	go	squarewhite.gif	stop	1.0	m	1.0	0.851046085358	None	0.0	0.0009400844573969999	0.515204906464	2784.96430516																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
665				z	0.0	-200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	0.0																															2784.96477199	go	circlegreen.gif	go	2.0	z	1.0	0.451038837433	None	0.0	0.0010840892791700002	0.515175104141	2787.96766996																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
666				z	0.0	-200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	0.0																															2787.96819019	go	diamondgray.gif	go	1.0	z	1.0	0.533987045288	None	0.0	0.0010809898376500002	0.514899969101	2790.97133017																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
667				m	0.0	200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	1.0																															2790.97186804	go	crossyellow.gif	go	0.5	m	1.0	0.53400015831	None	0.0	0.0009450912475589999	0.51488494873	2793.97410798																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
668				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	0.0																															2793.97457314	go	hexagonmagenta.gif	go	4.0	z	1.0	0.55105805397	None	0.0	0.00104784965515	0.515175819397	2796.97769904																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
669				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	0.0	26.0	1.0																															2796.97816515	go	lineorange.gif	stop	4.0	None	0.0		m	1.0	0.0009448528289790001	0.515630960464	2799.98165512																					-1.0	0.0664179325104	-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
670				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	1.0	27.0	1.0																															2799.98211503	go	crossyellow.gif	go	0.5	m	1.0	0.484099149704	None	0.0	0.000946044921875	0.514662981033	2802.98463416																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
671				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	0.0	28.0	0.0																															2802.98522019	stop	triangleblue.gif	stop	0.5	None	0.0		None	0.0	0.0009670257568360001	0.5146009922029999	2805.98827696	1.26571893692																				0.75		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
672				m	0.0	200.0																											6.0	0.0	6.0	0.0	14.0	1.0	29.0	1.0																															2805.98873901	go	diamondgray.gif	go	1.0	m	1.0	0.517902135849	None	0.0	0.00095009803772	0.514744997025	2808.9910531																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
673				z	0.0	-200.0																											6.0	0.0	6.0	0.0	15.0	0.0	30.0	0.0																															2808.99153113	go	diamondgray.gif	go	1.0	z	1.0	0.43440103530900004	None	0.0	0.0009119510650630002	0.515099048615	2811.99498606																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
674				m	0.0	200.0																											6.0	0.0	6.0	0.0	15.0	1.0	31.0	1.0																															2811.995507	go	circlegreen.gif	go	2.0	m	1.0	0.417995929718	None	0.0	0.0010008811950700002	0.514447927475	2814.99800706																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
675				m	0.0	200.0																											6.0	0.0	6.0	0.0	16.0	0.0	32.0	1.0																															2814.99847007	go	hexagonmagenta.gif	go	4.0	m	1.0	0.40036702156099996	None	0.0	0.0009729862213130002	0.515429973602	2818.00128698																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
676				z	0.0	-200.0																											6.0	0.0	6.0	0.0	16.0	1.0	33.0	0.0																															2818.00177097	stop	triangleblue.gif	stop	0.5	z	1.0	0.8178660869600001	None	0.0	0.000948190689087	0.515218019485	2821.00522399	1.2659311294600002																				0.75		0.7																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
677				z	0.0	-200.0																											6.0	0.0	6.0	0.0	17.0	0.0	34.0	0.0																															2821.00568604	go	diamondgray.gif	go	1.0	z	1.0	0.48365187645	None	0.0	0.000946044921875	0.514944076538	2824.00817418																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
678				z	0.0	-200.0																											6.0	0.0	6.0	0.0	17.0	1.0	35.0	0.0																															2824.0086441	stop	triangleblue.gif	stop	0.5	None	0.0		None	0.0	0.0009560585021970001	0.5150971412659999	2827.01173806	1.21585202217																				0.7		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
679				m	0.0	200.0																											7.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0																															2859.90269518	go	crossyellow.gif	go	0.5	m	1.0	0.467616081238	None	0.0	0.000880002975464	0.5109381675720001	2862.90260816		9.0	31.0060579777																		-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
680				z	0.0	-200.0																											7.0	0.0	7.0	0.0	0.0	1.0	1.0	0.0																															2862.90316796	stop	invertedtrianglecyan.gif	stop	2.0	None	0.0		None	0.0	0.000969886779785	0.514138936996	2865.90575314	1.2648580074299998																				0.75		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
681				m	0.0	200.0																											7.0	0.0	7.0	0.0	1.0	0.0	2.0	1.0																															2865.90626502	go	circlegreen.gif	go	2.0	m	1.0	0.433788061142	None	0.0	0.0009679794311519998	0.51477599144	2868.908746																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
682				z	0.0	-200.0																											7.0	0.0	7.0	0.0	1.0	1.0	3.0	0.0																															2868.90921712	stop	triangleblue.gif	stop	0.5	None	0.0		None	0.0	0.0009469985961910001	0.515149831772	2871.9123311	1.26582980156																				0.75		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
683				z	0.0	-200.0																											7.0	0.0	7.0	0.0	2.0	0.0	4.0	0.0																															2871.91279507	go	crossyellow.gif	go	0.5	z	1.0	0.467876195908	None	0.0	0.0009820461273189998	0.5144741535189999	2874.91556215																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
684				m	0.0	200.0																											7.0	0.0	7.0	0.0	2.0	1.0	5.0	1.0																															2874.91602516	go	diamondgray.gif	go	1.0	m	1.0	0.417495965958	None	0.0	0.0010070800781199999	0.5149681568150001	2877.91908312																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
685				m	0.0	200.0																											7.0	0.0	7.0	0.0	3.0	0.0	6.0	1.0																															2877.91955113	go	diamondgray.gif	go	1.0	m	1.0	0.43405818939199997	None	0.0	0.000948190689087	0.51474404335	2880.92258501																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
686				z	0.0	-200.0																											7.0	0.0	7.0	0.0	3.0	1.0	7.0	0.0																															2880.92313004	stop	lineorange.gif	stop	4.0	None	0.0		None	0.0	0.0009551048278810001	0.514780044556	2883.92560005	1.2657341957100001																				0.75		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
687				z	0.0	-200.0																											7.0	0.0	7.0	0.0	4.0	0.0	8.0	0.0																															2883.92607212	go	hexagonmagenta.gif	go	4.0	z	1.0	0.484533071518	None	0.0	0.00119185447693	0.514972925186	2886.92927909																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
688				z	0.0	-200.0																											7.0	0.0	7.0	0.0	4.0	1.0	9.0	0.0																															2886.92974615	go	squarewhite.gif	stop	1.0	z	1.0	0.384692907333	None	0.0	0.0009679794311519998	0.514795064926	2889.93249702																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
689				m	0.0	200.0																											7.0	0.0	7.0	0.0	5.0	0.0	10.0	1.0																															2889.93301511	go	diamondgray.gif	go	1.0	m	1.0	0.5337400436399999	None	0.0	0.0009520053863530001	0.515085935593	2892.93596411																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
690				m	0.0	200.0																											7.0	0.0	7.0	0.0	5.0	1.0	11.0	1.0																															2892.93655705	stop	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.00095796585083	0.514204978943	2895.93913698	1.0147600174																				0.5		0.55																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
691				z	0.0	-200.0																											7.0	0.0	7.0	0.0	6.0	0.0	12.0	0.0																															2895.93960309	stop	triangleblue.gif	stop	0.5	None	0.0		None	0.0	0.000942945480347	0.515183925629	2898.94280601	1.2662229538																				0.75		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
692				z	0.0	-200.0																											7.0	0.0	7.0	0.0	6.0	1.0	13.0	0.0																															2898.94328308	go	crossyellow.gif	go	0.5	z	1.0	0.5012531280520001	None	0.0	0.0009570121765139998	0.514760971069	2901.94631219																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
693				z	0.0	-200.0																											7.0	0.0	7.0	0.0	7.0	0.0	14.0	0.0																															2901.94683409	stop	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.0010049343109099999	0.5144588947300001	2904.94950914	1.26572299004																				0.75		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
694				z	0.0	-200.0																											7.0	0.0	7.0	0.0	7.0	1.0	15.0	0.0																															2904.94997215	go	diamondgray.gif	go	1.0	z	1.0	0.451118946075	None	0.0	0.0009520053863530001	0.514600038528	2907.95266414																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
695				z	0.0	-200.0																											7.0	0.0	7.0	0.0	8.0	0.0	16.0	0.0																															2907.95312905	go	crossyellow.gif	go	0.5	z	1.0	0.501054048538	None	0.0	0.000948190689087	0.514908075333	2910.95619202																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
696				z	0.0	-200.0																											7.0	0.0	7.0	0.0	8.0	1.0	17.0	0.0																															2910.95666003	go	diamondgray.gif	go	1.0	z	1.0	0.45090293884300003	None	0.0	0.000988960266113	0.5149250030520001	2913.95951104																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
697				m	0.0	200.0																											7.0	0.0	7.0	0.0	9.0	0.0	18.0	1.0																															2913.95998216	stop	squarewhite.gif	stop	1.0	m	1.0	0.367986917496	None	0.0	0.000988960266113	0.514743089676	2916.96313214	1.06541395187																				0.55		0.5																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
698				z	0.0	-200.0																											7.0	0.0	7.0	0.0	9.0	1.0	19.0	0.0																															2916.96360016	stop	lineorange.gif	stop	4.0	None	0.0		None	0.0	0.000949144363403	0.514933109283	2919.96608901	1.26534414291																				0.75		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
699				z	0.0	-200.0																											7.0	0.0	7.0	0.0	10.0	0.0	20.0	0.0																															2919.96655703	go	hexagonmagenta.gif	go	4.0	z	1.0	0.46804690361	None	0.0	0.0009751319885249999	0.514754056931	2922.96946502																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
700				m	0.0	200.0																											7.0	0.0	7.0	0.0	10.0	1.0	21.0	1.0																															2922.96993399	go	squarewhite.gif	stop	1.0	None	0.0		m	1.0	0.00106906890869	0.515045166016	2925.97307611																					-1.0	0.117238044739	-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
701				z	0.0	-200.0																											7.0	0.0	7.0	0.0	11.0	0.0	22.0	0.0																															2925.97354698	go	crossyellow.gif	go	0.5	z	1.0	0.517762184143	None	0.0	0.0009489059448239998	0.514919996262	2928.97646713																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
702				m	0.0	200.0																											7.0	0.0	7.0	0.0	11.0	1.0	23.0	1.0																															2928.97699213	go	crossyellow.gif	go	0.5	m	1.0	0.5338268280030001	None	0.0	0.000945806503296	0.515159845352	2931.979357																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
703				m	0.0	200.0																											7.0	0.0	7.0	0.0	12.0	0.0	24.0	1.0																															2931.97982407	go	crossyellow.gif	go	0.5	m	1.0	0.400410890579	None	0.0	0.00123190879822	0.515652894974	2934.98331213																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
704				m	0.0	200.0																											7.0	0.0	7.0	0.0	12.0	1.0	25.0	1.0																															2934.98378205	go	circlegreen.gif	go	2.0	m	1.0	0.48423099517800006	None	0.0	0.000953912734985	0.514720916748	2937.98654819																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
705				m	0.0	200.0																											7.0	0.0	7.0	0.0	13.0	0.0	26.0	1.0																															2937.98703218	go	diamondgray.gif	go	1.0	m	1.0	0.584151983261	None	0.0	0.000949859619141	0.514996051788	2940.98979306																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
706				m	0.0	200.0																											7.0	0.0	7.0	0.0	13.0	1.0	27.0	1.0																															2940.99045396	stop	triangleblue.gif	stop	0.5	None	0.0		None	0.0	0.000982999801636	0.514425039291	2943.99311805	1.01536989212																				0.5		0.55																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
707				m	0.0	200.0																											7.0	0.0	7.0	0.0	14.0	0.0	28.0	1.0																															2943.99358416	go	diamondgray.gif	go	1.0	m	1.0	0.483802080154	None	0.0	0.000966787338257	0.51531791687	2946.996773																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
708				z	0.0	-200.0																											7.0	0.0	7.0	0.0	14.0	1.0	29.0	0.0																															2946.99724197	go	triangleblue.gif	stop	0.5	None	0.0		z	1.0	0.0009469985961910001	0.515161037445	2950.00045514																					-1.0	0.0326318740845	-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
709				z	0.0	-200.0																											7.0	0.0	7.0	0.0	15.0	0.0	30.0	0.0																															2950.00097704	go	diamondgray.gif	go	1.0	z	1.0	0.5677709579469999	None	0.0	0.000962018966675	0.5143899917600001	2953.00331402																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
710				m	0.0	200.0																											7.0	0.0	7.0	0.0	15.0	1.0	31.0	1.0																															2953.00378609	stop	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.0009400844573969999	0.5152659416200001	2956.00662708	1.06578397751																				0.55		0.6																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
711				m	0.0	200.0																											7.0	0.0	7.0	0.0	16.0	0.0	32.0	1.0																															2956.0070951	stop	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.00094199180603	0.5153310298920001	2959.01011205	1.11554908752																				0.6		0.65																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
712				m	0.0	200.0																											7.0	0.0	7.0	0.0	16.0	1.0	33.0	1.0																															2959.01057506	stop	triangleblue.gif	stop	0.5	None	0.0		None	0.0	0.000962018966675	0.514784097672	2962.0138061000002	1.16599011421																				0.65		0.7																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
713				z	0.0	-200.0																											7.0	0.0	7.0	0.0	17.0	0.0	34.0	0.0																															2962.01427102	go	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.00111508369446	0.514704942703	2965.01694608																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
714				m	0.0	200.0																											7.0	0.0	7.0	0.0	17.0	1.0	35.0	1.0																															2965.01741099	stop	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.000941038131714	0.5150370597839999	2968.02042603	1.2158918380700001																				0.7		0.75																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
715																																																																																					9.0	70.7984600067																					9.0	404.154328108																			2015_Jun_24_1402	59.94123498	LearningTask	1	65	
716																																									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																							3444.97476912												3450.99593616																										i	3.5544011592900002	4.55396413803	lineorange.gif	[54, 108, 216, 270, 162, 324]	4.0	stop	162.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
717																																									0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0																							3450.99745703												3457.00247908																										r	2.21903991699	3.2189540863	circlegreen.gif	[245, 294, 49, 98, 147, 196]	2.0	go	245.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
718																																									0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0																							3457.00353312												3463.00972915																										y	2.0523960590400003	3.05478787422	squarewhite.gif	[132, 220, 44, 264, 88, 176]	1.0	stop	44.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
719																																									0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0																							3463.0109240999996												3469.03306603																										u	2.00217413902	2.99891090393	circlegreen.gif	[34, 102, 68, 170, 204, 136]	2.0	go	170.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
720																																									0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0																							3469.03411007												3475.03945708																										r	4.104643106459999	5.10557389259	invertedtrianglecyan.gif	[88, 176, 132, 44, 264, 220]	2.0	stop	88.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
721																																									0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0																							3475.04084706												3481.04644203																										y	3.3200380802200002	4.32064199448	lineorange.gif	[196, 147, 98, 294, 49, 245]	4.0	stop	98.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
722																																									0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0																							3481.04751897												3487.05332899																										y	1.3181729316700002	2.320499897	invertedtrianglecyan.gif	[156, 195, 117, 234, 78, 39]	2.0	stop	117.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
723																																									0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0																							3487.05437803												3493.06022811																										i	2.38641881943	3.38690400124	invertedtrianglecyan.gif	[204, 102, 170, 68, 136, 34]	2.0	stop	136.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
724																																									0.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0																							3493.06138396												3499.06704497																										o	2.53613400459	3.53742599487	triangleblue.gif	[78, 156, 234, 39, 195, 117]	0.5	stop	117.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
725																																									0.0	0.0	0.0	0.0	9.0	0.0	9.0	0.0																							3499.06809115												3505.07378602																										o	2.26959300041	3.2710039615599995	triangleblue.gif	[88, 220, 44, 264, 176, 132]	0.5	stop	132.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
726																																									0.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0																							3505.0748600999996												3511.0804801																										t	2.0192940235099996	3.01972293854	triangleblue.gif	[49, 147, 245, 196, 98, 294]	0.5	stop	147.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
727																																									0.0	0.0	0.0	0.0	11.0	0.0	11.0	0.0																							3511.08153319												3517.08695602																										u	1.6190149784099999	2.6200799941999997	lineorange.gif	[102, 34, 170, 136, 68, 204]	4.0	stop	136.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
728																																									0.0	0.0	0.0	0.0	12.0	0.0	12.0	0.0																							3517.0880300999997												3523.09403014																										i	1.93508291245	2.91987395287	crossyellow.gif	[270, 108, 54, 216, 324, 162]	0.5	go	324.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
729																																									0.0	0.0	0.0	0.0	13.0	0.0	13.0	0.0																							3523.09517598												3529.10041404																										t	2.73647093773	3.73820209503	diamondgray.gif	[44, 220, 264, 176, 132, 88]	1.0	go	220.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
730																																									0.0	0.0	0.0	0.0	14.0	0.0	14.0	0.0																							3529.10147715												3535.10723305																										y	2.2525930404700003	3.25418806076	diamondgray.gif	[102, 34, 204, 68, 136, 170]	1.0	go	204.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
731																																									0.0	0.0	0.0	0.0	15.0	0.0	15.0	0.0																							3535.10829806												3541.11415505																										i	1.81901717186	2.81971502304	invertedtrianglecyan.gif	[196, 294, 49, 147, 98, 245]	2.0	stop	98.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
732																																									0.0	0.0	0.0	0.0	16.0	0.0	16.0	0.0																							3541.11535501												3547.1376090000003																										u	1.33529806137	2.33414888382	hexagonmagenta.gif	[54, 162, 108, 324, 216, 270]	4.0	go	324.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
733																																									0.0	0.0	0.0	0.0	17.0	0.0	17.0	0.0																							3547.1390481												3553.14415216																										i	1.9359169006299999	2.93645715714	hexagonmagenta.gif	[34, 68, 136, 102, 204, 170]	4.0	go	204.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
734																																									0.0	0.0	0.0	0.0	18.0	0.0	18.0	0.0																							3553.14522219												3559.15110397																										i	1.8690199852	2.8695230483999996	triangleblue.gif	[216, 324, 54, 162, 108, 270]	0.5	stop	108.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
735																																									0.0	0.0	0.0	0.0	19.0	0.0	19.0	0.0																							3559.15217018												3565.15792918																										i	2.48661899567	3.4878680706	crossyellow.gif	[39, 156, 78, 195, 234, 117]	0.5	go	234.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
736																																									1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0																							3576.45602918												3582.47725797																										i	1.55209517479	2.55114197731	triangleblue.gif	[245, 196, 98, 294, 147, 49]	0.5	stop	147.0	9.0	9.3144671917									2015_Jun_24_1402	59.94123498	LearningTask	1	65	
737																																									1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0																							3582.47870111												3588.48408699																										t	2.4032239913900004	3.40468001366	squarewhite.gif	[195, 156, 39, 117, 234, 78]	1.0	stop	156.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
738																																									1.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0																							3588.48512602												3594.49093604																										t	2.10226011276	3.1031370163	diamondgray.gif	[294, 245, 49, 147, 98, 196]	1.0	go	245.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
739																																									1.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0																							3594.49197817												3600.497751																										r	1.9688301086400002	2.97059798241	circlegreen.gif	[234, 78, 117, 195, 156, 39]	2.0	go	234.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
740																																									1.0	0.0	1.0	0.0	4.0	0.0	4.0	0.0																							3600.49914002												3606.50434208																										o	2.0688598156	3.06942486763	diamondgray.gif	[44, 88, 176, 264, 132, 220]	1.0	go	220.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
741																																									1.0	0.0	1.0	0.0	5.0	0.0	5.0	0.0																							3606.50538015												3612.51094007																										y	2.2856740951499996	3.2867310047099996	squarewhite.gif	[156, 39, 117, 78, 234, 195]	1.0	stop	117.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
742																																									1.0	0.0	1.0	0.0	6.0	0.0	6.0	0.0																							3612.51207709												3618.51801801																										o	2.0191860199000002	3.01907110214	triangleblue.gif	[132, 44, 264, 176, 220, 88]	0.5	stop	88.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
743																																									1.0	0.0	1.0	0.0	7.0	0.0	7.0	0.0																							3618.519207												3624.52478004																										y	2.33641290665	3.33748602867	lineorange.gif	[176, 264, 44, 220, 132, 88]	4.0	stop	44.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
744																																									1.0	0.0	1.0	0.0	8.0	0.0	8.0	0.0																							3624.52582312												3630.54800606																										u	1.50150489807	2.50075006485	crossyellow.gif	[98, 196, 49, 294, 147, 245]	0.5	go	294.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
745																																									1.0	0.0	1.0	0.0	9.0	0.0	9.0	0.0																							3630.54907417												3636.55496597																										t	1.96886992455	2.96884608269	squarewhite.gif	[294, 98, 196, 245, 147, 49]	1.0	stop	98.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
746																																									1.0	0.0	1.0	0.0	10.0	0.0	10.0	0.0																							3636.55601406												3642.56178808																										u	1.11826515198	2.11831688881	diamondgray.gif	[39, 78, 234, 156, 195, 117]	1.0	go	156.0											2015_Jun_24_1402	59.94123498	LearningTask	1	65	
