xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,feedbackResp.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.333899021149,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,0.514446973801,0.000909090042114,0.333899021149,1,a,337.014024019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334344863892,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.514276981354,0.000901937484741,0.334344863892,1,s,340.017333031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334211111069,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.514102935791,0.00102996826172,0.334211111069,1,a,343.020508051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384140014648,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.514433145523,0.000895023345947,0.384140014648,1,w,346.02403903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350550889969,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.514457941055,0.0011420249939,0.350550889969,1,w,349.027441978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350838899612,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514024972916,0.000941038131714,0.350838899612,1,a,352.030870914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317565917969,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.514183998108,0.000931978225708,0.317565917969,1,w,355.034139872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384895086288,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514279842377,0.000903844833374,0.350941181183,0,a,358.037526846,0,0.515250921249,0.00109696388245,0.384895086288,1,q,361.040814877,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334234952927,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514260053635,0.000986099243164,0.334234952927,1,s,364.044395924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384423017502,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.514131069183,0.000900983810425,0.384423017502,1,s,367.047559023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350776195526,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514068841934,0.000931978225708,0.350776195526,1,w,370.050746918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317979097366,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,0.514307022095,0.00095009803772,0.317979097366,1,w,373.054100037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334178924561,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.514427900314,0.000900030136108,0.334178924561,1,w,376.057997942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.284047842026,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.513723134995,0.000916957855225,0.284047842026,1,s,379.061130047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.35079407692,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.514377117157,0.000895023345947,0.35079407692,1,s,382.064291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300898075104,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,0.514332056046,0.000905990600586,0.300898075104,1,w,385.067678928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334372997284,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514318943024,0.000901937484741,0.334372997284,1,a,388.071071863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317823171616,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51425409317,0.00100016593933,0.317823171616,1,s,391.074157953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367725133896,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.514606952667,0.00088906288147,0.367725133896,1,a,394.078384876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350259065628,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.514068841934,0.000898838043213,0.350259065628,1,q,397.08118701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334214925766,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513962984085,0.00101590156555,0.334214925766,1,a,400.084422827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351326942444,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51443696022,0.000879049301147,0.351326942444,1,w,403.087752819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.283764839172,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.514461040497,0.000893831253052,0.283764839172,1,q,406.091140985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384283065796,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.513921022415,0.00100302696228,0.384283065796,1,w,409.094478846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317698955536,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.51445889473,0.00101590156555,0.317698955536,1,q,412.098026037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300604104996,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.514240980148,0.000903129577637,0.300604104996,1,s,415.101140976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317398071289,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.514101982117,0.000934839248657,0.317398071289,1,a,418.104511023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350641965866,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.514243841171,0.00095796585083,0.350641965866,1,s,421.107905865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.38455915451,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514292001724,0.000904083251953,0.38455915451,1,q,424.11164403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.35093998909,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,4.07,0.514005899429,0.000900983810425,0.35093998909,1,q,427.114770889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417094945908,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,0.514528036118,0.000897884368896,0.417094945908,1,q,430.117964029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350876092911,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.514449119568,0.000893115997314,0.350876092911,1,w,433.121497869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384323835373,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514163970947,0.000910043716431,0.384323835373,1,w,436.124683857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367604017258,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.514625072479,0.000901937484741,0.367604017258,1,w,439.127915859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367587089539,None,0,1.0,circleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514313936234,0.000910043716431,0.367587089539,1,w,442.131484032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.333759069443,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,3.98,0.514504909515,0.000885009765625,0.333759069443,1,q,445.134860992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300357818604,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514185190201,0.000955104827881,0.300357818604,1,a,448.138173819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300613880157,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.514356136322,0.000885963439941,0.300613880157,1,q,451.141490936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317342042923,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.514481067657,0.000916957855225,0.317342042923,1,a,454.144827843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.283734083176,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.514530897141,0.000951051712036,0.283734083176,1,s,457.148133039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300646066666,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.514667034149,0.000947952270508,0.300646066666,1,q,460.151824951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.416768074036,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514031171799,0.000910997390747,0.300651073456,0,s,463.155544043,1.83,0.515202045441,0.00098705291748,0.416768074036,1,w,466.158160925,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334336996078,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,0.514302968979,0.000956058502197,0.334336996078,1,s,469.161605835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334090948105,None,0,1.0,circleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.514281988144,0.000909090042114,0.334090948105,1,w,472.16533494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334149122238,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,0.513959884644,0.000903844833374,0.334149122238,1,a,475.168361902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.28405380249,None,0,1.0,circleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.514228820801,0.000907897949219,0.28405380249,1,s,478.171746016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.283933877945,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,0.514350175858,0.000901222229004,0.283933877945,1,q,481.175185919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350717067719,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.514218091965,0.000900030136108,0.350717067719,1,a,484.178437948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334163188934,None,0,1.0,circleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.514260053635,0.00104713439941,0.334163188934,1,a,487.181619883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367469787598,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.5144739151,0.000907897949219,0.367469787598,1,w,490.185107946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.418318986893,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513837099075,0.000982046127319,0.418318986893,1,a,493.188686848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.30088019371,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.513777017593,0.000957012176514,0.30088019371,1,s,496.191864014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.284107208252,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.51438999176,0.000895023345947,0.284107208252,1,q,499.195178032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.285034894943,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514337062836,0.000893115997314,0.35080909729,0,a,502.198559046,2.07,0.515325069427,0.00107908248901,0.285034894943,1,q,505.201860905,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367439985275,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.514297008514,0.00107502937317,0.367439985275,1,w,508.205533028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.33412694931,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,0.514039039612,0.000936031341553,0.33412694931,1,q,511.208724022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300512075424,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.513985872269,0.000917911529541,0.300512075424,1,s,514.211889982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
