xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,feedbackResp.rt,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,2,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451244115829,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.514142990112,0.000880002975464,0.451244115829,1,w,877.775479078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,3,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451297044754,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.514315128326,0.000878095626831,0.451297044754,1,w,880.779093981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,0,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.567008972168,w,0,4.0,crossmagenta.gif,stop,,,,,,,,0.0589878559113,,,,,,,,,,,,,,,,,0,0.514196872711,0.00089693069458,0.567008972168,1,a,883.782197952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,23,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.534533977509,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.514369010925,0.000890016555786,0.534533977509,1,q,886.785476923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,2,94,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.517810106277,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.514504909515,0.000880002975464,0.517810106277,1,a,889.78923893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.634575128555,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514050006866,0.000901937484741,0.634575128555,1,a,892.792185068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.433819055557,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.514540910721,0.00103092193604,0.433819055557,1,a,895.795537949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.48433804512,q,1,2.0,squareblue.gif,stop,,,,,,,,0.77504992485,,,,,,,,,,,,,,,,,2.01,0.514340877533,0.00119876861572,0.48433804512,1,q,898.799278021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.418060064316,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.514158964157,0.00089693069458,0.418060064316,1,w,901.802316904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,3,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.467824935913,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.51441693306,0.00102591514587,0.467824935913,1,s,904.805902004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,36.267991066,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384213924408,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.510360002518,0.000911951065063,0.384213924408,1,w,944.751540899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.500877857208,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513517141342,0.00088095664978,0.500877857208,1,s,947.754221916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.451017141342,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.514199018478,0.000937938690186,0.451017141342,1,a,950.757456064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.500866174698,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.514101982117,0.000958204269409,0.500866174698,1,a,953.760854006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450981140137,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.514369010925,0.000881195068359,0.450981140137,1,a,956.764139891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417915821075,q,0,4.0,triangleyellow.gif,go,,,,,,,,0.842299938202,,,,,,,,,,,,,,,,,0,0.514039993286,0.000882148742676,0.417915821075,1,a,959.767431974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434221982956,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514467954636,0.000900030136108,0.434221982956,1,s,962.77088809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.501331806183,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,2.09,0.514400959015,0.000872135162354,0.501331806183,1,s,965.774487019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,2,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.450935125351,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514060020447,0.000895977020264,0.450935125351,1,q,968.778189898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.38484787941,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.513672828674,0.00088095664978,0.38484787941,1,a,971.781233072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.31768488884,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.513842821121,0.00112295150757,0.31768488884,1,s,974.784692049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317408084869,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514323949814,0.000878095626831,0.133686065674,0,q,977.787941933,0,0.515533924103,0.000941038131714,0.317408084869,1,s,980.791352034,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434632062912,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.513995885849,0.00095009803772,0.434632062912,1,s,983.794651031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,3,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401444911957,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.514302015305,0.000888824462891,0.401444911957,1,q,986.798016071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467764854431,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.514295816422,0.000914812088013,0.467764854431,1,a,989.801481009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,3,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451252222061,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514037132263,0.000941038131714,0.451252222061,1,w,992.804704905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383554935455,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.514451980591,0.000880002975464,0.383554935455,1,a,995.808197975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451102018356,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513989925385,0.000937938690186,0.451102018356,1,w,998.811517954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,4,2,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351413965225,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.513900995255,0.000895023345947,0.351413965225,1,q,1001.81483388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,3,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317361116409,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.514158964157,0.000879049301147,0.317361116409,1,w,1004.81868196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,0,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350883960724,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514005899429,0.000961780548096,0.350883960724,1,a,1007.82192588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,5,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384001016617,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513808965683,0.000873804092407,0.384001016617,1,q,1010.82501101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384293079376,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.514298915863,0.000868082046509,0.384293079376,1,s,1013.82890391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,5,3,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317538022995,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.513753890991,0.000890016555786,0.317538022995,1,q,1016.83251309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,6,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367116928101,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.513757944107,0.000900983810425,0.367116928101,1,w,1019.83519292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417619943619,q,1,0.5,circleorange.gif,go,,,,,,,,0.591793060303,,,,,,,,,,,,,,,,,0.26,0.514446020126,0.00088095664978,0.417619943619,1,q,1022.83867693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,2,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384295940399,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.514139890671,0.000870943069458,0.384295940399,1,a,1025.84199309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,3,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401145935059,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514311075211,0.000881195068359,0.401145935059,1,a,1028.84505105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,7,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401266098022,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514547109604,0.00088906288147,0.401266098022,1,q,1031.84928703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350862979889,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.513783931732,0.000877857208252,0.350862979889,1,s,1034.85209703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,2,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317717075348,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514304876328,0.000923871994019,0.317717075348,1,w,1037.85535693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,3,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334150075912,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51419210434,0.00093412399292,0.334150075912,1,w,1040.85872507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434634923935,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.514355897903,0.000875949859619,0.434634923935,1,w,1043.86210799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401130914688,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514129161835,0.000900983810425,0.401130914688,1,s,1046.86571693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334231853485,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.514091014862,0.000928163528442,0.334231853485,1,w,1049.86893296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350625991821,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514547109604,0.000878095626831,0.350625991821,1,s,1052.87224793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.534323215485,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.514387845993,0.000885963439941,0.534323215485,1,a,1055.8759861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350739002228,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.513835906982,0.000886917114258,0.350739002228,1,s,1058.87921596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,9,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.38406586647,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.514055967331,0.00117492675781,0.38406586647,1,q,1061.8827579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.318469047546,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513715982437,0.000879049301147,0.318469047546,1,w,1064.88649797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,0,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384036064148,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.513540029526,0.000916957855225,0.384036064148,1,a,1067.88917208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,1,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384824991226,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.514337062836,0.000949144363403,0.384824991226,1,s,1070.89254093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,10,2,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334599971771,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514368057251,0.000879049301147,0.334599971771,1,w,1073.89610195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,3,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417697191238,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514088869095,0.000946044921875,0.417697191238,1,s,1076.89932394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,11,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384197950363,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514091968536,0.00109004974365,0.384197950363,1,q,1079.90271091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367442131042,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.514374017715,0.000874042510986,0.367442131042,1,s,1082.90606809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
