xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351251125336,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.513593912125,0.000914096832275,0.351251125336,1,s,953.653666019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350689172745,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514451980591,0.000875949859619,0.350689172745,1,w,956.656961918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,4,3,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.36744594574,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514240026474,0.00108695030212,0.36744594574,1,q,959.660495996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,0,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.36763215065,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.514439821243,0.000876903533936,0.36763215065,1,a,962.663727999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350986003876,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.514392852783,0.000875949859619,0.350986003876,1,s,965.667011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,5,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.500829935074,None,0,2.0,diamondmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51404094696,0.000910997390747,0.500829935074,1,w,968.670531988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,5,3,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384292125702,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.514123916626,0.00088095664978,0.384292125702,1,q,971.673877001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367630958557,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.514189958572,0.00087308883667,0.367630958557,1,a,974.677450895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,1,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334393978119,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.514219999313,0.000878095626831,0.334393978119,1,a,977.680752993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,2,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467359781265,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514245986938,0.000871181488037,0.467359781265,1,a,980.684149981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,3,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350697040558,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.514674186707,0.00087308883667,0.350697040558,1,q,983.687814951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367280006409,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.01,0.513792991638,0.000884056091309,0.367280006409,1,a,986.690768957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.43411898613,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.514549970627,0.000877141952515,0.43411898613,1,s,989.694077015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334238052368,None,0,2.0,diamondmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.514313936234,0.000980138778687,0.334238052368,1,a,992.697784901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,3,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367952108383,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.51393699646,0.000864028930664,0.367952108383,1,s,995.70103693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,0,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400573015213,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.514557123184,0.00126504898071,0.400573015213,1,a,998.704262018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334345817566,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.514198064804,0.000910043716431,0.334345817566,1,s,1001.7076869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384454965591,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.514327049255,0.000885963439941,0.384454965591,1,a,1004.71121812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417475938797,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.513945102692,0.000916957855225,0.417475938797,1,w,1007.71441293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.534152984619,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.514322042465,0.000874996185303,0.534152984619,1,s,1010.71782494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,9,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.500992059708,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.51426410675,0.000878095626831,0.500992059708,1,q,1013.72132206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.517395973206,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513962030411,0.000905990600586,0.517395973206,1,w,1016.72470307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434343099594,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.514210939407,0.000869989395142,0.434343099594,1,a,1019.72789407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,0,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351340055466,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.51433300972,0.00086784362793,0.351340055466,1,a,1022.73201299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400768041611,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.513542175293,0.000895977020264,0.400768041611,1,a,1025.73486996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,10,2,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.283946037292,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.514196157455,0.000878095626831,0.283946037292,1,q,1028.73820305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384250879288,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.514596939087,0.000927925109863,0.384250879288,1,w,1031.74156904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351097106934,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.94,0.514245986938,0.000919103622437,0.351097106934,1,a,1034.74483204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,11,1,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.284220933914,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514132976532,0.000916004180908,0.284220933914,1,w,1037.74804401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,11,2,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334639072418,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.514487028122,0.000920057296753,0.334639072418,1,q,1040.75170207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,11,3,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.38400888443,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.514200925827,0.000881910324097,0.38400888443,1,w,1043.75498796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,0,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367451906204,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514382123947,0.00116109848022,0.367451906204,1,s,1046.75846291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,12,1,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.501266956329,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.513804912567,0.000876903533936,0.501266956329,1,w,1049.76183891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,2,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367961168289,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514081001282,0.000884056091309,0.367961168289,1,a,1052.76606393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,12,3,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.368026971817,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.512911081314,0.000883102416992,0.368026971817,1,w,1055.76852608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,13,0,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367045164108,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.19,0.514530897141,0.000869989395142,0.367045164108,1,s,1058.77190113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,13,1,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.3844871521,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514348983765,0.000879049301147,0.3844871521,1,w,1061.7760179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,13,2,54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333836078644,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.513643980026,0.000888109207153,0.333836078644,1,s,1064.77893901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367604017258,q,1,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.514022111893,0.000878095626831,0.367604017258,1,q,1067.78212595,,,,,,,,,,0.808270931244,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,14,0,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.534744977951,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.51390504837,0.00089693069458,0.534744977951,1,a,1070.78572702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,14,1,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401335954666,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.05,0.513933897018,0.00086784362793,0.401335954666,1,a,1073.7886529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,14,2,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350800991058,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514309167862,0.000878095626831,0.350800991058,1,w,1076.79201412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317367076874,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.514420986176,0.000978946685791,0.317367076874,1,q,1079.79562593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,15,0,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.284483194351,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.09,0.514183044434,0.000882863998413,0.284483194351,1,q,1082.79863501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,1,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350927829742,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.82,0.514548063278,0.000968933105469,0.350927829742,1,a,1085.80243397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400916814804,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.513890028,0.000898122787476,0.400916814804,1,q,1088.80563998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,3,63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350826978683,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514277935028,0.000910043716431,0.350826978683,1,s,1091.80888009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,16,0,64,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384745121002,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514163970947,0.000942945480347,0.384745121002,1,a,1094.8123939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317213058472,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.97,0.514549016953,0.00087308883667,0.317213058472,1,q,1097.81578112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317337989807,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514679908752,0.000880002975464,0.317337989807,1,w,1100.81931806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367254972458,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.514036893845,0.000901937484741,0.367254972458,1,s,1103.822788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,17,0,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367390155792,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.514159917831,0.000885009765625,0.367390155792,1,s,1106.82592511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,17,1,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.534247159958,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.514225006104,0.000876188278198,0.534247159958,1,w,1109.8297689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367877960205,None,0,2.0,diamondmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.77,0.513277053833,0.00104713439941,0.367877960205,1,s,1112.83287597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,17,3,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367446899414,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.93,0.514195919037,0.000872850418091,0.367446899414,1,w,1115.83606791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400730848312,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.94,0.51439499855,0.000905990600586,0.400730848312,1,w,1118.8397789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,18,1,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334202051163,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.513946056366,0.000891923904419,0.334202051163,1,s,1121.84286809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
