xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.33381891,go,diamondmagenta.gif,go,4.0,z,1,0.83478307724,None,0,0.00094199180603,0.514918088913,,2458.33631396,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.33679986,go,squaregray.gif,go,1.0,z,1,0.917762994766,None,0,0.000914096832275,0.515558004379,,2461.33999801,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.34047008,go,hexagongreen.gif,go,0.5,m,1,0.85124707222,None,0,0.00102996826172,0.514948129654,,2464.34337497,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.34384489,stop,triangleorange.gif,stop,1.0,None,0,,None,0,0.00094199180603,0.514851093292,1.26617908478,2467.34655094,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.34701705,stop,triangleorange.gif,stop,1.0,None,0,,None,0,0.000936985015869,0.515530824661,1.26581382751,2470.35029507,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.35076499,go,hexagongreen.gif,go,0.5,m,1,0.88426399231,None,0,0.000961065292358,0.514760971069,,2473.35344887,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.35391998,go,triangleorange.gif,stop,1.0,None,0,,None,0,0.000962018966675,0.51487994194,,2476.35703897,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.35750985,stop,linecyan.gif,stop,0.5,None,0,,z,1,0.00094199180603,0.514827013016,1.26553010941,2479.36083007,,,,,,,,,,,,0.75,0.75,0.0334610939026,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.36136198,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.00101804733276,0.514470100403,1.26544213295,2482.36368608,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.36420608,go,linecyan.gif,stop,0.5,None,0,,z,1,0.000927209854126,0.514824151993,,2485.36727285,,,,,,,,,,,,-1,-1,0.183177947998,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.36773992,go,linecyan.gif,stop,0.5,m,1,0.600868940353,None,0,0.000939130783081,0.515025138855,,2488.37082696,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488.37130785,go,hexagongreen.gif,go,0.5,m,1,0.684870958328,None,0,0.000962018966675,0.51460814476,,2491.37384295,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.37437987,go,hexagongreen.gif,go,0.5,m,1,0.834320783615,None,0,0.000956058502197,0.515074014664,,2494.37697387,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.37744188,go,squaregray.gif,go,1.0,None,0,,z,1,0.000931024551392,0.515341997147,,2497.3806119,,,,,,,,,,,,-1,-1,0.0163810253143,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.38108087,go,invertedtriangleyellow.gif,go,2.0,m,1,0.967978000641,None,0,0.000939846038818,0.515081882477,,2500.38363194,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.38418698,go,circlewhite.gif,stop,2.0,z,1,0.785033941269,None,0,0.000967025756836,0.515272140503,,2503.38711405,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2503.38758087,go,diamondmagenta.gif,go,4.0,z,1,0.767940998077,None,0,0.000932931900024,0.515132904053,,2506.39089894,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.39137387,stop,linecyan.gif,stop,0.5,None,0,,None,0,0.00092887878418,0.51499080658,1.01537799835,2509.39450288,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.39500499,stop,linecyan.gif,stop,0.5,None,0,,None,0,0.000972032546997,0.514070987701,1.06496596336,2512.39747286,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512.39797497,stop,triangleorange.gif,stop,1.0,None,0,,None,0,0.00105905532837,0.514787912369,1.26603889465,2515.40070701,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.40117407,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.000965118408203,0.514966011047,1.11606502533,2518.40386987,,,,,,,,,,,,0.6,0.65,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.4043529,go,linecyan.gif,stop,0.5,z,1,0.901124954224,None,0,0.000909090042114,0.515079021454,,2521.40749788,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.40802097,go,squaregray.gif,go,1.0,m,1,0.734199047089,None,0,0.000917911529541,0.515193939209,,2524.41077685,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.41130304,stop,linecyan.gif,stop,0.5,z,1,0.634511947632,None,0,0.00090479850769,0.515028953552,1.26575088501,2527.41454601,,,,,,,,,,,,0.75,0.7,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527.41506696,go,circlewhite.gif,stop,2.0,None,0,,m,1,0.00131607055664,0.514646053314,,2530.41761303,,,,,,,,,,,,-1,-1,0.100062131882,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.41814494,go,hexagongreen.gif,go,0.5,z,1,0.684566020966,None,0,0.00130891799927,0.514873981476,,2533.42097402,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.42143989,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.00131106376648,0.515125989914,1.21568799019,2536.42469788,,,,,,,,,,,,0.7,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.42516708,stop,triangleorange.gif,stop,1.0,None,0,,None,0,0.00131607055664,0.514889001846,1.16536998749,2539.42796803,,,,,,,,,,,,0.65,0.7,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.42845201,go,diamondmagenta.gif,go,4.0,None,0,,None,0,0.00140118598938,0.514836072922,,2542.43122792,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.431777,go,invertedtriangleyellow.gif,go,2.0,z,1,0.751140117645,None,0,0.00133895874023,0.514853954315,,2545.43426204,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.43473196,stop,triangleorange.gif,stop,1.0,None,0,,None,0,0.000948190689087,0.515388011932,1.21614909172,2548.43812895,,,,,,,,,,,,0.7,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.43860006,go,hexagongreen.gif,go,0.5,None,0,,m,1,0.00112509727478,0.51483297348,,2551.44107604,,,,,,,,,,,,-1,-1,0.149655103683,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.44156003,go,diamondmagenta.gif,go,4.0,m,1,0.717907190323,None,0,0.000966787338257,0.515371799469,,2554.44460106,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.44506907,stop,triangleorange.gif,stop,1.0,m,1,0.868166923523,None,0,0.00104784965515,0.515100002289,1.26578092575,2557.4484129,,,,,,,,,,,,0.75,0.7,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731.91761994,stop,triangleorange.gif,stop,1.0,m,1,0.884995937347,None,0,0.000893831253052,0.50852894783,1.20905590057,2734.91461301,9,173.044589996,,,,,,,,,,0.7,0.65,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734.91510892,go,squaregray.gif,go,1.0,None,0,,m,1,0.0013599395752,0.514648914337,,2737.91795897,,,,,,,,,,,,-1,-1,0.0161209106445,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2737.91842604,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.00097393989563,0.514815807343,1.16516399384,2740.92104006,,,,,,,,,,,,0.65,0.7,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.92152095,go,invertedtriangleyellow.gif,go,2.0,z,1,0.901032924652,None,0,0.000952005386353,0.5153028965,,2743.92452908,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.92499495,go,invertedtriangleyellow.gif,go,2.0,z,1,0.934593915939,None,0,0.00098991394043,0.514898061752,,2746.92772603,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746.92840695,go,diamondmagenta.gif,go,4.0,z,1,0.651365995407,None,0,0.00138711929321,0.514878034592,,2749.93110895,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749.93157887,go,hexagongreen.gif,go,0.5,z,1,0.650988101959,None,0,0.000952959060669,0.515086889267,,2752.93478608,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.93530798,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000946998596191,0.514739990234,1.2652990818,2755.93838,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755.938905,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.000963926315308,0.514352083206,1.26524615288,2758.94138503,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758.94184899,go,triangleorange.gif,stop,1.0,None,0,,None,0,0.00095796585083,0.515249013901,,2761.94467402,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761.94517994,go,squaregray.gif,go,1.0,z,1,0.517870903015,None,0,0.000958919525146,0.515084981918,,2764.94808388,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2764.94855094,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.000945091247559,0.515007972717,1.26621508598,2767.95133305,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2767.95180297,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000945806503296,0.514991998672,1.21593499184,2770.95518708,,,,,,,,,,,,0.7,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2770.95565486,go,diamondmagenta.gif,go,4.0,z,1,0.934541940689,None,0,0.000940084457397,0.514991998672,,2773.95807099,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773.95853806,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.00095009803772,0.515107154846,1.26593708992,2776.96160293,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776.96207905,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.00126981735229,0.51485991478,1.26569581032,2779.96495485,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2779.96542287,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000941038131714,0.515116214752,1.26585316658,2782.96837807,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2782.96884704,go,invertedtriangleyellow.gif,go,2.0,m,1,0.784946203232,None,0,0.000961065292358,0.51481795311,,2785.97168589,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785.97216988,go,squaregray.gif,go,1.0,z,1,0.600869178772,None,0,0.000963926315308,0.515026807785,,2788.975137,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788.97560406,stop,linecyan.gif,stop,0.5,None,0,,None,0,0.00131797790527,0.515108108521,1.2662320137,2791.97855592,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791.97908688,go,squaregray.gif,go,1.0,m,1,0.801401853561,None,0,0.000931978225708,0.514847040176,,2794.98180199,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.98246908,go,triangleorange.gif,stop,1.0,z,1,0.667690038681,None,0,0.000972032546997,0.514935970306,,2797.98536992,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.98584104,stop,triangleorange.gif,stop,1.0,None,0,,None,0,0.000940084457397,0.515012025833,1.26569414139,2800.98886299,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
