xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,feedbackResp.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.22648096,go,linecyan.gif,go,1.0,z,1,0.334197044373,None,0,0.000924825668335,0.515148878098,,2533.22986603,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.23037696,stop,triangleorange.gif,stop,2.0,z,1,0.484107971191,None,0,0.000942945480347,0.514952898026,1.01510286331,2536.23281693,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.23327494,go,crossgreen.gif,go,0.5,m,1,0.484508991241,None,0,0.000924825668335,0.515348911285,,2539.23615098,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.23660707,stop,squareblue.gif,stop,1.0,z,1,0.401483058929,None,0,0.000935077667236,0.515329122543,0.965949058533,2542.23991394,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.24037504,go,linecyan.gif,go,1.0,m,1,0.534245967865,None,0,0.000965118408203,0.515043020248,,2545.24296904,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.53946304,go,hexagonmagenta.gif,go,4.0,z,1,0.617602109909,None,0,0.000885963439941,0.51069688797,,2585.53871894,9,35.1955740452,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.53957605,go,triangleorange.gif,stop,2.0,m,1,0.484294891357,None,0,0.000960111618042,0.514042139053,,2588.54176497,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.54228306,go,invertedtrianglewhite.gif,go,2.0,z,1,0.416954994202,None,0,0.000947952270508,0.515343904495,,2591.545367,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.545825,stop,triangleorange.gif,stop,2.0,z,1,0.317635059357,None,0,0.000934839248657,0.514721870422,0.915380001068,2594.54878807,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.54930401,go,hexagonmagenta.gif,go,4.0,m,1,0.534462928772,None,0,0.000952005386353,0.514645814896,,2597.55193186,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.55244493,stop,squareblue.gif,stop,1.0,m,1,0.501096010208,None,0,0.000926971435547,0.51519203186,1.01553201675,2600.55506492,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.55552292,go,linecyan.gif,go,1.0,m,1,0.550747871399,None,0,0.000931978225708,0.515649080276,,2603.55840087,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603.55886292,go,hexagonmagenta.gif,go,4.0,m,1,0.500639915466,None,0,0.000940084457397,0.515535116196,,2606.56177807,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606.56224895,stop,circlegray.gif,stop,0.5,None,0,,None,0,0.000940084457397,0.515326976776,0.966592073441,2609.56561089,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2609.56606698,stop,diamondyellow.gif,stop,4.0,None,0,,None,0,0.000936985015869,0.514765977859,0.865321874619,2612.56954408,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612.57000685,go,triangleorange.gif,stop,2.0,z,1,0.601256847382,None,0,0.000931978225708,0.514508008957,,2615.57268405,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.57315588,go,invertedtrianglewhite.gif,go,2.0,z,1,0.768779039383,None,0,0.0011420249939,0.514154911041,,2618.57563901,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.57609797,stop,circlegray.gif,stop,0.5,m,1,0.718022108078,None,0,0.000984907150269,0.515162944794,1.01552605629,2621.57908392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.57954001,go,hexagonmagenta.gif,go,4.0,z,0,0.768089056015,None,0,0.000932931900024,0.515048027039,,2624.58255887,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.58310795,go,linecyan.gif,go,1.0,z,1,0.801561117172,None,0,0.000962018966675,0.514679193497,,2627.58537006,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.58583188,stop,squareblue.gif,stop,1.0,None,0,,None,0,0.000949859619141,0.515822887421,0.915854930878,2630.5890379,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.5896759,go,crossgreen.gif,go,0.5,z,1,0.76796412468,None,0,0.000937938690186,0.514883995056,,2633.5924809,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633.59299588,go,crossgreen.gif,go,0.5,m,1,0.668540000916,None,0,0.000936031341553,0.51490521431,,2636.59587002,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636.59637904,go,triangleorange.gif,stop,2.0,m,1,0.768341064453,None,0,0.000982999801636,0.514998912811,,2639.59926796,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.59972596,go,crossgreen.gif,go,0.5,m,1,0.734238147736,None,0,0.00092601776123,0.515316009521,,2642.60292602,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.60338593,go,linecyan.gif,go,1.0,m,1,0.667120933533,None,0,0.000940084457397,0.515180110931,,2645.60597491,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.60646391,go,hexagonmagenta.gif,go,4.0,z,1,0.701329946518,None,0,0.000936031341553,0.5151720047,,2648.60943794,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.60992503,stop,triangleorange.gif,stop,2.0,None,0,,None,0,0.000935077667236,0.515382051468,0.965280056,2651.61254096,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.61304808,stop,circlegray.gif,stop,0.5,None,0,,None,0,0.000927925109863,0.515120983124,1.01613998413,2654.61632705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654.616786,stop,triangleorange.gif,stop,2.0,None,0,,None,0,0.00100803375244,0.514896154404,0.96556019783,2657.61928892,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.61974907,stop,squareblue.gif,stop,1.0,z,1,0.734626054764,None,0,0.000931024551392,0.515338182449,1.06601595879,2660.62272406,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.62318087,stop,circlegray.gif,stop,0.5,None,0,,None,0,0.000931024551392,0.515409946442,1.01578187943,2663.62638593,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.62684393,stop,diamondyellow.gif,stop,4.0,None,0,,None,0,0.000962018966675,0.514397144318,1.01511907578,2666.62966895,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.6301229,stop,diamondyellow.gif,stop,4.0,None,0,,None,0,0.000947952270508,0.514940977097,1.06605792046,2669.63316607,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.63362598,go,squareblue.gif,stop,1.0,m,1,0.817867040634,None,0,0.000929117202759,0.515002012253,,2672.63639307,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.63715887,go,invertedtrianglewhite.gif,go,2.0,z,1,0.817632913589,None,0,0.000947952270508,0.514636039734,,2675.63986897,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.64039207,stop,triangleorange.gif,stop,2.0,z,1,0.734409093857,None,0,0.000931024551392,0.5148229599,1.11569786072,2678.64291191,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.64336896,stop,diamondyellow.gif,stop,4.0,None,0,,None,0,0.000931978225708,0.515254974365,1.0657761097,2681.64718699,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.64770603,go,crossgreen.gif,go,0.5,z,1,0.885589838028,None,0,0.00157618522644,0.514006137848,,2684.65012693,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.65063787,go,linecyan.gif,go,1.0,m,1,0.517210006714,None,0,0.000929117202759,0.51513504982,,2687.65349603,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687.65395689,stop,squareblue.gif,stop,1.0,m,1,0.667809963226,None,0,0.000926971435547,0.514886140823,1.11526298523,2690.65682292,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.38541794,go,diamondyellow.gif,stop,4.0,z,1,0.702088832855,None,0,0.000923156738281,0.509654998779,,2729.38407707,9,33.6022210121,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729.38464999,go,linecyan.gif,go,1.0,z,1,0.734352827072,None,0,0.00100207328796,0.514739990234,,2732.38728189,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732.3877399,go,triangleorange.gif,stop,2.0,m,1,0.868032932281,None,0,0.000932931900024,0.51477599144,,2735.39002585,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735.39070487,stop,triangleorange.gif,stop,2.0,m,1,0.684432983398,None,0,0.00102710723877,0.514965057373,1.0654489994,2738.39390302,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738.39441204,go,triangleorange.gif,stop,2.0,m,1,0.617615938187,None,0,0.000940084457397,0.514647960663,,2741.39686203,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.39733696,go,invertedtrianglewhite.gif,go,2.0,m,1,0.384039163589,None,0,0.000931024551392,0.514949083328,,2744.40036607,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744.40088797,stop,diamondyellow.gif,stop,4.0,z,1,0.55210018158,None,0,0.00100994110107,0.514868021011,1.06610989571,2747.40474796,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747.40525794,go,invertedtrianglewhite.gif,go,2.0,z,1,0.484437942505,None,0,0.000940084457397,0.51377415657,,2750.40699601,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.40745306,go,crossgreen.gif,go,0.5,m,1,0.517680883408,None,0,0.000952959060669,0.515111923218,,2753.41062093,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753.41109705,go,invertedtrianglewhite.gif,go,2.0,z,1,0.634648084641,None,0,0.00094199180603,0.514727115631,,2756.41439486,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2756.41491699,stop,squareblue.gif,stop,1.0,z,1,0.650982141495,None,0,0.000927925109863,0.514469861984,1.01475596428,2759.41763401,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.41815901,stop,circlegray.gif,stop,0.5,m,1,0.651494979858,None,0,0.000935077667236,0.514693021774,1.01533889771,2762.42066693,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762.42112684,go,squareblue.gif,stop,1.0,m,1,0.600908994675,None,0,0.000926971435547,0.51513004303,,2765.42445707,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
