xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,3,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.383992910385,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.514793872833,0.000872850418091,0.383992910385,1,w,980.227085114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400859832764,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.51430106163,0.000880002975464,0.400859832764,1,w,983.23054719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417299032211,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.514232873917,0.000881910324097,0.417299032211,1,w,986.233672142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,4,2,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417773008347,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514295816422,0.00092601776123,0.417773008347,1,q,989.236898184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,3,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401286125183,None,0,2.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.51443696022,0.00088095664978,0.401286125183,1,s,992.240803003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,0,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334199905396,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.513855934143,0.000874042510986,0.334199905396,1,a,995.243771076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400952100754,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.514209985733,0.00114798545837,0.400952100754,1,s,998.24723506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,5,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434175014496,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.514237880707,0.000883817672729,0.434175014496,1,w,1001.25063205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.368363142014,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514140844345,0.000876903533936,0.334698915482,0,q,1004.25380397,,,,1.17,0.515393972397,0.00115299224854,0.368363142014,1,a,1007.25737119,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434168100357,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.03,0.514317989349,0.000902891159058,0.434168100357,1,q,1010.26069403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401184082031,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.514304876328,0.00088095664978,0.401184082031,1,s,1013.26377797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,6,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367245912552,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.514225006104,0.00107097625732,0.367245912552,1,w,1016.26736307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,6,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400816917419,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.514242172241,0.000869989395142,0.400816917419,1,w,1019.27087498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401485919952,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.513916969299,0.000882863998413,0.401485919952,1,w,1022.27438998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384300947189,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.513912200928,0.000888109207153,0.384300947189,1,w,1025.27755618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,2,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384171962738,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.84,0.514188051224,0.000905990600586,0.384171962738,1,s,1028.28089499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,3,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.38435292244,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.21,0.514251947403,0.000874996185303,0.38435292244,1,a,1031.28421807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417390823364,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514292955399,0.000869989395142,0.417390823364,1,w,1034.28733897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467422008514,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.514405965805,0.000874042510986,0.467422008514,1,q,1037.29058099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.40102314949,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.5143430233,0.000884056091309,0.40102314949,1,w,1040.29398108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351012945175,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.514400959015,0.000907897949219,0.351012945175,1,w,1043.29782701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.333712100983,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.513921022415,0.000974893569946,0.333712100983,1,q,1046.30106902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350440979004,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.514451980591,0.000927209854126,0.350440979004,1,s,1049.30454898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,9,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.33441901207,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514010906219,0.000883102416992,0.33441901207,1,q,1052.30746818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.368000984192,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.514083862305,0.000917911529541,0.368000984192,1,w,1055.31079006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,0,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450963020325,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.07,0.514115095139,0.000946044921875,0.450963020325,1,a,1058.31433511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,10,1,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.40119099617,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.514227867126,0.000876903533936,0.40119099617,1,w,1061.3178041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,2,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383911132812,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.98,0.514126062393,0.000943183898926,0.383911132812,1,s,1064.32112813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,3,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401090145111,None,0,0.5,squaremagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.514146089554,0.000865936279297,0.401090145111,1,a,1067.32420802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,0,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384270906448,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.514197826385,0.000890970230103,0.384270906448,1,s,1070.32795715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417643070221,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.513778924942,0.000888824462891,0.417643070221,1,s,1073.33116603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,2,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367545127869,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.514060020447,0.000872850418091,0.367545127869,1,a,1076.33439612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,11,3,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367501974106,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.514261960983,0.000870943069458,0.367501974106,1,q,1079.33792806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,12,0,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417219161987,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.05,0.514133930206,0.000883102416992,0.417219161987,1,q,1082.34114599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334482908249,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.51428103447,0.00104284286499,0.334482908249,1,s,1085.34432197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,12,2,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367481946945,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.514602184296,0.000893115997314,0.367481946945,1,q,1088.34820914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,3,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384130954742,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.51388502121,0.000884056091309,0.384130954742,1,s,1091.35127401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,13,0,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417405128479,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.514197826385,0.000937938690186,0.417405128479,1,q,1094.35456014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,13,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400635004044,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.514283895493,0.000877857208252,0.400635004044,1,s,1097.35801911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,13,2,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367465019226,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.514183998108,0.000877141952515,0.367465019226,1,a,1100.36118507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,13,3,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401570081711,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.513983011246,0.000907897949219,0.401570081711,1,a,1103.36443305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,14,0,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.40071606636,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.514698982239,0.000871181488037,0.40071606636,1,s,1106.3681891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,14,1,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367708921432,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.514045000076,0.000880002975464,0.367708921432,1,a,1109.37147307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,14,2,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317453861237,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.25,0.51380109787,0.000945091247559,0.317453861237,1,a,1112.37466812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384679079056,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.51429605484,0.000877141952515,0.384679079056,1,q,1115.37805605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,0,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400825977325,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.514181137085,0.000900030136108,0.400825977325,1,a,1118.38193703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,1,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367564916611,None,0,2.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513494968414,0.000905990600586,0.367564916611,1,a,1121.38467908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,2,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351221084595,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.78,0.514518976212,0.000874042510986,0.351221084595,1,s,1124.38811398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,3,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367115020752,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51461315155,0.000906944274902,0.367115020752,1,a,1127.39189696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,16,0,64,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383867025375,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514018058777,0.000895977020264,0.383867025375,1,a,1130.39489198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367302894592,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.514214992523,0.000954151153564,0.367302894592,1,q,1133.39801311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,16,2,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367712974548,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.514460086823,0.000886917114258,0.367712974548,1,a,1136.40210319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367717027664,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.78,0.513736963272,0.000874042510986,0.367717027664,1,s,1139.40487814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,17,0,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400764942169,None,0,2.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.06,0.514256000519,0.00111508369446,0.400764942169,1,a,1142.40808415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,17,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384073019028,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.51446890831,0.000975847244263,0.384073019028,1,q,1145.41159511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,17,2,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434447050095,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.514292001724,0.000875949859619,0.434447050095,1,w,1148.41487813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,17,3,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367540121078,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.09,0.514217853546,0.000917911529541,0.367540121078,1,w,1151.41813803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
