xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,22,3,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384293079376,None,0,2.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.51443195343,0.000885963439941,0.384293079376,1,w,1523.01702189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,0,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350792884827,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.514247179031,0.000904083251953,0.350792884827,1,a,1526.02063489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,23,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.501646995544,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.513273954391,0.000921010971069,0.501646995544,1,q,1529.02376699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,23,2,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.484544038773,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514114141464,0.000874042510986,0.484544038773,1,w,1532.02705598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,3,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417392015457,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514385938644,0.000872135162354,0.417392015457,1,s,1535.03128004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417469024658,None,0,2.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.513086080551,0.000887155532837,0.417469024658,1,q,1538.03376603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384656190872,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.514367818832,0.000869989395142,0.384656190872,1,w,1541.03739691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434369087219,None,0,2.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.51401591301,0.000887870788574,0.434369087219,1,q,1544.04119802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.450716018677,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.513737916946,0.000946998596191,0.450716018677,1,s,1547.04393291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13.1931519508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.58104205,go,crossblue.gif,go,1.0,m,1,0.534216880798,None,0,0.000861883163452,0.508808851242,,1577.57802606,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.5785079,stop,trianglegreen.gif,stop,1.0,None,0,,None,0,0.000923156738281,0.514806985855,0.76534318924,1580.58142495,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.58191705,stop,invertedtriangleyellow.gif,stop,2.0,z,1,0.384196043015,None,0,0.000926971435547,0.514669895172,0.764771938324,1583.58473992,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.58525395,stop,squaremagenta.gif,stop,4.0,None,0,,None,0,0.000926971435547,0.515045881271,0.715178012848,1586.58769488,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.58815098,stop,invertedtriangleyellow.gif,stop,2.0,None,0,,None,0,0.000910997390747,0.515599966049,0.765596151352,1589.59166598,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.59211993,go,diamondwhite.gif,go,0.5,m,1,0.6348528862,None,0,0.000927209854126,0.514736175537,,1592.59442806,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.594908,stop,trianglegreen.gif,stop,1.0,None,0,,None,0,0.000983953475952,0.515470981598,0.815804958344,1595.59780598,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.59825802,stop,hexagongray.gif,stop,0.5,None,0,,None,0,0.00111508369446,0.515211105347,0.815815925598,1598.60173297,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.60218501,stop,squaremagenta.gif,stop,4.0,None,0,,None,0,0.000921010971069,0.514720916748,0.865689992905,1601.60477996,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.60524487,go,lineorange.gif,go,4.0,z,1,0.600990056992,None,0,0.000938177108765,0.515134096146,,1604.60811901,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.60870409,stop,trianglegreen.gif,stop,1.0,None,0,,None,0,0.000937938690186,0.514835119247,0.865510940552,1607.61189795,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.61235189,stop,trianglegreen.gif,stop,1.0,None,0,,None,0,0.000928163528442,0.514747142792,0.91512298584,1610.61526394,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.61572289,go,lineorange.gif,go,4.0,m,1,0.550859928131,None,0,0.000927925109863,0.514559030533,,1613.61856103,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.61915898,go,diamondwhite.gif,go,0.5,m,1,0.65157699585,None,0,0.000962018966675,0.51437997818,,1616.62158704,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.62203503,go,invertedtriangleyellow.gif,stop,2.0,z,1,0.61759018898,None,0,0.000929832458496,0.515279769897,,1619.625036,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.62560391,stop,invertedtriangleyellow.gif,stop,2.0,z,1,0.551111936569,None,0,0.00106501579285,0.514847993851,0.915959119797,1622.62858105,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.62908602,stop,squaremagenta.gif,stop,4.0,None,0,,None,0,0.000919103622437,0.514792919159,0.86536192894,1625.63180709,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.63225794,go,trianglegreen.gif,stop,1.0,z,1,0.684607028961,None,0,0.000931978225708,0.515021085739,,1628.6353209,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.63577199,go,circlecyan.gif,go,2.0,z,1,0.684679985046,None,0,0.000930070877075,0.514823198318,,1631.63862896,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.63912702,stop,squaremagenta.gif,stop,4.0,None,0,,None,0,0.000922918319702,0.515290975571,0.965570926666,1634.64197898,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.64243007,go,diamondwhite.gif,go,0.5,m,1,0.801420927048,None,0,0.00101089477539,0.514866828918,,1637.64519095,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.64564896,go,diamondwhite.gif,go,0.5,m,1,0.734495162964,None,0,0.000941038131714,0.515334129333,,1640.64867806,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.64912891,stop,invertedtriangleyellow.gif,stop,2.0,None,0,,None,0,0.000926971435547,0.515064954758,0.915752887726,1643.65229607,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.65278387,go,crossblue.gif,go,1.0,m,1,0.767750024796,None,0,0.000978231430054,0.514567136765,,1646.65551996,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.65597892,stop,squaremagenta.gif,stop,4.0,None,0,,None,0,0.000921964645386,0.515199899673,0.965903043747,1649.65896988,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.65941596,stop,hexagongray.gif,stop,0.5,z,1,0.467450857162,None,0,0.000933885574341,0.515014886856,1.01546692848,1652.6623559,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.66286206,go,lineorange.gif,go,4.0,m,1,0.717675924301,None,0,0.000939130783081,0.514826059341,,1655.66556001,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.666013,stop,trianglegreen.gif,stop,1.0,None,0,,None,0,0.000955820083618,0.515185832977,1.01578998566,1658.66905904,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.66950607,go,diamondwhite.gif,go,0.5,z,1,0.701699018478,None,0,0.00092601776123,0.51515007019,,1661.67256904,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.67311597,stop,squaremagenta.gif,stop,4.0,None,0,,None,0,0.000920057296753,0.514893054962,1.06515192986,1664.67578197,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.67623305,go,diamondwhite.gif,go,0.5,m,1,0.801804065704,None,0,0.000931024551392,0.515063047409,,1667.67875099,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.67926502,go,circlecyan.gif,go,2.0,z,1,0.751297950745,None,0,0.000993967056274,0.515254020691,,1670.68264508,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.68315887,go,diamondwhite.gif,go,0.5,m,1,0.751214027405,None,0,0.000928163528442,0.514990091324,,1673.68593693,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.68639708,stop,hexagongray.gif,stop,0.5,None,0,,None,0,0.00104022026062,0.515012025833,0.965423107147,1676.68927693,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.68972707,stop,squaremagenta.gif,stop,4.0,m,1,0.601619958878,None,0,0.00100088119507,0.515092849731,1.11597800255,1679.69285893,,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.69331193,go,circlecyan.gif,go,2.0,z,1,0.817875146866,None,0,0.000929117202759,0.514968156815,,1682.69551396,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.8360281,stop,trianglegreen.gif,stop,1.0,z,1,0.501888036728,None,0,0.000930786132812,0.50988483429,1.01091790199,1731.83506203,9,45.0368330479,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.83554697,stop,squaremagenta.gif,stop,4.0,m,1,0.56815290451,None,0,0.00091814994812,0.514647006989,1.06510615349,1734.83778405,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.83837891,go,diamondwhite.gif,go,0.5,z,1,0.635127067566,None,0,0.000957012176514,0.514434099197,,1737.84093809,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.84139395,stop,hexagongray.gif,stop,0.5,m,1,0.467278957367,None,0,0.000936031341553,0.515666007996,1.01602196693,1740.84480405,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.84525704,go,hexagongray.gif,stop,0.5,m,1,0.684551000595,None,0,0.000939130783081,0.515059947968,,1743.84844589,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.84895611,go,circlecyan.gif,go,2.0,z,1,0.53443813324,None,0,0.00090503692627,0.51479101181,,1746.85148787,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.85193992,go,trianglegreen.gif,stop,1.0,z,1,0.584315061569,None,0,0.000931978225708,0.515227079391,,1749.85459995,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.85505509,go,crossblue.gif,go,1.0,z,1,0.600690841675,None,0,0.000930070877075,0.515680074692,,1752.85834908,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.85884404,go,crossblue.gif,go,1.0,z,1,0.56775188446,None,0,0.00092601776123,0.515043020248,,1755.86145806,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.86191487,go,circlecyan.gif,go,2.0,z,1,0.75092792511,None,0,0.00092887878418,0.515594959259,,1758.86476803,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.86521697,stop,trianglegreen.gif,stop,1.0,None,0,,None,0,0.000925064086914,0.515516042709,0.965698003769,1761.86853504,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
