xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,key_resp_9.rt,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384256124496,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514492034912,0.00118017196655,0.384256124496,1,w,409.343472004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367673873901,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.513899087906,0.000936031341553,0.367673873901,1,w,412.347089052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417528867722,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.513849020004,0.00129294395447,0.417528867722,1,a,415.350068092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.501085996628,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.514017820358,0.000944852828979,0.501085996628,1,a,418.353260994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434153079987,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.514750003815,0.000920057296753,0.434153079987,1,s,421.357347012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,2,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401154994965,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.513450860977,0.000945806503296,0.401154994965,1,s,424.360197067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317729949951,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.514097929001,0.000932931900024,0.317729949951,1,w,427.363765001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,0,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400845050812,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.51410984993,0.00120401382446,0.400845050812,1,s,430.366870165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,1,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434096097946,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.97,0.514376878738,0.000910997390747,0.434096097946,1,a,433.370889187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,2,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400537967682,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513799905777,0.00127387046814,0.400537967682,1,s,436.374022961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,3,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417695045471,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.514062166214,0.000913143157959,0.417695045471,1,a,439.377041101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367579936981,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.514549970627,0.00092601776123,0.367579936981,1,s,442.380846977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,8,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467859983444,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.01,0.51354598999,0.000982046127319,0.467859983444,1,q,445.383989096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,2,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417587041855,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.514011859894,0.000979900360107,0.417587041855,1,a,448.386973143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417913913727,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.514506816864,0.00096583366394,0.417913913727,1,w,451.390592098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434185028076,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.514336109161,0.000920057296753,0.434185028076,1,q,454.393929958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367456912994,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.09,0.514180183411,0.00113296508789,0.367456912994,1,a,457.397415161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351227998734,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.513815164566,0.000914096832275,0.351227998734,1,s,460.40073514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367129802704,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.91,0.514226913452,0.000947952270508,0.367129802704,1,a,463.404000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401377916336,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.23,0.513779163361,0.000977993011475,0.401377916336,1,q,466.407404184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401018857956,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.98,0.5141248703,0.000932931900024,0.401018857956,1,a,469.410986185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367324113846,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.514178037643,0.000910997390747,0.367324113846,1,s,472.41450119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367944002151,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.07,0.513779878616,0.000941038131714,0.367944002151,1,w,475.417670012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401206970215,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514142990112,0.00115394592285,0.401206970215,1,a,478.420801163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367624044418,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.514329910278,0.000917911529541,0.367624044418,1,a,481.424659014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351011037827,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.513717889786,0.000916957855225,0.351011037827,1,s,484.427736044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434617996216,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.514019966125,0.000923871994019,0.434617996216,1,a,487.431048155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.41739487648,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.51430606842,0.00104308128357,0.41739487648,1,a,490.434808969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384243965149,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.513962030411,0.000904083251953,0.384243965149,1,w,493.437829018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.35062289238,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.514396190643,0.00113201141357,0.35062289238,1,s,496.441469193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434476852417,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.513940095901,0.000947952270508,0.434476852417,1,q,499.44452405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367439985275,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.88,0.514398813248,0.000907897949219,0.367439985275,1,w,502.447867155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.468249082565,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.513568878174,0.000974893569946,0.468249082565,1,q,505.451321125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384146928787,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.514232158661,0.000910997390747,0.384146928787,1,s,508.454672098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350895881653,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.514389038086,0.000937938690186,0.350895881653,1,a,511.458460093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.35107588768,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513887882233,0.000946998596191,0.35107588768,1,s,514.461551189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334022045135,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.514213085175,0.000920057296753,0.334022045135,1,w,517.464682102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.450911045074,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514480113983,0.000910043716431,0.450911045074,1,s,520.468593121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.366991996765,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513606071472,0.000924110412598,0.366991996765,1,q,523.471677065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.450845956802,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.514279127121,0.000906944274902,0.450845956802,1,q,526.474938154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.36740899086,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.51429104805,0.000910043716431,0.36740899086,1,w,529.478800058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.368007898331,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.79,0.513671875,0.000927925109863,0.368007898331,1,q,532.481686115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350692033768,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514446020126,0.000917911529541,0.350692033768,1,q,535.48477006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367333173752,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.514740943909,0.00101900100708,0.367333173752,1,q,538.488651991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401027917862,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.514203071594,0.00117802619934,0.401027917862,1,q,541.491976023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334369182587,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.514026880264,0.00114297866821,0.334369182587,1,s,544.495179176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400825977325,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.514027118683,0.00093412399292,0.400825977325,1,s,547.498530149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400789022446,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514266014099,0.000923871994019,0.400789022446,1,s,550.50188899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384681940079,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.19,0.514090061188,0.000955104827881,0.384681940079,1,s,553.50532198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350990056992,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.514399051666,0.000913143157959,0.350990056992,1,s,556.508633137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.41778087616,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.514444828033,0.00132203102112,0.41778087616,1,a,559.512207031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.36781001091,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.513725996017,0.00121998786926,0.36781001091,1,w,562.515601158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367568016052,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.514249801636,0.000916004180908,0.367568016052,1,s,565.518754959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.517544031143,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.92,0.514420032501,0.00104904174805,0.517544031143,1,w,568.522420168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.567799806595,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.514091968536,0.000992059707642,0.567799806595,1,a,571.525647163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417367935181,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.514276981354,0.000917196273804,0.417367935181,1,w,574.528817177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.433947086334,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.51443696022,0.00092601776123,0.433947086334,1,w,577.532644033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
