xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,feedbackResp.rt,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.90169096,go,triangleblue.gif,go,4.0,z,1,0.551029920578,None,0,0.000870943069458,0.510690927505,2214.90132809,,9,21.9952659607,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214.90182805,go,invertedtriangleyellow.gif,go,1.0,m,1,0.484488010406,None,0,0.000926971435547,0.514167070389,2217.90411401,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217.90456605,stop,hexagonmagenta.gif,stop,4.0,m,1,0.467612028122,None,0,0.000986099243164,0.514785051346,2220.90691996,0.96542596817,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.90739298,go,hexagonmagenta.gif,stop,4.0,z,1,0.50066614151,None,0,0.000910043716431,0.515466928482,2223.91090012,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2223.91135502,stop,diamondgreen.gif,stop,2.0,m,1,0.550387144089,None,0,0.000990867614746,0.515050888062,2226.91375017,0.915005922318,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226.91428304,stop,circleorange.gif,stop,0.5,None,0,,None,0,0.00110983848572,0.51491689682,2229.91740799,0.915390968323,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.91786408,stop,diamondgreen.gif,stop,2.0,m,1,0.467734098434,None,0,0.000958919525146,0.51488494873,2232.920439,0.865561962128,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232.92089605,go,linewhite.gif,go,0.5,z,1,0.43409705162,None,0,0.000949144363403,0.515455007553,2235.92372608,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235.92422199,go,invertedtriangleyellow.gif,go,1.0,z,1,0.667858839035,None,0,0.000998973846436,0.514754056931,2238.92728496,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.92774296,go,hexagonmagenta.gif,stop,4.0,m,1,0.667870044708,None,0,0.00095796585083,0.515338897705,2241.93058801,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241.93104696,go,invertedtriangleyellow.gif,go,1.0,z,1,0.30046582222,None,0,0.000932931900024,0.515378952026,2244.93454099,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244.93505001,stop,diamondgreen.gif,stop,2.0,z,1,0.300843954086,None,0,0.000932931900024,0.514434099197,2247.93704414,0.964732885361,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.9375,go,triangleblue.gif,go,4.0,z,1,0.617653131485,None,0,0.000921010971069,0.515511035919,2250.94086909,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.9413271,go,invertedtriangleyellow.gif,go,1.0,m,1,0.450575828552,None,0,0.000931978225708,0.515233039856,2253.94446802,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253.94499016,stop,crosscyan.gif,stop,1.0,None,0,,None,0,0.000923871994019,0.514672994614,2256.94740915,0.815313816071,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.94791508,go,triangleblue.gif,go,4.0,z,1,0.417422056198,None,0,0.000920057296753,0.514832019806,2259.95084906,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259.95130706,stop,circleorange.gif,stop,0.5,z,1,0.567515134811,None,0,0.000936031341553,0.514979839325,2262.95432401,0.915905952454,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262.95479798,go,linewhite.gif,go,0.5,z,1,0.701152801514,None,0,0.000940084457397,0.514700889587,2265.95753503,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.95799208,go,linewhite.gif,go,0.5,m,1,0.484112977982,None,0,0.00104284286499,0.515372991562,2268.96041799,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.96091914,stop,hexagonmagenta.gif,stop,4.0,z,1,0.451133966446,None,0,0.000936031341553,0.515279054642,2271.96423602,0.866376161575,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.96469212,go,triangleblue.gif,go,4.0,m,1,0.417086839676,None,0,0.000927925109863,0.515385866165,2274.96741414,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274.9678731,go,triangleblue.gif,go,4.0,z,1,0.30121421814,None,0,0.000978946685791,0.515182971954,2277.97071695,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277.97120714,go,linewhite.gif,go,0.5,z,1,0.567255973816,None,0,0.000921010971069,0.515398025513,2280.97411609,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280.97457409,stop,diamondgreen.gif,stop,2.0,m,1,0.301167011261,None,0,0.000931024551392,0.515114068985,2283.9776001,0.865481138229,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.97805595,go,crosscyan.gif,stop,1.0,z,1,0.517493963242,None,0,0.000948190689087,0.515184164047,2286.98085809,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.98131514,go,linewhite.gif,go,0.5,z,1,0.584528923035,None,0,0.000924110412598,0.515435934067,2289.98462009,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.98507714,go,squaregray.gif,go,2.0,m,1,0.317587852478,None,0,0.00092601776123,0.514779090881,2292.98791194,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292.98842096,go,triangleblue.gif,go,4.0,m,1,0.333973169327,None,0,0.000935792922974,0.514698982239,2295.99110103,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.99156117,go,squaregray.gif,go,2.0,z,1,0.300175905228,None,0,0.000925064086914,0.515146017075,2298.99424911,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298.99470401,go,circleorange.gif,stop,0.5,m,1,0.501477956772,None,0,0.000932931900024,0.515155076981,2301.99794602,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301.99845505,go,diamondgreen.gif,stop,2.0,m,1,0.301007986069,None,0,0.000922918319702,0.514939069748,2305.00107813,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.00153399,stop,circleorange.gif,stop,0.5,m,1,0.300731897354,None,0,0.000940084457397,0.515464067459,2308.00447512,0.815514087677,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.00493097,go,invertedtriangleyellow.gif,go,1.0,m,1,0.600904941559,None,0,0.00094199180603,0.515290021896,2311.00789213,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.00836015,go,triangleblue.gif,go,4.0,m,1,0.450716972351,None,0,0.00093412399292,0.51518201828,2314.01124716,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.01170516,go,diamondgreen.gif,stop,2.0,m,1,0.467038869858,None,0,0.000960111618042,0.515398979187,2317.01474905,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.01521015,go,hexagonmagenta.gif,stop,4.0,z,1,0.300418138504,None,0,0.000933885574341,0.515079975128,2320.01800108,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.55202913,go,triangleblue.gif,go,4.0,m,1,0.484196901321,None,0,0.000862836837769,0.510704994202,2349.55097795,,9,24.823941946,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.55145907,go,squaregray.gif,go,2.0,z,1,0.484591960907,None,0,0.000938892364502,0.514753818512,2352.55440998,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.55496502,go,triangleblue.gif,go,4.0,m,1,0.301317930222,None,0,0.00104379653931,0.514689922333,2355.55766702,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.55812216,go,linewhite.gif,go,0.5,m,1,0.384265899658,None,0,0.000932931900024,0.515017986298,2358.56095004,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.56163907,stop,diamondgreen.gif,stop,2.0,z,1,0.334211111069,None,0,0.000954151153564,0.514688968658,2361.5645411,0.815067052841,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.56499195,stop,hexagonmagenta.gif,stop,4.0,None,0,,None,0,0.000926971435547,0.514886140823,2364.56777215,0.765023946762,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.56822801,stop,crosscyan.gif,stop,1.0,None,0,,None,0,0.000935077667236,0.514920949936,2367.57117414,0.815131902695,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.57168198,go,invertedtriangleyellow.gif,go,1.0,m,1,0.350800037384,None,0,0.000932931900024,0.514778852463,2370.57449007,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.57496214,go,linewhite.gif,go,0.5,z,1,0.584127902985,None,0,0.000921964645386,0.515175819397,2373.57754397,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.57801199,go,squaregray.gif,go,2.0,z,1,0.383720874786,None,0,0.000917196273804,0.515505075455,2376.58139801,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.58186507,go,squaregray.gif,go,2.0,m,1,0.467272996902,None,0,0.000931024551392,0.51499581337,2379.58438897,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.58484316,stop,circleorange.gif,stop,0.5,None,0,,None,0,0.000942945480347,0.515201807022,2382.58771396,0.765648841858,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.58817005,go,invertedtriangleyellow.gif,go,1.0,z,1,0.517923116684,None,0,0.00095796585083,0.515077114105,2385.591151,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.59160614,go,triangleblue.gif,go,4.0,m,1,0.467846155167,None,0,0.000925064086914,0.515042066574,2388.59459805,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.59505105,go,invertedtriangleyellow.gif,go,1.0,m,1,0.400692939758,None,0,0.0010929107666,0.514991044998,2391.59803605,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391.59849405,stop,circleorange.gif,stop,0.5,z,1,0.45071387291,None,0,0.000936985015869,0.515022993088,2394.60132813,0.815623998642,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394.60178208,go,triangleblue.gif,go,4.0,z,1,0.501231193542,None,0,0.00092601776123,0.514788866043,2397.60438013,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.60483503,stop,circleorange.gif,stop,0.5,m,1,0.384299993515,None,0,0.000962972640991,0.515211105347,2400.60803103,0.865630149841,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
