xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,72.1751801968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.25545907021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400606155396,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.509645938873,0.000922918319702,0.400606155396,1,a,268.653400183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334381103516,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.513657093048,0.000940084457397,0.334381103516,1,w,271.656208038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334024906158,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.514400005341,0.000990152359009,0.334024906158,1,s,274.659530163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334443092346,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.514503955841,0.000890970230103,0.334443092346,1,w,277.662844181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334537029266,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.18,0.514607906342,0.000937938690186,0.334537029266,1,w,280.666380167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400929927826,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514261960983,0.000944852828979,0.400929927826,1,a,283.669831038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384366035461,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.514312028885,0.000895977020264,0.384366035461,1,a,286.673423052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400842905045,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51371717453,0.00091814994812,0.400842905045,1,s,289.676638126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,2,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334182024002,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.514250993729,0.000896215438843,0.334182024002,1,q,292.679824114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,2,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417812824249,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.514261007309,0.000926971435547,0.417812824249,1,q,295.683977127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317223072052,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.51350402832,0.000904083251953,0.317223072052,1,q,298.686946154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,2,3,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.284081935883,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.514071941376,0.000906944274902,0.284081935883,1,w,301.689962149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,3,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351358890533,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514143943787,0.00100994110107,0.351358890533,1,a,304.694009066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,3,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.35111284256,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.513823986053,0.000915050506592,0.35111284256,1,w,307.696911097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,3,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384391069412,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514081954956,0.0012629032135,0.384391069412,1,s,310.700380087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,3,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401090860367,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514033079147,0.000967979431152,0.401090860367,1,a,313.70346117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,4,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.333412885666,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.514961957932,0.000874042510986,0.333412885666,1,q,316.706988096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,4,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317440986633,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.89,0.514068126678,0.000944137573242,0.317440986633,1,w,319.710430145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350152015686,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.514695882797,0.000901937484741,0.350152015686,1,a,322.713661194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367457151413,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514490842819,0.00090503692627,0.367457151413,1,a,325.717063189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367170095444,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.14,0.514283895493,0.000932931900024,0.367170095444,1,w,328.72045517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334002971649,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.514241933823,0.000901937484741,0.334002971649,1,w,331.723609209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384246110916,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.85,0.514616012573,0.000897169113159,0.384246110916,1,s,334.727673054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,3,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300911188126,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.513478040695,0.000932216644287,0.300911188126,1,w,337.730733156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434402942657,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.03,0.514204025269,0.000893831253052,0.434402942657,1,q,340.733823061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417344808578,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514439105988,0.00089693069458,0.417344808578,1,q,343.737490177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.333959102631,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51416683197,0.000893831253052,0.333959102631,1,q,346.740739107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.368036031723,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.18,0.514333963394,0.00096583366394,0.368036031723,1,w,349.743906021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351326942444,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.514256954193,0.00100588798523,0.351326942444,1,a,352.747676134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,7,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400601863861,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.514247179031,0.000923156738281,0.400601863861,1,q,355.750733137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,7,2,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350646018982,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514357805252,0.000944852828979,0.350646018982,1,w,358.754190207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,3,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351097106934,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514199018478,0.000946998596191,0.351097106934,1,s,361.757498026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,8,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317257881165,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.514748096466,0.000894069671631,0.317257881165,1,q,364.760841131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,8,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.36806178093,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.514072179794,0.00092601776123,0.36806178093,1,q,367.764705181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,2,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400752782822,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.51398897171,0.000899076461792,0.400752782822,1,s,370.767543077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.40127491951,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.19,0.514587163925,0.000920057296753,0.40127491951,1,s,373.771291018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367548942566,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.22,0.513772010803,0.00092887878418,0.367548942566,1,q,376.774568081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334415912628,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.514185190201,0.00090217590332,0.334415912628,1,w,379.777676105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.36795592308,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.94,0.514393091202,0.00118207931519,0.36795592308,1,a,382.781785011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.40069103241,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.513787984848,0.000903844833374,0.40069103241,1,a,385.784708023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334140062332,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514271974564,0.000900030136108,0.334140062332,1,q,388.787924051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334328174591,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.514400959015,0.000972986221313,0.334328174591,1,a,391.791191101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367769956589,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.514602899551,0.000918865203857,0.367769956589,1,s,394.794683218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300559997559,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.514342069626,0.00095009803772,0.300559997559,1,w,397.798676014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384029150009,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.91,0.513752937317,0.000921010971069,0.384029150009,1,q,400.801567078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350614070892,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.514374017715,0.000930070877075,0.350614070892,1,s,403.804849148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351003885269,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514055967331,0.00103783607483,0.351003885269,1,w,406.808086157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367760896683,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.514127016068,0.000935077667236,0.367760896683,1,s,409.811511993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300591945648,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.02,0.514460086823,0.000916957855225,0.300591945648,1,q,412.814745188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333921194077,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.25,0.514356136322,0.00095009803772,0.333921194077,1,w,415.818594217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.318102121353,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513864994049,0.000905990600586,0.318102121353,1,a,418.821892023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417645931244,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.514154911041,0.000911951065063,0.417645931244,1,s,421.825453997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400681972504,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513546228409,0.000908136367798,0.400681972504,1,s,424.828547001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.333925008774,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.514231920242,0.000895977020264,0.333925008774,1,q,427.831979036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367826938629,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.514276027679,0.000903129577637,0.367826938629,1,w,430.835520029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384126901627,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514173030853,0.000904083251953,0.384126901627,1,q,433.838739157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
