xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.50110411644,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51394200325,0.00121402740479,0.50110411644,1,s,443.596390963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434807062149,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.514450073242,0.00104308128357,0.434807062149,1,w,446.600005865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434594869614,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.514133930206,0.000929117202759,0.434594869614,1,s,449.603276968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.483685970306,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.09,0.514533996582,0.000902891159058,0.483685970306,1,a,452.606534958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434402942657,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.514029026031,0.000986814498901,0.434402942657,1,q,455.610074043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467696905136,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.514245033264,0.00091290473938,0.467696905136,1,w,458.61344099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.501167058945,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.514147043228,0.000905990600586,0.501167058945,1,a,461.61661005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417140007019,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.514391899109,0.00090503692627,0.417140007019,1,q,464.620077848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467438936234,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.12,0.514519929886,0.000894784927368,0.467438936234,1,a,467.623510838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384203910828,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.51441192627,0.000935792922974,0.384203910828,1,s,470.626960039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.45112490654,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.513967990875,0.000935792922974,0.45112490654,1,a,473.629959822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367425918579,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514807224274,0.000903129577637,0.367425918579,1,w,476.633644819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.33425784111,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.514351129532,0.000986099243164,0.33425784111,1,a,479.637497902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417513847351,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.513525009155,0.000995874404907,0.417513847351,1,a,482.640523911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451053142548,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514319896698,0.000949859619141,0.451053142548,1,q,485.643620014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417684078217,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.514529943466,0.000903129577637,0.417684078217,1,a,488.646996975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434607982635,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514145851135,0.000950813293457,0.434607982635,1,s,491.650418997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467274904251,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514539957047,0.00113391876221,0.467274904251,1,q,494.653899908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417438030243,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51437497139,0.000907897949219,0.417438030243,1,s,497.657337904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.368165969849,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.514133930206,0.000955104827881,0.368165969849,1,q,500.660571814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.518000125885,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51384806633,0.000997066497803,0.40158700943,0,a,503.663939953,3.94,0.515542030334,0.000954151153564,0.518000125885,1,q,506.667654037,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.518037080765,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.513912916183,0.000895977020264,0.518037080765,1,a,509.670684814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417732000351,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.514385938644,0.000898838043213,0.417732000351,1,w,512.674034834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.450911998749,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.78,0.514596939087,0.000881910324097,0.450911998749,1,s,515.677405834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467694997787,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.514204978943,0.000935792922974,0.467694997787,1,w,518.681311846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.46831703186,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.513746023178,0.000962018966675,0.46831703186,1,s,521.684044838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.63399720192,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.514669895172,0.000893831253052,0.63399720192,1,s,524.687683821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400804042816,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514194011688,0.000902891159058,0.400804042816,1,q,527.691104889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417411088943,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.514442920685,0.000961065292358,0.417411088943,1,a,530.694321871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.517505884171,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.16,0.514408111572,0.000977993011475,0.517505884171,1,w,533.697657824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.584666013718,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.514434099197,0.000890016555786,0.584666013718,1,a,536.701341867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.518076896667,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.51357293129,0.00102090835571,0.518076896667,1,a,539.704522848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467557191849,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.514116048813,0.0011100769043,0.467557191849,1,a,542.707830906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417489051819,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.514360904694,0.000895977020264,0.417489051819,1,w,545.711443901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417422056198,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.78,0.514039039612,0.000908136367798,0.417422056198,1,q,548.714756966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.500788927078,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.513615846634,0.000919818878174,0.500788927078,1,w,551.718192816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.667934179306,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.83,0.514184951782,0.000899076461792,0.667934179306,1,a,554.721390963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.450772047043,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.514410018921,0.000893115997314,0.450772047043,1,s,557.724653959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.467834234238,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.514317035675,0.000962018966675,0.467834234238,1,s,560.728075027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467560052872,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.83,0.51423406601,0.000899076461792,0.467560052872,1,w,563.731459856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.518064975739,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.514216899872,0.000904083251953,0.518064975739,1,w,566.734869003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417495965958,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514154911041,0.000960826873779,0.417495965958,1,s,569.738576889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.551750898361,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.14,0.513894081116,0.000910997390747,0.551750898361,1,q,572.741538048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.450828075409,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.514508008957,0.000905990600586,0.450828075409,1,s,575.744968891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434679985046,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.514075994492,0.000988006591797,0.434679985046,1,w,578.748306036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.435127973557,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.514174938202,0.00100994110107,0.435127973557,1,q,581.752347946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.485086917877,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.04,0.513600111008,0.000900030136108,0.485086917877,1,s,584.755179882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.751401185989,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.513998031616,0.00092601776123,0.751401185989,1,a,587.758416891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.46745800972,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.14,0.514096975327,0.00096607208252,0.46745800972,1,q,590.761934042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.485044956207,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.514261960983,0.000895023345947,0.485044956207,1,s,593.765172958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.501136064529,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.79,0.514332056046,0.000913143157959,0.501136064529,1,s,596.768573999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.517287015915,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.25,0.514288187027,0.000925064086914,0.517287015915,1,q,599.772141933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451698064804,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.514163017273,0.000900030136108,0.451698064804,1,q,602.775554895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450925827026,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.514090061188,0.000905990600586,0.450925827026,1,w,605.77895999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.617780923843,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.05,0.513937950134,0.000958919525146,0.617780923843,1,q,608.781903982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417456150055,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.514668941498,0.000910043716431,0.417456150055,1,w,611.785624981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.483840942383,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514515161514,0.000944137573242,0.483840942383,1,q,614.788988829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
