xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,3,87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384284973145,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.14,0.514168024063,0.000897884368896,0.384284973145,1,s,1408.1993618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,22,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417407989502,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514075994492,0.000884056091309,0.417407989502,1,q,1411.20269489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334717035294,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.01,0.513932943344,0.000873804092407,0.334717035294,1,w,1414.20576382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,22,2,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351208925247,None,0,1.0,squarecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.514374017715,0.000962972640991,0.351208925247,1,w,1417.20974588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367265939713,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51396894455,0.000881910324097,0.367265939713,1,s,1420.21293187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,0,92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351177930832,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.513922929764,0.000899076461792,0.351177930832,1,s,1423.2160778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,1,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400739192963,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514102935791,0.00120091438293,0.400739192963,1,a,1426.21950388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,2,94,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334061145782,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.514018058777,0.00088906288147,0.334061145782,1,s,1429.22249484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,3,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334043979645,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.78,0.514248132706,0.00091814994812,0.334043979645,1,s,1432.22583199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400747060776,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.514219045639,0.000914096832275,0.400747060776,1,a,1435.22942877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367693185806,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.513989925385,0.000900030136108,0.367693185806,1,w,1438.23281288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.40114402771,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.514045953751,0.000933885574341,0.40114402771,1,a,1441.23631382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367763996124,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.18,0.513518095016,0.000895023345947,0.367763996124,1,q,1444.23961091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.13661909103,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.65073395,go,trianglegreen.gif,go,0.5,m,1,0.434400081635,None,0,0.000869989395142,0.509516000748,1467.64864779,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.64913082,go,crosswhite.gif,go,4.0,z,1,0.400851964951,None,0,0.000934839248657,0.514887809753,1470.65183282,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.65228677,go,diamondblue.gif,stop,4.0,m,1,0.451009988785,None,0,0.000930070877075,0.514998912811,1473.65545487,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.6559279,go,squarecyan.gif,go,1.0,z,1,0.567444801331,None,0,0.000988006591797,0.514464139938,1476.6587429,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.65921187,go,crosswhite.gif,go,4.0,z,1,0.417028903961,None,0,0.000933885574341,0.515156984329,1479.66211486,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.6625669,go,squarecyan.gif,go,1.0,z,1,0.634172201157,None,0,0.000927925109863,0.515179872513,1482.66491985,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.66537786,stop,diamondblue.gif,stop,4.0,None,0,,None,0,0.00100708007812,0.515022039413,1485.66833186,0.765959024429,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.66882277,stop,diamondblue.gif,stop,4.0,m,1,0.36713886261,None,0,0.000982046127319,0.515577077866,1488.67228198,0.815616130829,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.6727798,go,hexagonmagenta.gif,stop,1.0,m,1,0.350780963898,None,0,0.000910043716431,0.514614105225,1491.67518783,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.67571497,stop,hexagonmagenta.gif,stop,1.0,None,0,,None,0,0.000960826873779,0.514980792999,1494.6788218,0.765547990799,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.67928982,go,hexagonmagenta.gif,stop,1.0,z,1,0.501327037811,None,0,0.000934839248657,0.514904975891,1497.68165684,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.68211293,go,squarecyan.gif,go,1.0,z,1,0.53443312645,None,0,0.000925064086914,0.515646934509,1500.68572688,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.68629789,stop,circlegray.gif,stop,0.5,None,0,,None,0,0.000977993011475,0.514523029327,1503.68902278,0.764589071274,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.68947792,go,invertedtriangleorange.gif,go,2.0,z,1,0.434386014938,None,0,0.000931024551392,0.514620065689,1506.69200897,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.69247699,go,invertedtriangleorange.gif,go,2.0,z,1,0.467703104019,None,0,0.000936031341553,0.51518702507,1509.69535685,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.69586277,go,trianglegreen.gif,go,0.5,z,1,0.534941911697,None,0,0.000923156738281,0.515011072159,1512.69899392,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.69945097,stop,lineyellow.gif,stop,2.0,None,0,,None,0,0.000948190689087,0.515026092529,1515.70231986,0.815232038498,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.70277786,stop,lineyellow.gif,stop,2.0,m,1,0.451222896576,None,0,0.000936985015869,0.515038013458,1518.70568895,0.865650177002,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.70614386,go,trianglegreen.gif,go,0.5,m,1,0.534352064133,None,0,0.000948905944824,0.514945983887,1521.70872879,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.70918894,go,crosswhite.gif,go,4.0,m,1,0.584383964539,None,0,0.00100994110107,0.515146017075,1524.71204996,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.71252179,go,lineyellow.gif,stop,2.0,z,1,0.584029912949,None,0,0.000888109207153,0.515411138535,1527.71569395,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.7161479,go,invertedtriangleorange.gif,go,2.0,z,1,0.484188079834,None,0,0.00092887878418,0.515277862549,1530.71919799,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.71969795,go,squarecyan.gif,go,1.0,m,1,0.534043073654,None,0,0.00095009803772,0.51483798027,1533.72188687,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.72234678,go,crosswhite.gif,go,4.0,z,1,0.48398399353,None,0,0.000937938690186,0.515700101852,1536.72557783,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.72603393,go,invertedtriangleorange.gif,go,2.0,m,1,0.517476797104,None,0,0.000931978225708,0.515133857727,1539.72872186,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.72923899,go,squarecyan.gif,go,1.0,m,1,0.484235048294,None,0,0.000952005386353,0.515152931213,1542.7323308,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.73278379,stop,lineyellow.gif,stop,2.0,None,0,,None,0,0.000930070877075,0.51509308815,1545.73583293,0.815366983414,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.73628879,stop,hexagonmagenta.gif,stop,1.0,None,0,,None,0,0.000938892364502,0.515151977539,1548.73949599,0.815164089203,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.74000978,stop,circlegray.gif,stop,0.5,z,1,0.434076070786,None,0,0.000949859619141,0.514832019806,1551.74243999,0.864794015884,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.74289799,stop,hexagonmagenta.gif,stop,1.0,z,1,0.451600074768,None,0,0.000939846038818,0.514917850494,1554.7455349,0.815413951874,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.74599981,go,squarecyan.gif,go,1.0,m,1,0.567700862885,None,0,0.000953912734985,0.515393018723,1557.74928594,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.74975491,go,invertedtriangleorange.gif,go,2.0,z,1,0.567676067352,None,0,0.000944852828979,0.51494383812,1560.75276589,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.7532208,stop,circlegray.gif,stop,0.5,None,0,,None,0,0.000939846038818,0.514798879623,1563.75584793,0.865128040314,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.75630283,go,crosswhite.gif,go,4.0,z,1,0.650485038757,None,0,0.000940084457397,0.515262126923,1566.75934982,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.75982285,go,crosswhite.gif,go,4.0,m,1,0.567608118057,None,0,0.000932931900024,0.514981031418,1569.7626338,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.76311183,go,trianglegreen.gif,go,0.5,m,1,0.484371900558,None,0,0.000974893569946,0.514806985855,1572.76588583,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.63101292,stop,lineyellow.gif,stop,2.0,z,1,0.467803001404,None,0,0.000886917114258,0.509989976883,1599.62964177,0.760828971863,9,22.5496339798,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.6301229,stop,lineyellow.gif,stop,2.0,None,0,,None,0,0.000922918319702,0.514771938324,1602.63297892,0.714998960495,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.63344097,stop,hexagonmagenta.gif,stop,1.0,m,1,0.401546001434,None,0,0.000947952270508,0.514819860458,1605.63587189,0.915549993515,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.6363709,go,trianglegreen.gif,go,0.5,m,1,0.550601005554,None,0,0.000921964645386,0.515207052231,1608.63895988,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.63941097,stop,lineyellow.gif,stop,2.0,None,0,,None,0,0.000931978225708,0.515460014343,1611.64277792,0.865912914276,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.64324379,go,squarecyan.gif,go,1.0,z,1,0.568213939667,None,0,0.000921964645386,0.514955043793,1614.64629984,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.64675498,go,trianglegreen.gif,go,0.5,m,1,0.567688941956,None,0,0.00109100341797,0.514849901199,1617.64949989,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
